horizon,outer_fold_id,selection_model_id,parameter_id,inner_expected_spearman,inner_uptake_brier,selection_objective,complexity,selected
5,7,primary,medium_flexible,0.7626833696439576,0.053136338990981254,0.7573697357448594,31,True
5,7,primary,large_regularized,0.7624391266615788,0.05297429658715855,0.7571416970028629,63,False
5,7,primary,medium,0.7606953043218437,0.05306480533606691,0.755388823788237,31,False
5,7,primary,medium_slow,0.7601378605169185,0.053093146065796105,0.7548285459103389,31,False
5,7,primary,shallow_smooth,0.7557442604567037,0.05363349051877457,0.7503809114048263,15,False
5,7,primary,compact,0.7540899571186883,0.053627555332772116,0.7487272015854111,15,False
