horizon,outer_fold_id,selection_model_id,parameter_id,inner_expected_spearman,inner_uptake_brier,selection_objective,complexity,selected
5,1,primary,large_regularized,0.8293718915053827,0.09061466484049234,0.8203104250213334,63,True
5,1,primary,medium,0.8291496807304932,0.09058952349469032,0.8200907283810241,31,False
5,1,primary,medium_slow,0.8291467308805534,0.09062385404751132,0.8200843454758022,31,False
5,1,primary,shallow_smooth,0.8282278310431971,0.09085636993153527,0.8191421940500435,15,False
5,1,primary,compact,0.8281092504056906,0.09085099919775312,0.8190241504859153,15,False
5,1,primary,medium_flexible,0.8276169331706421,0.09116322168616782,0.8185006110020253,31,False
