horizon,outer_fold_id,selection_model_id,parameter_id,inner_expected_spearman,inner_uptake_brier,selection_objective,complexity,selected
5,6,primary,medium_flexible,0.817480802146952,0.09302436198720346,0.8081783659482316,31,True
5,6,primary,large_regularized,0.8170773348514484,0.09269863203847076,0.8078074716476014,63,False
5,6,primary,medium,0.8160042643964887,0.0926052054913894,0.8067437438473497,31,False
5,6,primary,medium_slow,0.8157015775331939,0.09249179850835634,0.8064523976823583,31,False
5,6,primary,shallow_smooth,0.8130479326086063,0.09258194767574054,0.8037897378410322,15,False
5,6,primary,compact,0.8121132936879998,0.09269315287029663,0.8028439784009701,15,False
