snapshot_index,rolling_start,rolling_end,cumulative_start,cumulative_end,n_cumulative_papers,n_rolling_papers,new_nodes,new_edges,new_edge_weight,edge_gain_rate,cross_community_edge_weight,cross_display_edge_weight,hidden_node_ratio,displayed_topics,new_display_topics,display_saturation,topic_birth_rate,anchor_citer_count,anchor_citer_reach,field_entropy,field_entropy_gain,paper_burst_yoy
1,1995,1999,1995,1999,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1.0,0,0.0,-0.0,0.0,0.0
2,2000,2004,1995,2004,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,-1.0
3,2005,2009,1995,2009,191,190,190,8421,18348.52689299642,18348.52689299642,12944.210299538794,1981.7556744094566,0.5863874345549738,7,6,1.0,0.8571428571428571,3,0.015789473684210527,1.146435989044873,1.146435989044873,37999999999.0
4,2010,2014,1995,2014,749,558,558,61309,87887.14991237083,4.7898749815123915,69785.50668283404,4194.156580153074,0.6809078771695594,8,1,1.0,0.125,0,0.0,2.0835206088040135,0.9370846197591405,1.9368421052631577
5,2015,2019,1995,2019,1174,425,425,56843,71924.30864460311,0.6770259371188314,53284.056363267184,4842.484206631009,0.6388415672913117,8,0,1.0,0.0,0,0.0,2.4443862948571176,0.3608656860531041,-0.2383512544802867
