snapshot_index,rolling_start,rolling_end,cumulative_start,cumulative_end,n_cumulative_papers,n_rolling_papers,new_nodes,new_edges,new_edge_weight,edge_gain_rate,cross_community_edge_weight,cross_display_edge_weight,hidden_node_ratio,displayed_topics,new_display_topics,display_saturation,topic_birth_rate,anchor_citer_count,anchor_citer_reach,field_entropy,field_entropy_gain,paper_burst_yoy
1,2000,2004,2000,2004,53,53,53,5,15.709718059604375,15.709718059604375,0.0,0.0,0.9622641509433962,1,1,0.0,1.0,0,0.0,2.526948829530442,0.0,0.0
2,2005,2009,2000,2009,215,162,162,1039,5130.9001472813425,326.6067619937004,17.192956850890212,9.80666248977032,0.6465116279069767,3,2,0.3333333333333333,0.6666666666666666,0,0.0,2.516651610943962,-0.010297218586480028,2.0566037735849054
3,2010,2014,2000,2014,1115,900,900,26695,110733.03359294825,21.51572326059973,34724.40315335432,14637.229027320009,0.2905829596412556,8,5,0.8571428571428571,0.625,316,0.3511111111111111,1.3825907354107638,-1.1340608755331982,4.555555555555555
4,2015,2019,2000,2019,3076,1961,1961,65429,255027.26962813447,2.200794393364966,132208.51251273247,25963.142111983176,0.36638491547464236,8,0,1.0,0.0,908,0.4630290668026517,1.9876879028211605,0.6050971674103967,1.1788888888888889
5,2020,2024,2000,2024,4500,1424,1424,56832,209427.70723647907,0.5646368397228306,81841.44155045334,25767.460216283824,0.36511111111111116,8,0,1.0,0.0,167,0.1172752808988764,1.9820986178126345,-0.005589285008525957,-0.2738398776134625
