community,label,x,y,domain,topic_id
65399841,Spaceflight effects on biology,0.5664189808459865,0.8241174298225915,gamma_ray_bursts_and_supernovae,https://openalex.org/T12005
65434420,Quantum Electrodynamics and Casimir Effect,0.5648887441122145,0.8251670780971119,gamma_ray_bursts_and_supernovae,https://openalex.org/T12220
65434945,Statistical Mechanics and Entropy,0.5633565622484712,0.8262138850028995,gamma_ray_bursts_and_supernovae,https://openalex.org/T12261
65452373,Advanced X-ray and CT Imaging,0.5618224405306501,0.8272578469353943,gamma_ray_bursts_and_supernovae,https://openalex.org/T12386
65469135,Radio Astronomy Observations and Technology,0.5602863842413243,0.8282989602998323,gamma_ray_bursts_and_supernovae,https://openalex.org/T12450
65520101,Space exploration and regulation,0.5587483986697286,0.8293372215112583,gamma_ray_bursts_and_supernovae,https://openalex.org/T12717
65520749,Laser Design and Applications,0.5572084891117408,0.8303726269945385,gamma_ray_bursts_and_supernovae,https://openalex.org/T12760
65521019,Space Science and Extraterrestrial Life,0.555666660869864,0.8314051731843719,gamma_ray_bursts_and_supernovae,https://openalex.org/T12788
65537259,Gaussian Processes and Bayesian Inference,0.5541229192532078,0.8324348565253037,gamma_ray_bursts_and_supernovae,https://openalex.org/T12814
65537394,Plant Genetic and Mutation Studies,0.5525772695774704,0.8334616734717365,gamma_ray_bursts_and_supernovae,https://openalex.org/T12828
65537523,History and Developments in Astronomy,0.5510297171649203,0.8344856204879434,gamma_ray_bursts_and_supernovae,https://openalex.org/T12836
65554423,Astronomy and Astrophysical Research,0.5494802673443778,0.8355066940480795,gamma_ray_bursts_and_supernovae,https://openalex.org/T12917
67648975,Advanced Differential Geometry Research,0.5479289254511963,0.8365248906361946,gamma_ray_bursts_and_supernovae,https://openalex.org/T13080
67665092,Chemical and Physical Properties of Materials,0.5463756968272451,0.8375402067462447,gamma_ray_bursts_and_supernovae,https://openalex.org/T13104
67666010,Historical Astronomy and Related Studies,0.5448205868208897,0.8385526388821046,gamma_ray_bursts_and_supernovae,https://openalex.org/T13175
67716710,Photocathodes and Microchannel Plates,0.543263600786974,0.8395621835575797,gamma_ray_bursts_and_supernovae,https://openalex.org/T13418
67716970,Space Technology and Applications,0.5417047440868021,0.8405688372964181,gamma_ray_bursts_and_supernovae,https://openalex.org/T13436
67717234,Astronomical and nuclear sciences,0.5401440220881188,0.8415725966323224,gamma_ray_bursts_and_supernovae,https://openalex.org/T13458
67717626,Statistical and numerical algorithms,0.5385814401650929,0.8425734581089618,gamma_ray_bursts_and_supernovae,https://openalex.org/T13487
67751548,Computational Physics and Python Applications,0.5370170036982966,0.843571418279984,gamma_ray_bursts_and_supernovae,https://openalex.org/T13650
67786268,Geophysics and Sensor Technology,0.5354507180746886,0.8445664737090269,gamma_ray_bursts_and_supernovae,https://openalex.org/T13885
69913968,Astronomical Observations and Instrumentation,0.533882588687595,0.8455586209697304,gamma_ray_bursts_and_supernovae,https://openalex.org/T14163
69948683,"Health, Environment, Cognitive Aging",0.5323126209366902,0.846547856645749,gamma_ray_bursts_and_supernovae,https://openalex.org/T14393
69981823,Advanced Mathematical Theories,0.5307408202279792,0.8475341773307622,gamma_ray_bursts_and_supernovae,https://openalex.org/T14500
