scope,domain,fold_id,metric,metric_active,target,n,spearman
all,all,-1,BurtIP,1,RGPM_mahalanobis_debug,5928,0.12227766526837867
all,all,-1,BurtIP,1,RGPM_breadth_component,5928,0.007521489042154393
all,all,-1,BurtIP,1,RGPM_boundary_component,5928,0.18879351952137854
all,all,-1,BurtIP,1,RGPM_consolidation_component,5928,-0.056742452231260954
all,all,-1,BurtIP,1,community_reach_z,5928,-0.0456157155420912
all,all,-1,BurtIP,1,field_entropy_z,5928,0.015931087623846377
all,all,-1,BurtIP,1,cross_community_adoption_z,5928,0.06245083117797643
all,all,-1,BurtIP,1,path_shortening_z,5928,0.22853101738796233
all,all,-1,BurtIP,1,modularity_shock_z,5928,0.18654309147984724
all,all,-1,BurtIP,1,partition_change_z,5928,0.15263599336114697
all,all,-1,BurtIP,1,boundary_mixing_z,5928,0.06594935232201964
all,all,-1,BurtIP,1,post_perturbation_concentration_z,5928,-0.07870611784623216
all,all,-1,BurtIP,1,hub_formation_z,5928,-0.009041206977586924
all,all,-1,PDE,1,RGPM,5928,0.3352351940615243
all,all,-1,PDE,1,RGPM_v3_balanced,5928,0.3139875342008716
all,all,-1,PDE,1,RGPM_mahalanobis_debug,5928,0.3386758751152714
all,all,-1,PDE,1,RGPM_breadth_component,5928,0.17247169571155563
all,all,-1,PDE,1,RGPM_boundary_component,5928,0.3216076936709809
all,all,-1,PDE,1,RGPM_consolidation_component,5928,-0.10571653782996665
all,all,-1,PDE,1,community_reach_z,5928,0.026737773837556395
all,all,-1,PDE,1,field_entropy_z,5928,0.12303655157125348
all,all,-1,PDE,1,cross_community_adoption_z,5928,0.22848282768660466
all,all,-1,PDE,1,path_shortening_z,5928,0.42585458605570914
all,all,-1,PDE,1,modularity_shock_z,5928,0.18924776788162767
all,all,-1,PDE,1,partition_change_z,5928,0.45247418331790346
all,all,-1,PDE,1,boundary_mixing_z,5928,-0.1618179456425117
all,all,-1,PDE,1,post_perturbation_concentration_z,5928,-0.15951614192940802
all,all,-1,PDE,1,hub_formation_z,5928,0.0034978232910939946
domain,crispr,-1,B,1,RGPM,1432,-0.07827178071674946
domain,crispr,-1,B,1,RGPM_v3_balanced,1432,-0.04807090881396613
domain,crispr,-1,B,1,RGPM_mahalanobis_debug,1432,-0.031093380192117586
domain,crispr,-1,B,1,RGPM_breadth_component,1432,-0.0588540087316336
domain,crispr,-1,B,1,RGPM_boundary_component,1432,-0.03422456046437817
domain,crispr,-1,B,1,RGPM_consolidation_component,1432,-0.07185119009216451
domain,crispr,-1,B,1,community_reach_z,1432,0.026882574346479667
domain,crispr,-1,B,1,field_entropy_z,1432,0.05078926651565711
domain,crispr,-1,B,1,cross_community_adoption_z,1432,-0.08539664176305684
domain,crispr,-1,B,1,path_shortening_z,1432,0.08114614601147747
domain,crispr,-1,B,1,modularity_shock_z,1432,-0.017362883840166776
domain,crispr,-1,B,1,partition_change_z,1432,-0.06889460190744424
domain,crispr,-1,B,1,boundary_mixing_z,1432,-0.02732542435760794
domain,crispr,-1,B,1,post_perturbation_concentration_z,1432,-0.09721186056175511
domain,crispr,-1,B,1,hub_formation_z,1432,-0.025969457550932926
domain,crispr,-1,RS,1,RGPM,1432,0.18035320133888738
domain,crispr,-1,RS,1,RGPM_v3_balanced,1432,0.15195794907144333
domain,crispr,-1,RS,1,RGPM_mahalanobis_debug,1432,0.18546179488905204
domain,crispr,-1,RS,1,RGPM_breadth_component,1432,0.02893146761669246
domain,crispr,-1,RS,1,RGPM_boundary_component,1432,0.18395508274288258
domain,crispr,-1,RS,1,RGPM_consolidation_component,1432,-0.07525885639764855
domain,crispr,-1,RS,1,community_reach_z,1432,-0.04390071803305191
domain,crispr,-1,RS,1,field_entropy_z,1432,0.00760672244989701
domain,crispr,-1,RS,1,cross_community_adoption_z,1432,0.07122623588686362
domain,crispr,-1,RS,1,path_shortening_z,1432,0.39602602936533937
domain,crispr,-1,RS,1,modularity_shock_z,1432,-0.04022677312446078
domain,crispr,-1,RS,1,partition_change_z,1432,0.38846662930488457
domain,crispr,-1,RS,1,boundary_mixing_z,1432,-0.3030911575975068
domain,crispr,-1,RS,1,post_perturbation_concentration_z,1432,-0.11801347725968012
domain,crispr,-1,RS,1,hub_formation_z,1432,0.04285617975042113
domain,crispr,-1,DeltaQ0,1,RGPM,1432,0.25111459393049784
domain,crispr,-1,DeltaQ0,1,RGPM_v3_balanced,1432,0.20652391973889425
domain,crispr,-1,DeltaQ0,1,RGPM_mahalanobis_debug,1432,0.08076745022319305
domain,crispr,-1,DeltaQ0,1,RGPM_breadth_component,1432,0.05196134633203682
domain,crispr,-1,DeltaQ0,1,RGPM_boundary_component,1432,0.27497070656645406
domain,crispr,-1,DeltaQ0,1,RGPM_consolidation_component,1432,-0.004349071678241738
domain,crispr,-1,DeltaQ0,1,community_reach_z,1432,-0.04010447197744018
domain,crispr,-1,DeltaQ0,1,field_entropy_z,1432,-0.024596097398060804
domain,crispr,-1,DeltaQ0,1,cross_community_adoption_z,1432,0.08988415316963624
domain,crispr,-1,DeltaQ0,1,path_shortening_z,1432,0.012441118996680354
domain,crispr,-1,DeltaQ0,1,modularity_shock_z,1432,0.582756116565832
domain,crispr,-1,DeltaQ0,1,partition_change_z,1432,-0.0409098287530703
domain,crispr,-1,DeltaQ0,1,boundary_mixing_z,1432,0.48302178451281863
domain,crispr,-1,DeltaQ0,1,post_perturbation_concentration_z,1432,-0.013299322089509904
domain,crispr,-1,DeltaQ0,1,hub_formation_z,1432,0.011320889028956805
domain,crispr,-1,Uzzi,1,RGPM,1432,-0.10623609300537479
domain,crispr,-1,Uzzi,1,RGPM_v3_balanced,1432,-0.06831043316723694
domain,crispr,-1,Uzzi,1,RGPM_mahalanobis_debug,1432,-0.10319841804828703
domain,crispr,-1,Uzzi,1,RGPM_breadth_component,1432,-0.016891647080118068
domain,crispr,-1,Uzzi,1,RGPM_boundary_component,1432,-0.08164092481134713
domain,crispr,-1,Uzzi,1,RGPM_consolidation_component,1432,-0.03331115084723352
domain,crispr,-1,Uzzi,1,community_reach_z,1432,0.12002556309819735
