paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,n_future_citers,n_controls,control_tier,community_reach,community_reach_z,community_reach_z_raw,community_reach_z_clipped,community_reach_control_median,community_reach_control_mad,community_reach_control_robust_scale,community_reach_scale_used,community_reach_scale_floor_used,field_entropy,field_entropy_z,field_entropy_z_raw,field_entropy_z_clipped,field_entropy_control_median,field_entropy_control_mad,field_entropy_control_robust_scale,field_entropy_scale_used,field_entropy_scale_floor_used,cross_community_adoption,cross_community_adoption_z,cross_community_adoption_z_raw,cross_community_adoption_z_clipped,cross_community_adoption_control_median,cross_community_adoption_control_mad,cross_community_adoption_control_robust_scale,cross_community_adoption_scale_used,cross_community_adoption_scale_floor_used,path_shortening,path_shortening_z,path_shortening_z_raw,path_shortening_z_clipped,path_shortening_control_median,path_shortening_control_mad,path_shortening_control_robust_scale,path_shortening_scale_used,path_shortening_scale_floor_used,modularity_shock,modularity_shock_z,modularity_shock_z_raw,modularity_shock_z_clipped,modularity_shock_control_median,modularity_shock_control_mad,modularity_shock_control_robust_scale,modularity_shock_scale_used,modularity_shock_scale_floor_used,partition_change,partition_change_z,partition_change_z_raw,partition_change_z_clipped,partition_change_control_median,partition_change_control_mad,partition_change_control_robust_scale,partition_change_scale_used,partition_change_scale_floor_used,boundary_mixing,boundary_mixing_z,boundary_mixing_z_raw,boundary_mixing_z_clipped,boundary_mixing_control_median,boundary_mixing_control_mad,boundary_mixing_control_robust_scale,boundary_mixing_scale_used,boundary_mixing_scale_floor_used,post_perturbation_concentration,post_perturbation_concentration_z,post_perturbation_concentration_z_raw,post_perturbation_concentration_z_clipped,post_perturbation_concentration_control_median,post_perturbation_concentration_control_mad,post_perturbation_concentration_control_robust_scale,post_perturbation_concentration_scale_used,post_perturbation_concentration_scale_floor_used,hub_formation,hub_formation_z,hub_formation_z_raw,hub_formation_z_clipped,hub_formation_control_median,hub_formation_control_mad,hub_formation_control_robust_scale,hub_formation_scale_used,hub_formation_scale_floor_used,RGPM_breadth_component,RGPM_boundary_component,RGPM_consolidation_component,RGPM_v3_balanced,RGPM_v2,RGPM_simple,RGPM_primary_only,RGPM_structural_residual_tau10,RGPM_structural_residual_raw_tau10,RGPM_popularity_fitted_tau10,RGPM,n_contributing_graph_deltas,RGPM_mahalanobis_debug
crispr::https://openalex.org/W2020538083,The C-terminal domain of coilin interacts with Sm proteins and U snRNPs,crispr,2005,Neurogenetic and Muscular Disorders Research,631,0,5,59.0,2,5920,all_non_landmark,2.0,0.0,0.0,0,2.0,1.4826,2.7311744049941473,1.4826,0,0.6931471805579453,0.9554350373658316,0.9554350373658316,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0.5,1.5325903589743592,1.5325903589743592,0,0.12627039627039627,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0.0,0.0,0.0,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.022500000000000013,1.0472818146255243,1.0472818146255243,0,0.0,0.0,0.021484188578262786,0.021484188578262786,1,1.0,4.0,5.568970373325735,1,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0.25,2.54788110565094,2.54788110565094,0,0.0032650276552715555,0.09683928021503653,0.15664798333446378,0.09683928021503653,0,0.5,-0.3625681949870894,-0.3625681949870894,0,0.6748059709751948,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,1.0,0.0,0.0,0,1.0,0.0,0.0024426947659084764,0.02,1,0.939108740097028,3.374065879276546,0.0,2.4765142623680605,2.4765142623680605,2.4765142623680605,2.4765142623680605,0.9097503373819164,1.3367039425379923,1.1398103198300682,0.9097503373819164,5,3.315905379397327
crispr::https://openalex.org/W2026715084,Biphasic decay of guide RNAs in Trypanosoma brucei,crispr,2005,Trypanosoma species research and implications,900,0,8,6.0,5,58,field_year3,1.0,-1.3489815189531904,-1.3489815189531904,0,3.0,1.4826,1.6777214202106923,1.4826,0,-1.000088900581841e-12,-1.9421629181191236,-1.9421629181191236,0,0.6902914655291503,0.35542407853130015,0.4222322330868102,0.35542407853130015,0,0.0,-1.3511572955966633,-1.3511572955966633,0,0.25,0.14802125603864733,0.19508388607101051,0.18502657004830916,1,0.3333333333333333,4.0,5.8582857142857145,1,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.0,0.0,0.0,0,0.0,0.0,0.005125257293099417,0.010732932741419076,1,0.21899525866266337,1.5143234299636847,1.5143234299636847,0,0.10927386383112334,0.07245572026457471,0.10194268464278576,0.07245572026457471,0,-0.2804878048780488,-2.039344016887008,-2.039344016887008,0,-0.035812297471173954,0.11997755424333165,0.12420592715895781,0.11997755424333165,0,1.0,2.488071565376241,2.488071565376241,0,0.60401433207139,0.15915364872904283,0.24749103653032345,0.15915364872904283,0,1.0,0.0,0.0,0,1.0,0.0,0.0028297730267131727,0.02,1,0.0,1.0862705667573018,2.488071565376241,0.7681092839574424,0.7681092839574424,0.7681092839574424,0.7681092839574424,0.6509784075573549,0.2448168026950217,0.5232924812624207,0.6509784075573549,5,2.6285312451550533
crispr::https://openalex.org/W2031472330,Two different mechanisms for tRNA ribose methylation in Archaea: a short survey,crispr,2005,RNA modifications and cancer,768,0,10,42.0,3,65,field_year3,1.0,-1.3489815189531904,-1.3489815189531904,0,3.0,1.4826,1.9508388607101053,1.4826,0,-1.000088900581841e-12,-1.8727663938216539,-1.8727663938216539,0,0.8018185525403373,0.4281465938232207,0.5353852450265083,0.4281465938232207,0,0.0,-1.065349507275853,-1.065349507275853,0,0.3684210526315789,0.27665741626794255,0.3728269822690424,0.34582177033492817,1,0.0,0.0,0.0,0,0.0,0.0,0.013553410550156422,0.0284497333853557,1,0.0,-0.2735646962269175,-0.2735646962269175,0,0.0032354797979798327,0.004796922348484899,0.011827110159331577,0.011827110159331577,1,0.0,-1.3916830254635613,-1.3916830254635613,0,0.18436811719535573,0.13247852695044823,0.1623810792479582,0.13247852695044823,0,0.0,-0.6744907594765952,-0.6744907594765952,0,0.10013046314416177,0.14845342465753422,0.16649290621296028,0.14845342465753422,0,1.0,2.3786899824801555,2.3786899824801555,0,0.5013850415512465,0.20961746260387812,0.2976043403767589,0.20961746260387812,0,1.0,0.0,0.0,0,1.0,0.0,3.4426554548552383e-18,0.02,1,0.0,0.0,2.3786899824801555,0.0,0.0,0.0,0.0,0.12904858299595143,-0.9091501444406168,0.9091501444406168,0.12904858299595143,5,1.6366138734044142
crispr::https://openalex.org/W2033713984,"The tRNAscan-SE, snoscan and snoGPS web servers for the detection of tRNAs and snoRNAs",crispr,2005,RNA modifications and cancer,768,0,6,2412.0,4,65,field_year3,4.0,0.6744907594765952,0.6744907594765952,0,3.0,1.4826,1.9508388607101053,1.4826,0,1.3862943611158907,1.47333316865563,1.47333316865563,0,0.7751292747746217,0.4148179782709554,0.5237956258446793,0.4148179782709554,0,0.75,1.1033977039642764,1.1033977039642764,0,0.3684210526315789,0.27665741626794255,0.3728269822690424,0.34582177033492817,1,0.0,0.0,0.0,0,0.0,0.0,0.013553410550156422,0.0284497333853557,1,0.024930747922437674,1.9114024856961287,1.9114024856961287,0,0.00232438016528936,0.003446126033058005,0.011827110159331577,0.011827110159331577,1,0.5487949406953986,2.801155161218051,2.801155161218051,0,0.1798212124514188,0.13172198861113274,0.15404694427706114,0.13172198861113274,0,0.2631578947368421,1.1364989227183817,1.1364989227183817,0,0.09801136363636365,0.14531164772727273,0.166521631697124,0.14531164772727273,0,0.25,-1.1992561995004114,-1.1992561995004114,0,0.5013850415512466,0.20961746260387826,0.2944205713560801,0.20961746260387826,0,1.0,0.0,0.0,0,1.0,0.0,3.4426554548552383e-18,0.02,1,1.112508825234896,2.1597475786795637,0.0,1.7178744846230423,1.7178744846230423,1.7178744846230423,1.7178744846230423,0.46390013495276655,-0.28153088312242125,1.9994053677454635,0.46390013495276655,5,2.2474975942136752
crispr::https://openalex.org/W2072871227,"The Cm56 tRNA modification in archaea is catalyzed either by a specific 2′-O-methylase, or a C/D sRNP",crispr,2005,RNA modifications and cancer,768,0,7,57.0,6,65,field_year3,1.0,-1.3489815189531904,-1.3489815189531904,0,3.0,1.4826,1.9508388607101053,1.4826,0,-1.000088900581841e-12,-1.8727663938216539,-1.8727663938216539,0,0.8018185525403373,0.4281465938232207,0.5353852450265083,0.4281465938232207,0,0.0,-1.065349507275853,-1.065349507275853,0,0.3684210526315789,0.27665741626794255,0.3728269822690424,0.34582177033492817,1,0.0,0.0,0.0,0,0.0,0.0,0.013553410550156422,0.0284497333853557,1,0.0,-0.2735646962269175,-0.2735646962269175,0,0.0032354797979798327,0.004796922348484899,0.011827110159331577,0.011827110159331577,1,0.0,-1.3916830254635613,-1.3916830254635613,0,0.18436811719535573,0.13247852695044823,0.1623810792479582,0.13247852695044823,0,0.0,-0.6744907594765952,-0.6744907594765952,0,0.10013046314416177,0.14845342465753422,0.16649290621296028,0.14845342465753422,0,1.0,2.3786899824801555,2.3786899824801555,0,0.5013850415512465,0.20961746260387812,0.2976043403767589,0.20961746260387812,0,1.0,0.0,0.0,0,1.0,0.0,3.4426554548552383e-18,0.02,1,0.0,0.0,2.3786899824801555,0.0,0.0,0.0,0.0,0.06342780026990553,-1.0659770983113732,1.0659770983113732,0.06342780026990553,5,1.6366138734044142
crispr::https://openalex.org/W2091942994,Exploring the functions of RNA interference pathway proteins: some functions are more RISCy than others?,crispr,2005,CRISPR and Genetic Engineering,128,0,9,53.0,2,907,field_all_years,2.0,0.0,0.0,0,2.0,1.4826,3.1213421771361682,1.5606710885680841,1,0.6931471805579453,2.563816266338414,2.563816266338414,0,0.14437215635023382,0.2140461590063394,0.30767627297596606,0.2140461590063394,0,1.0,4.0,7.897837037037038,1,0.037037037037037035,0.054911111111111105,0.11147650632629172,0.12192742879438156,1,0.0,0.0,0.0,0,0.0,0.0,0.02601118480946807,0.0284497333853557,1,0.00766493055555556,0.7141506184955488,0.7141506184955488,0,0.0,0.0,0.0053133696736236006,0.010732932741419076,1,1.0,4.0,12.103042698568176,1,0.0701045817449687,0.07683154074677771,0.0962105339886448,0.07683154074677771,0,-0.004166666666666652,0.29749574009054297,0.29749574009054297,0,-0.02311411992263057,0.06368983048361383,0.10819256148340467,0.06368983048361383,0,0.5,-2.53925932979424,-2.53925932979424,0,0.8950617283950617,0.15558148148148152,0.28514941233301383,0.15558148148148152,0,1.0,0.0,0.0,0,1.0,0.0,0.00025926676101316863,0.02,1,2.476225590909567,2.8767993466761888,0.0,2.6839958697911572,2.6839958697911572,2.6839958697911572,2.6839958697911572,0.9554655870445344,1.6980159918202589,0.9859798779708984,0.9554655870445344,5,3.7593794019176254
crispr::https://openalex.org/W2101284278,Conserved spacing between the box C/D and C′/D′ RNPs of the archaeal box C/D sRNP complex is required for efficient 2′-O-methylation of target RNAs,crispr,2005,RNA modifications and cancer,768,0,10,43.0,13,65,field_year3,4.0,0.6744907594765952,0.6744907594765952,0,3.0,1.4826,1.9508388607101053,1.4826,0,1.0905994737754787,0.7605027157111178,0.7605027157111178,0,0.7751292747746217,0.4148179782709554,0.5353852450265083,0.4148179782709554,0,0.46153846153846156,0.25889188994773105,0.25889188994773105,0,0.3684210526315789,0.28774144736842105,0.3728269822690424,0.3596768092105263,1,0.0,0.0,0.0,0,0.0,0.0,0.013553410550156422,0.0284497333853557,1,0.0032354797979798327,0.07703484793972398,0.07703484793972398,0,0.00232438016528936,0.003446126033058005,0.011827110159331577,0.011827110159331577,1,0.18548626782546784,0.04204503765295408,0.04204503765295408,0,0.1798212124514188,0.1347377881025876,0.16243324974277187,0.1347377881025876,0,0.15530303030303028,0.39426754539453124,0.39426754539453124,0,0.09801136363636365,0.14531164772727273,0.17015540544383548,0.14531164772727273,0,0.39644970414201175,-0.49370635137046437,-0.49370635137046437,0,0.5013850415512466,0.2125460551964707,0.2976043403767589,0.2125460551964707,0,1.0,0.0,0.0,0,1.0,0.0,3.4426554548552383e-18,0.02,1,0.6365371774309478,0.27634992044161405,0.0,0.49068770963813857,0.49068770963813857,0.49068770963813857,0.49068770963813857,0.39035087719298245,-0.43384881435864386,0.9245365239967824,0.39035087719298245,5,0.6735429112367417
crispr::https://openalex.org/W2104135642,"Organization of the <i>Caenorhabditis elegans</i> small non-coding transcriptome: Genomic features, biogenesis, and expression",crispr,2005,CRISPR and Genetic Engineering,128,0,8,116.0,5,907,field_all_years,3.0,0.64075,0.64075,0,2.0,1.4826,3.1213421771361682,1.5606710885680841,1,1.0549201679831441,4.0,4.253979682980169,1,0.14437215635023382,0.2140461590063394,0.30767627297596606,0.2140461590063394,0,1.0,4.0,7.897837037037038,1,0.037037037037037035,0.054911111111111105,0.11147650632629172,0.12192742879438156,1,0.0,0.0,0.0,0,0.0,0.0,0.02601118480946807,0.0284497333853557,1,0.008680555555555525,0.8087775973901993,0.8087775973901993,0,0.0,0.0,0.005313311147906252,0.010732932741419076,1,0.8437990517325327,4.0,10.070011123914789,1,0.0701045817449687,0.07683154074677771,0.0962105339886448,0.07683154074677771,0,0.375,4.0,6.285392240252805,1,-0.02311411992263057,0.06333958243258626,0.10813298829541021,0.06333958243258626,0,0.3600000000000001,-3.439109354790073,-3.439109354790073,0,0.8950617283950617,0.15558148148148152,0.28514941233301383,0.15558148148148152,0,1.0,0.0,0.0,0,1.0,0.0,0.00025926676101316863,0.02,1,3.097939407390451,4.0,0.0,3.5775150993296103,3.5775150993296103,3.5775150993296103,3.5775150993296103,0.9937584345479082,2.372459193355882,1.2050559059737282,0.9937584345479082,5,4.550207263045296
crispr::https://openalex.org/W2107041612,Effects of RNA Interference of Trypanosoma brucei Structure-specific Endonuclease-I on Kinetoplast DNA Replication,crispr,2005,Trypanosoma species research and implications,900,0,6,22.0,4,58,field_year3,2.0,-0.6744907594765952,-0.6744907594765952,0,3.0,1.4826,1.6777214202106923,1.4826,0,0.5623351446168083,-0.3549271932726734,-0.3549271932726734,0,0.6902914655291503,0.36051427824533955,0.4222322330868102,0.36051427824533955,0,0.25,0.03917084684177603,0.03917084684177603,0,0.24127906976744184,0.17811062942366027,0.19508388607101051,0.22263828677957534,1,0.0,0.0,0.0,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.0,0.0,0.0,0,0.0,0.0,0.005125257293099417,0.010732932741419076,1,0.2934356963218768,2.5417155721905713,2.5417155721905713,0,0.10927386383112334,0.07245572026457471,0.09585432012225274,0.07245572026457471,0,0.041666666666666685,0.6057710209066772,0.6057710209066772,0,-0.038278727796211,0.13197295958994673,0.1422868726972466,0.13197295958994673,0,0.625,0.12368131251808354,0.12368131251808354,0,0.60401433207139,0.16967533333333343,0.24749103653032345,0.16967533333333343,0,1.0,0.0,0.0,0,1.0,0.0,0.0028297730267131727,0.02,1,0.019171770336661717,1.8714639259157761,0.12368131251808354,1.3233942690638212,1.3233942690638212,1.3233942690638212,1.3233942690638212,0.7115384615384616,0.4504228389140198,0.8729714301498014,0.7115384615384616,5,2.2374866035734065
crispr::https://openalex.org/W2113209482,MicroRNA function in animal development,crispr,2005,MicroRNA in disease regulation,581,0,7,818.0,1,56,field_all_years,1.0,-0.6744907594765952,-0.6744907594765952,0,3.0,2.9652,2.9652,2.9652,0,-1.000088900581841e-12,-1.0789677735777976,-1.0789677735777976,0,0.7919990116130075,0.7340339823012345,0.7340339823012345,0.7340339823012345,0,1.0,0.8088817754625331,0.8088817754625331,0,0.7321428571428572,0.264915987460815,0.39016777214202103,0.3311449843260188,1,0.0,0.0,0.0,0,0.0,0.0,0.09103914683313824,0.07965925347899597,1,0.0,0.0,0.0,0,0.0,0.0,0.06205256528125445,0.06205256528125445,1,1.0,3.217006556916467,3.217006556916467,0,0.30078988286411584,0.21734805471024096,0.23765366683172667,0.21734805471024096,0,-0.04235294117647059,-1.0472730580494596,-1.0472730580494596,0,0.08995032266308867,0.12633120161228378,0.17320898255492811,0.12633120161228378,0,1.0,2.295192084172445,2.295192084172445,0,0.43846445312500004,0.24465732116598307,0.3268332466293839,0.24465732116598307,0,1.0,0.0,0.0,0,1.0,0.0,3.708994804513593e-18,0.02,1,0.3958989115379494,2.3076573119702766,2.295192084172445,1.6555993201325638,1.6555993201325638,1.6555993201325638,1.6555993201325638,0.5581983805668016,-0.04149982139143038,1.6970991415239942,0.5581983805668016,5,2.943280434691431
crispr::https://openalex.org/W2113869362,microPrimer: the biogenesis and function of microRNA,crispr,2005,Plant Molecular Biology Research,705,0,9,808.0,8,5920,all_non_landmark,3.0,0.6744907594765952,0.6744907594765952,0,2.0,1.4826,2.7311744049941473,1.4826,0,0.9002560512655369,1.4424486191696158,1.4424486191696158,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,1.0,3.5829903589743597,3.5829903589743597,0,0.12627039627039627,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0.0,0.0,0.0,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.0,0.0,0.0,0,0.0,0.0,0.021484188578262786,0.021484188578262786,1,0.5533632071836767,2.7804109168975333,2.7804109168975333,0,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,-0.009283819628647216,-0.13009180485079044,-0.13009180485079044,0,0.003313542358958678,0.09683440092213735,0.15664798333446378,0.09683440092213735,0,0.46875,-0.4273843796410697,-0.4273843796410697,0,0.6748059709751948,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,1.0,0.0,0.0,0,1.0,0.0,0.0024426947659084764,0.02,1,1.9974601511596548,1.9944738902896733,0.0,1.9959675792103908,1.9959675792103908,1.9959675792103908,1.9959675792103908,0.6833670715249662,0.3461071676049243,1.6498604116054665,0.6833670715249662,5,2.8445390049854975
crispr::https://openalex.org/W2115276551,Structural basis for UTP specificity of RNA editing TUTases from Trypanosoma brucei,crispr,2005,Trypanosoma species research and implications,900,0,14,77.0,9,58,field_year3,3.0,0.0,0.0,0,3.0,1.4826,1.6777214202106923,1.4826,0,0.8486855577234171,0.447753885284127,0.447753885284127,0,0.6872638889386635,0.36051427824533955,0.4222322330868102,0.36051427824533955,0,0.3333333333333333,0.41347004999652404,0.41347004999652404,0,0.24127906976744184,0.17811062942366027,0.19508388607101051,0.22263828677957534,1,0.0,0.0,0.0,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.020861750854698716,1.943713927712589,1.943713927712589,0,0.0,0.0,0.003995532303956751,0.010732932741419076,1,0.09429597724621834,-0.2512112339503727,-0.2512112339503727,0,0.11301962640571128,0.07453348667994616,0.10194268464278576,0.07453348667994616,0,-0.04038436566679654,-0.03563125409760894,-0.03563125409760894,0,-0.035812297471173954,0.1283162299900468,0.1422868726972466,0.1283162299900468,0,0.5061728395061729,-0.5965812336354173,-0.5965812336354173,0,0.6073979591836736,0.16967533333333343,0.24749103653032345,0.16967533333333343,0,1.0,0.0,0.0,0,1.0,0.0,0.0028297730267131727,0.02,1,0.3332709399634753,0.0,0.0,0.23565814162058815,0.23565814162058815,0.23565814162058815,0.23565814162058815,0.21592442645074225,-0.7469223858632514,0.9825805274838396,0.21592442645074225,5,0.6160048075578527
crispr::https://openalex.org/W2117436608,"The K-loop, a general feature of the Pyrococcus C/D guide RNAs, is an RNA structural motif related to the K-turn",crispr,2005,RNA and protein synthesis mechanisms,767,0,6,78.0,16,5920,all_non_landmark,3.0,0.6744907594765952,0.6744907594765952,0,2.0,1.4826,2.7311744049941473,1.4826,0,0.8815322611851637,1.3984198914727752,1.3984198914727752,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0.5625,1.7888903589743592,1.7888903589743592,0,0.12627039627039627,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0.0,0.0,0.0,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.0,0.0,0.0,0,0.0,0.0,0.021484188578262786,0.021484188578262786,1,0.10701500867142305,-0.006346712210061072,-0.006346712210061072,0,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0.25434782608695655,2.5927784456280856,2.5927784456280856,0,0.0032650276552715555,0.09683928021503653,0.15664798333446378,0.09683928021503653,0,0.4453125,-0.4759965181315549,-0.4759965181315549,0,0.6748059709751948,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,1.0,0.0,0.0,0,1.0,0.0,0.0024426947659084764,0.02,1,1.2796017744611774,1.8064741308939063,0.0,1.5653640929178565,1.5653640929178565,1.5653640929178565,1.5653640929178565,0.694331983805668,0.38408235419514325,1.1812817387227132,0.694331983805668,5,2.018469328267198
crispr::https://openalex.org/W2125022130,A genome-wide analysis of C/D and H/ACA-like small nucleolar RNAs in <i>Trypanosoma brucei</i> reveals a trypanosome-specific pattern of rRNA modification,crispr,2005,RNA modifications and cancer,768,0,14,77.0,10,65,field_year3,5.0,1.3489815189531904,1.3489815189531904,0,3.0,1.4826,1.9508388607101053,1.4826,0,1.4184836619406567,1.5509317842193466,1.5509317842193466,0,0.7751292747746217,0.4148179782709554,0.5237956258446793,0.4148179782709554,0,0.6,0.6696482617162505,0.6696482617162505,0,0.3684210526315789,0.27665741626794255,0.3728269822690424,0.34582177033492817,1,0.1,3.514971428571429,3.514971428571429,0,0.0,0.0,0.013292590611107512,0.0284497333853557,1,0.0,-0.2735646962269175,-0.2735646962269175,0,0.0032354797979798327,0.004796922348484899,0.011827110159331577,0.011827110159331577,1,0.3679929145380671,1.4285519378405787,1.4285519378405787,0,0.1798212124514188,0.13172198861113274,0.16243324974277187,0.13172198861113274,0,0.08571428571428574,-0.09710909305819362,-0.09710909305819362,0,0.10013046314416177,0.14845342465753422,0.17015540544383548,0.14845342465753422,0,0.28,-1.0561383522211887,-1.0561383522211887,0,0.5013850415512466,0.20961746260387826,0.2976043403767589,0.20961746260387826,0,1.0,0.0,0.0,0,1.0,0.0,3.4426554548552383e-18,0.02,1,1.3023318474853671,1.0247440490289057,0.0,1.1717867995063789,1.1717867995063789,1.1717867995063789,1.1717867995063789,0.6329284750337382,0.18845908611660256,0.9833277133897763,0.6329284750337382,5,1.516131324620922
crispr::https://openalex.org/W2127275575,Computer identification of snoRNA genes using a Mammalian Orthologous Intron Database,crispr,2005,RNA modifications and cancer,768,0,5,26.0,2,65,field_year3,2.0,-0.6744907594765952,-0.6744907594765952,0,3.0,1.4826,1.9508388607101053,1.4826,0,0.6931471805579453,-0.24696557676322606,-0.24696557676322606,0,0.8018185525403373,0.4400263931785876,0.5353852450265083,0.4400263931785876,0,0.5,0.36582549666527203,0.36582549666527203,0,0.3684210526315789,0.28774144736842105,0.3728269822690424,0.3596768092105263,1,0.0,0.0,0.0,0,0.0,0.0,0.013553410550156422,0.0284497333853557,1,0.0078125,0.4640288084558441,0.4640288084558441,0,0.00232438016528936,0.003446126033058005,0.011827110159331577,0.011827110159331577,1,0.3112781244591328,0.9979876055151178,0.9979876055151178,0,0.1798212124514188,0.13172198861113274,0.16243324974277187,0.13172198861113274,0,0.125,0.1857293395660189,0.1857293395660189,0,0.09801136363636365,0.14531164772727273,0.17015540544383548,0.14531164772727273,0,0.5,-0.006516430285974244,-0.006516430285974244,0,0.5013850415512466,0.2125460551964707,0.2976043403767589,0.2125460551964707,0,1.0,0.0,0.0,0,1.0,0.0,3.4426554548552383e-18,0.02,1,0.17904954758041694,0.727488574128221,0.0,0.5297633273339445,0.5297633273339445,0.5297633273339445,0.5297633273339445,0.39861673414304993,-0.41674360082244666,0.9465069281563911,0.39861673414304993,5,0.9660653563207207
crispr::https://openalex.org/W2127313513,"Genome-wide analyses of two families of snoRNA genes from <i>Drosophila melanogaster</i>, demonstrating the extensive utilization of introns for coding of snoRNAs",crispr,2005,RNA modifications and cancer,768,0,8,75.0,6,65,field_year3,3.0,0.0,0.0,0,3.0,1.4826,1.9508388607101053,1.4826,0,0.8675632284784613,0.20713596984798163,0.20713596984798163,0,0.7751292747746217,0.44624771724426965,0.5353852450265083,0.44624771724426965,0,0.3333333333333333,-0.09755346577740585,-0.09755346577740585,0,0.3684210526315789,0.28774144736842105,0.3728269822690424,0.3596768092105263,1,0.0,0.0,0.0,0,0.0,0.0,0.013553410550156422,0.0284497333853557,1,0.0,-0.2735646962269175,-0.2735646962269175,0,0.0032354797979798327,0.004796922348484899,0.011827110159331577,0.011827110159331577,1,0.23935190312672558,0.4418262427610945,0.4418262427610945,0,0.1798212124514188,0.1347377881025876,0.16243324974277187,0.1347377881025876,0,-0.175,-1.8533116617474983,-1.8533116617474983,0,0.10013046314416177,0.14845342465753422,0.16649290621296028,0.14845342465753422,0,0.5,-0.006516430285974244,-0.006516430285974244,0,0.5013850415512466,0.2125460551964707,0.2976043403767589,0.2125460551964707,0,1.0,0.0,0.0,0,1.0,0.0,3.4426554548552383e-18,0.02,1,0.1224971739002349,0.31693549319503883,0.0,0.2402640885154572,0.2402640885154572,0.2402640885154572,0.2402640885154572,0.15603913630229418,-0.8615567949962923,1.1018208835117496,0.15603913630229418,5,1.2071507375819077
crispr::https://openalex.org/W2127405785,Elucidating the Role of H/ACA-like RNAs in trans-Splicing and rRNA Processing via RNA Interference Silencing of the Trypanosoma brucei CBF5 Pseudouridine Synthase,crispr,2005,RNA modifications and cancer,768,0,8,52.0,5,65,field_year3,3.0,0.0,0.0,0,3.0,1.4826,1.9508388607101053,1.4826,0,0.9502705392302345,0.3924754294255426,0.3924754294255426,0,0.7751292747746217,0.44624771724426965,0.5353852450265083,0.44624771724426965,0,0.8,1.2479808513802852,1.2479808513802852,0,0.3684210526315789,0.27665741626794255,0.3728269822690424,0.34582177033492817,1,0.0,0.0,0.0,0,0.0,0.0,0.013553410550156422,0.0284497333853557,1,0.0,-0.2735646962269175,-0.2735646962269175,0,0.0032354797979798327,0.004796922348484899,0.011827110159331577,0.011827110159331577,1,0.4299836304823016,1.8991697640506153,1.8991697640506153,0,0.1798212124514188,0.13172198861113274,0.15404694427706114,0.13172198861113274,0,0.009009009009009028,-0.6138049987419283,-0.6138049987419283,0,0.10013046314416177,0.14845342465753422,0.16649290621296028,0.14845342465753422,0,0.44000000000000006,-0.28880819027435833,-0.28880819027435833,0,0.5013850415512466,0.2125460551964707,0.2976043403767589,0.2125460551964707,0,1.0,0.0,0.0,0,1.0,0.0,3.4426554548552383e-18,0.02,1,0.6534240646766396,1.3623326266655376,0.0,1.068389721491171,1.068389721491171,1.068389721491171,1.068389721491171,0.5877192982456141,0.05503325841228168,1.0133564630788894,0.5877192982456141,5,1.5647979422474838
crispr::https://openalex.org/W2128138104,Minimal pre-mRNA substrates with natural and converted sites for full-round U insertion and U deletion RNA editing in trypanosomes,crispr,2005,Trypanosoma species research and implications,900,0,16,14.0,6,58,field_year3,3.0,0.0,0.0,0,3.0,1.4826,1.6777214202106923,1.4826,0,0.8675632284784613,0.5001170561602537,0.5001170561602537,0,0.6872638889386635,0.36051427824533955,0.4222322330868102,0.36051427824533955,0,0.3333333333333333,0.41347004999652404,0.41347004999652404,0,0.24127906976744184,0.17811062942366027,0.19508388607101051,0.22263828677957534,1,0.16666666666666666,2.9291428571428573,2.9291428571428573,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.0,0.0,0.0,0,0.0,0.0,0.005125257293099417,0.010732932741419076,1,0.17801045141660776,0.9486702683306475,0.9486702683306475,0,0.10927386383112334,0.07245572026457471,0.10194268464278576,0.07245572026457471,0,-0.07354469854469847,-0.29405789958488754,-0.29405789958488754,0,-0.035812297471173954,0.1283162299900468,0.1422868726972466,0.1283162299900468,0,0.5,-0.6329615334993115,-0.6329615334993115,0,0.6073979591836736,0.16967533333333343,0.24749103653032345,0.16967533333333343,0,1.0,0.0,0.0,0,1.0,0.0,0.0028297730267131727,0.02,1,0.358368778226869,0.6805102329229937,0.0,0.5438392953440961,0.5438392953440961,0.5438392953440961,0.5438392953440961,0.5695006747638327,-0.005394176504616488,0.5492334718487126,0.5695006747638327,5,0.8043618227951899
