paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,n_future_citers,n_controls,control_tier,community_reach,community_reach_z,community_reach_z_raw,community_reach_z_clipped,community_reach_control_median,community_reach_control_mad,community_reach_control_robust_scale,community_reach_scale_used,community_reach_scale_floor_used,field_entropy,field_entropy_z,field_entropy_z_raw,field_entropy_z_clipped,field_entropy_control_median,field_entropy_control_mad,field_entropy_control_robust_scale,field_entropy_scale_used,field_entropy_scale_floor_used,cross_community_adoption,cross_community_adoption_z,cross_community_adoption_z_raw,cross_community_adoption_z_clipped,cross_community_adoption_control_median,cross_community_adoption_control_mad,cross_community_adoption_control_robust_scale,cross_community_adoption_scale_used,cross_community_adoption_scale_floor_used,path_shortening,path_shortening_z,path_shortening_z_raw,path_shortening_z_clipped,path_shortening_control_median,path_shortening_control_mad,path_shortening_control_robust_scale,path_shortening_scale_used,path_shortening_scale_floor_used,modularity_shock,modularity_shock_z,modularity_shock_z_raw,modularity_shock_z_clipped,modularity_shock_control_median,modularity_shock_control_mad,modularity_shock_control_robust_scale,modularity_shock_scale_used,modularity_shock_scale_floor_used,partition_change,partition_change_z,partition_change_z_raw,partition_change_z_clipped,partition_change_control_median,partition_change_control_mad,partition_change_control_robust_scale,partition_change_scale_used,partition_change_scale_floor_used,boundary_mixing,boundary_mixing_z,boundary_mixing_z_raw,boundary_mixing_z_clipped,boundary_mixing_control_median,boundary_mixing_control_mad,boundary_mixing_control_robust_scale,boundary_mixing_scale_used,boundary_mixing_scale_floor_used,post_perturbation_concentration,post_perturbation_concentration_z,post_perturbation_concentration_z_raw,post_perturbation_concentration_z_clipped,post_perturbation_concentration_control_median,post_perturbation_concentration_control_mad,post_perturbation_concentration_control_robust_scale,post_perturbation_concentration_scale_used,post_perturbation_concentration_scale_floor_used,hub_formation,hub_formation_z,hub_formation_z_raw,hub_formation_z_clipped,hub_formation_control_median,hub_formation_control_mad,hub_formation_control_robust_scale,hub_formation_scale_used,hub_formation_scale_floor_used,delta_variant,RGPM_breadth_component,RGPM_boundary_component,RGPM_consolidation_component,RGPM_v3_balanced,RGPM_v2,RGPM_simple,RGPM_primary_only,RGPM_structural_residual_tau10,RGPM_structural_residual_raw_tau10,RGPM_popularity_fitted_tau10,RGPM,n_contributing_graph_deltas,RGPM_mahalanobis_debug
exoplanets::https://openalex.org/W2137800231,WASP-17b: AN ULTRA-LOW DENSITY PLANET IN A PROBABLE RETROGRADE ORBIT,exoplanets,2009,Astronomy and Astrophysics,37414362,0,18,218.0,30,80,field_year_refbin,4.0,1.3489815189531904,1.3489815189531904,0,2.0,1.4826,1.5606710885680841,1.4826,0,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.08774017010372215,0.12845574139342947,1,0.13333333333333333,0.2518098835379289,0.2518098835379289,0,0.09090909090909091,0.13478181818181817,0.19508388607101051,0.1684772727272727,1,0.3333333333333333,4.0,11.716571428571429,1,0.0,0.0,0.02236456150053274,0.0284497333853557,1,0.03176216181061387,4.0,4.301084909290662,1,0.0,0.0,0.0070221634975995125,0.007384686068857942,1,0.10960082121608863,1.0918078166281275,1.0918078166281275,0,0.04898910250824077,0.04694704785276757,0.07447308022673023,0.05551500711456471,1,0.01612903225806453,0.3198907255008887,0.3198907255008887,0,0.0,0.05042044352117273,0.07822848403474066,0.05042044352117273,0,0.7577777777777778,-0.24111608926263367,-0.24111608926263367,0,0.8215646258503402,0.2645482857142856,0.30869567166294887,0.2645482857142856,0,1.0,0.0,0.0,0,1.0,0.0,0.001010022092876772,0.02,1,matched_control_v3,0.9051725968536583,0.8043034003684755,0.0,0.8562246755201252,0.8562246755201252,0.8562246755201252,0.8562246755201252,0.5622174169451544,-0.043998788145949264,0.9002234636660744,0.5622174169451544,5,1.385872342011459
exoplanets::https://openalex.org/W2138492353,Planetpol polarimetry of the exoplanet systems 55 Cnc and τ Boo,exoplanets,2009,Astronomy and Astrophysics,37414362,0,16,50.0,6,80,field_year_refbin,2.0,0.0,0.0,0,2.0,1.4826,1.5606710885680841,1.4826,0,0.4505612088643047,3.507520987211795,3.507520987211795,0,-1.000088900581841e-12,0.0,0.08475138093152014,0.12845574139342947,1,0.16666666666666666,0.44966050631773014,0.44966050631773014,0,0.09090909090909091,0.13478181818181817,0.19508388607101051,0.1684772727272727,1,0.0,0.0,0.0,0,0.0,0.0,0.041617895695149135,0.036415658733255495,1,0.0,0.0,0.0,0,0.0,0.0,0.008618280465131386,0.008618280465131386,1,0.01993149224769164,-0.550120545755443,-0.550120545755443,0,0.05047143825917328,0.05010980126627847,0.07447308022673023,0.05551500711456471,1,0.07993966817496229,1.6245720691195706,1.6245720691195706,0,0.0,0.04920660012226187,0.07822848403474066,0.04920660012226187,0,0.7222222222222223,-0.3755170945821531,-0.3755170945821531,0,0.8215646258503402,0.2645482857142856,0.30869567166294887,0.2645482857142856,0,1.0,0.0,0.0,0,1.0,0.0,0.001010022092876772,0.02,1,matched_control_v3,1.89585628969108,1.1490444635126564,0.0,1.5675736426545193,1.5675736426545193,1.5675736426545193,1.5675736426545193,0.8804796540200511,1.0587878343178672,0.5087858083366521,0.8804796540200511,5,3.5650730497753957
exoplanets::https://openalex.org/W2149654715,The M Dwarf Planet Search Programme At The ESO VLT + UVES A Search For Terrestrial Planets In The Habitable Zone Of M Dwarfs,exoplanets,2009,Astronomy and Astrophysics,37414362,0,5,73.0,5,76,field_year_refbin,1.0,0.0,0.0,0,1.0,1.4826,1.5606710885680841,1.4826,0,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1716512350360751,0.12845574139342947,1,0.0,-0.192225,-0.192225,0,0.03125,0.04633125,0.2601118480946807,0.16256990505917543,1,0.0,0.0,0.0,0,0.0,0.0,0.04020924681646689,0.03518309096440853,1,0.0,0.0,0.0,0,0.0,0.0,0.018740697388766055,0.018740697388766055,1,0.10803154614560004,0.14602334339220793,0.14602334339220793,0,0.0888056394794565,0.1316632410922422,0.14182542377404495,0.1316632410922422,0,-0.8461538461538461,-3.9224231858792766,-3.9224231858792766,0,0.0,0.2157222222222222,0.3012247339205594,0.2157222222222222,0,1.0,0.6744907594765952,0.6744907594765952,0,0.7575510204081632,0.35945485714285713,0.4039450518902891,0.35945485714285713,0,1.0,0.0,0.0,0,1.0,0.0,0.002848767775606709,0.02,1,matched_control_v3,0.0,0.10322725560046887,0.6744907594765952,0.07299269243836856,0.07299269243836856,0.07299269243836856,0.07299269243836856,0.1757420876744643,-0.7210283995034703,0.7940210919418389,0.1757420876744643,5,2.7618054044486473
exoplanets::https://openalex.org/W2151888430,First Evidence of a Retrograde Orbit of a Transiting Exoplanet HAT-P-7b,exoplanets,2009,Astronomy and Astrophysics,37414362,0,5,147.0,13,76,field_year_refbin,3.0,1.3489815189531904,1.3489815189531904,0,1.0,1.4826,1.5606710885680841,1.4826,0,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1716512350360751,0.12845574139342947,1,0.15384615384615385,0.9463384615384617,0.9463384615384617,0,0.0,0.0,0.2601118480946807,0.16256990505917543,1,0.0,0.0,0.0,0,0.0,0.0,0.04020924681646689,0.03518309096440853,1,0.0,0.0,0.0,0,0.0,0.0,0.018740697388766055,0.018740697388766055,1,0.28384118619986265,1.481321172883522,1.481321172883522,0,0.0888056394794565,0.1316632410922422,0.1316632410922422,0.1316632410922422,0,-0.5471698113207547,-2.5364554735445752,-2.5364554735445752,0,0.0,0.2157222222222222,0.3012247339205594,0.2157222222222222,0,0.727810650887574,-0.09046424387457316,-0.09046424387457316,0,0.7600000000000001,0.3558239999999998,0.4039450518902891,0.3558239999999998,0,1.0,0.0,0.0,0,1.0,0.0,0.002848767775606709,0.02,1,matched_control_v3,1.0223919865546263,1.0471799630619425,0.0,1.0348601956809254,1.0348601956809254,1.0348601956809254,1.0348601956809254,0.5956359347356005,0.04781301265144666,0.9870471830294787,0.5956359347356005,5,2.6912985367753866
exoplanets::https://openalex.org/W2158770426,Determining the mass loss limit for close-in exoplanets: what can we learn from transit observations?,exoplanets,2009,Astronomy and Astrophysics,37414362,0,7,173.0,24,69,field_year_refbin,2.0,0.6744907594765952,0.6744907594765952,0,1.0,1.4826,1.4826,1.4826,0,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1242195150816914,0.12845574139342947,1,0.125,0.4731692307692308,0.4731692307692308,0,0.038461538461538464,0.057023076923076926,0.2926258291065158,0.18289114319157238,1,0.0,0.0,0.0,0,0.0,0.0,0.01204706361307971,0.0284497333853557,1,0.0,0.0,0.0,0,0.0,0.0,0.01957514166119181,0.01957514166119181,1,0.000496091289149609,-0.6688585215950954,-0.6688585215950954,0,0.059409598356514,0.08808067052336765,0.12271994818464246,0.08808067052336765,0,-0.029166666666666674,-0.4131255901794147,-0.4131255901794147,0,0.0,0.0706,0.13971527412925877,0.0706,0,0.78125,-0.343267618662196,-0.343267618662196,0,0.8550295857988166,0.2149331360946745,0.39016777214202103,0.2149331360946745,0,1.0,0.0,0.0,0,1.0,0.0,0.004268225285318488,0.02,1,matched_control_v3,0.5111959932773131,0.0,0.0,0.36147015336178084,0.36147015336178084,0.36147015336178084,0.36147015336178084,0.23904069195989777,-0.6174965880975773,0.9789667414593581,0.23904069195989777,5,1.1071970367260582
exoplanets::https://openalex.org/W2159781758,The <i>SOPHIE</i> search for northern extrasolar planets,exoplanets,2009,Astronomy and Astrophysics,37414362,0,12,260.0,49,68,field_year_refbin,2.0,0.0,0.0,0,2.0,1.4826,1.4826,1.4826,0,0.09962338946416206,0.7755464129862389,0.7755464129862389,0,-1.000088900581841e-12,0.0,0.11594351826422418,0.12845574139342947,1,0.02040816326530612,-0.43133812387420595,-0.43133812387420595,0,0.10172413793103449,0.15081620689655173,0.1891465504079798,0.18852025862068966,1,0.0,0.0,0.0,0,0.0,0.0,0.019607843137254905,0.0284497333853557,1,4.652557355702099e-05,0.006300277780693293,0.006300277780693293,0,0.0,0.0,0.004129159157285333,0.007384686068857942,1,0.01027996636846239,-0.6403455267283419,-0.6403455267283419,0,0.06416727044446366,0.08415347937436635,0.08951443017973197,0.08415347937436635,0,0.00964630225080386,0.10654964533912907,0.10654964533912907,0,0.0,0.09053340553224133,0.1057149903393246,0.09053340553224133,0,0.9600166597251145,0.5453718554035557,0.5453718554035557,0,0.7911352040816327,0.3096629464285713,0.32641334881743284,0.3096629464285713,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.02,1,matched_control_v3,0.41597815678622696,0.0753615566790545,0.5453718554035557,0.298929081178427,0.298929081178427,0.298929081178427,0.298929081178427,0.1818360526833104,-0.7095149122493133,1.0084439934277403,0.1818360526833104,5,1.0585680276570235
exoplanets::https://openalex.org/W2168753236,"Transiting exoplanets from the CoRoT space mission: VII. The ""hot-Jupiter""-type planet CoRoT-5b",exoplanets,2009,Astronomy and Astrophysics,37414362,0,6,41.0,11,76,field_year_refbin,2.0,0.6744907594765952,0.6744907594765952,0,1.0,1.4826,1.5606710885680841,1.4826,0,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1716512350360751,0.12845574139342947,1,0.09090909090909091,0.5592,0.5592,0,0.0,0.0,0.2601118480946807,0.16256990505917543,1,0.0,0.0,0.0,0,0.0,0.0,0.04020924681646689,0.03518309096440853,1,0.008980763099160446,0.4792117877397607,0.4792117877397607,0,0.0,0.0,0.018740697388766055,0.018740697388766055,1,0.04701649434226935,-0.31739417008510373,-0.31739417008510373,0,0.0888056394794565,0.1316632410922422,0.14182542377404495,0.1316632410922422,0,0.13402061855670103,0.5927373139612435,0.5927373139612435,0,0.0,0.22610457516339869,0.3111706568590691,0.22610457516339869,0,0.8347107438016528,0.21465761794623395,0.21465761794623395,0,0.7575510204081632,0.35945485714285713,0.4039450518902891,0.35945485714285713,0,1.0,0.0,0.0,0,1.0,0.0,0.002848767775606709,0.02,1,matched_control_v3,0.5342629113669461,0.4192374975975298,0.21465761794623395,0.4802066939631955,0.4802066939631955,0.4802066939631955,0.4802066939631955,0.5303715352860232,-0.11106598223477149,0.591272676197967,0.5303715352860232,5,0.9555999947573501
exoplanets::https://openalex.org/W2171851710,Spin-orbit misalignment in the HD 80606 planetary system,exoplanets,2009,Astronomy and Astrophysics,37414362,0,5,94.0,16,76,field_year_refbin,2.0,0.6744907594765952,0.6744907594765952,0,1.0,1.4826,1.5606710885680841,1.4826,0,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1716512350360751,0.12845574139342947,1,0.0625,0.38445,0.38445,0,0.0,0.0,0.2601118480946807,0.16256990505917543,1,0.0,0.0,0.0,0,0.0,0.0,0.04020924681646689,0.03518309096440853,1,0.0,0.0,0.0,0,0.0,0.0,0.018740697388766055,0.018740697388766055,1,0.031247295466914866,-0.4371633535302137,-0.4371633535302137,0,0.0888056394794565,0.1316632410922422,0.14182542377404495,0.1316632410922422,0,-0.34090909090909094,-1.5803151265422708,-1.5803151265422708,0,0.0,0.2157222222222222,0.3111706568590691,0.2157222222222222,0,0.8828125,0.3484762470244057,0.3484762470244057,0,0.7575510204081632,0.35945485714285713,0.4039450518902891,0.35945485714285713,0,1.0,0.0,0.0,0,1.0,0.0,0.002848767775606709,0.02,1,matched_control_v3,0.49057296730920563,0.0,0.3484762470244057,0.3468874718511458,0.3468874718511458,0.3468874718511458,0.3468874718511458,0.3117751130332219,-0.506390145020666,0.8532776168718119,0.3117751130332219,5,1.4673331320338285
exoplanets::https://openalex.org/W3102097384,"Extrasolar planet population synthesis I: Method, formation tracks and mass-distance distribution",exoplanets,2009,Astronomy and Astrophysics,37414362,0,13,324.0,28,68,field_year_refbin,3.0,0.6744907594765952,0.6744907594765952,0,2.0,1.4826,1.4826,1.4826,0,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.11594351826422418,0.12845574139342947,1,0.25,0.9320235949131134,0.9320235949131134,0,0.09166666666666667,0.135905,0.1891465504079798,0.16988124999999998,1,0.0,0.0,0.0,0,0.0,0.0,0.019607843137254905,0.0284497333853557,1,0.0011157923237898628,0.15109543092092778,0.15109543092092778,0,0.0,0.0,0.0041301002796071675,0.007384686068857942,1,0.04851698501857147,-0.18597312365743204,-0.18597312365743204,0,0.06416727044446366,0.08415347937436635,0.08951443017973197,0.08415347937436635,0,-0.008684546615581101,-0.14991552106219785,-0.14991552106219785,0,0.00482315112540193,0.09010206311712632,0.1057149903393246,0.09010206311712632,0,0.5943877551020409,-0.7054562605867998,-0.7054562605867998,0,0.8017447719828673,0.2939332010582009,0.32641334881743284,0.2939332010582009,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.02,1,matched_control_v3,0.6606012871052185,0.0,0.0,0.4671156497726614,0.4671156497726614,0.4671156497726614,0.4671156497726614,0.2498525653626892,-0.6014716075078659,1.0685872572805273,0.2498525653626892,5,1.2521770753541988
exoplanets::https://openalex.org/W3103960756,A Search for Additional Planets in the NASA EPOXI Observations of the Exoplanet System GJ 436,exoplanets,2009,Astronomy and Astrophysics,37414362,0,10,34.0,5,68,field_year_refbin,2.0,0.0,0.0,0,2.0,1.4826,1.4826,1.4826,0,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.11594351826422418,0.12845574139342947,1,0.4,1.8149933164097474,1.8149933164097474,0,0.09166666666666667,0.135905,0.1891465504079798,0.16988124999999998,1,0.0,0.0,0.0,0,0.0,0.0,0.019607843137254905,0.0284497333853557,1,0.024388358893853424,3.3025586553640918,3.3025586553640918,0,0.0,0.0,0.004086388694062796,0.007384686068857942,1,0.27178705415899856,2.6638658687436285,2.6638658687436285,0,0.0605608775289196,0.07929309771505146,0.07929309771505146,0.07929309771505146,0,0.1802197802197802,2.027631708290467,2.027631708290467,0,0.0,0.08888191059693318,0.10343442550602605,0.08888191059693318,0,0.52,-0.9585333367191812,-0.9585333367191812,0,0.8017447719828673,0.2939332010582009,0.3240530562554554,0.2939332010582009,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.02,1,matched_control_v3,0.9457554894496785,2.3670572530366436,0.0,1.802416916944798,1.802416916944798,1.802416916944798,1.802416916944798,0.931393748771378,1.330428722860174,0.47198819408462406,0.931393748771378,5,2.509544644993747
exoplanets::https://openalex.org/W3121564285,"Discovery and characterization of WASP-6b, an inflated sub-Jupiter mass planet transiting a solar-type star",exoplanets,2009,Astronomy and Astrophysics,37414362,0,17,55.0,10,80,field_year_refbin,1.0,-0.6744907594765952,-0.6744907594765952,0,2.0,1.4826,1.5606710885680841,1.4826,0,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.08774017010372215,0.12845574139342947,1,0.0,-0.5395926075812761,-0.5395926075812761,0,0.09307359307359307,0.13799090909090908,0.19508388607101051,0.17248863636363634,1,0.16666666666666666,4.0,5.8582857142857145,1,0.0,0.0,0.023614149110108635,0.0284497333853557,1,0.0,0.0,0.0,0,0.0,0.0,0.008618280465131386,0.008618280465131386,1,0.12899608143630625,1.4411774957167423,1.4411774957167423,0,0.04898910250824077,0.04694704785276757,0.07447308022673023,0.05551500711456471,1,-0.10652920962199311,-2.164937414031935,-2.164937414031935,0,0.0,0.04920660012226187,0.06810370133026993,0.04920660012226187,0,1.0,0.6744907594765952,0.6744907594765952,0,0.8112345679012346,0.2798636296296296,0.30869567166294887,0.2798636296296296,0,1.0,0.0,0.0,0,1.0,0.0,0.001010022092876772,0.02,1,matched_control_v3,0.0,1.0188014755723938,0.6744907594765952,0.7204014320601003,0.7204014320601003,0.7204014320601003,0.7204014320601003,0.655396107725575,0.19979748044330892,0.5206039516167914,0.655396107725575,5,2.196089181138588
exoplanets::https://openalex.org/W4214859324,Planetary transit candidates in CoRoT-IRa01 field ⋆,exoplanets,2009,Astronomy and Astrophysics,37414362,0,5,37.0,10,76,field_year_refbin,3.0,1.3489815189531904,1.3489815189531904,0,1.0,1.4826,1.5606710885680841,1.4826,0,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1716512350360751,0.12845574139342947,1,0.2,1.2302400000000002,1.2302400000000002,0,0.0,0.0,0.2601118480946807,0.16256990505917543,1,0.0,0.0,0.0,0,0.0,0.0,0.04020924681646689,0.03518309096440853,1,0.025689561925365128,1.370790072132775,1.370790072132775,0,0.0,0.0,0.018740697388766055,0.018740697388766055,1,0.10803154614560004,0.14602334339220793,0.14602334339220793,0,0.0888056394794565,0.1316632410922422,0.14182542377404495,0.1316632410922422,0,0.32558139534883723,1.5092621983721533,1.5092621983721533,0,0.0,0.2157222222222222,0.3111706568590691,0.2157222222222222,0,0.6600000000000001,-0.2810378164485814,-0.2810378164485814,0,0.7600000000000001,0.3558239999999998,0.4039450518902891,0.3558239999999998,0,1.0,0.0,0.0,0,1.0,0.0,0.002848767775606709,0.02,1,matched_control_v3,1.1013941479886218,1.0724663677896435,0.0,1.087026489848222,1.087026489848222,1.087026489848222,1.087026489848222,0.7501474346373108,0.498506908009658,0.588519581838564,0.7501474346373108,5,1.8004597321950577
exoplanets::https://openalex.org/W4290044121,Extrasolar planet population synthesis,exoplanets,2009,Astronomy and Astrophysics,37414362,0,19,308.0,38,80,field_year_refbin,3.0,0.6744907594765952,0.6744907594765952,0,2.0,1.4826,1.5606710885680841,1.4826,0,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.08774017010372215,0.12845574139342947,1,0.13157894736842105,0.24139669286530774,0.24139669286530774,0,0.09090909090909091,0.13478181818181817,0.19508388607101051,0.1684772727272727,1,0.0,0.0,0.0,0,0.0,0.0,0.041617895695149135,0.036415658733255495,1,0.0,0.0,0.0,0,0.0,0.0,0.008618280465131386,0.008618280465131386,1,0.008403883945784563,-0.7577690520074172,-0.7577690520074172,0,0.05047143825917328,0.04696041282631328,0.07447308022673023,0.05551500711456471,1,-0.11921487603305786,-2.4227415780982415,-2.4227415780982415,0,0.0,0.04920660012226187,0.06768673263756123,0.04920660012226187,0,0.7659279778393353,-0.21030810258620583,-0.21030810258620583,0,0.8215646258503402,0.2645482857142856,0.30869567166294887,0.2645482857142856,0,1.0,0.0,0.0,0,1.0,0.0,0.001010022092876772,0.02,1,matched_control_v3,0.4651370498358821,0.0,0.0,0.32890156212005733,0.32890156212005733,0.32890156212005733,0.32890156212005733,0.21230587772754078,-0.661349712922308,0.9902512750423653,0.21230587772754078,5,1.9884131346521776
exoplanets::https://openalex.org/W4292314437,The HARPS search for southern extra-solar planets,exoplanets,2009,Astronomy and Astrophysics,37414362,0,5,104.0,10,76,field_year_refbin,1.0,0.0,0.0,0,1.0,1.4826,1.5606710885680841,1.4826,0,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1716512350360751,0.12845574139342947,1,0.0,-0.192225,-0.192225,0,0.03125,0.04633125,0.2601118480946807,0.16256990505917543,1,0.0,0.0,0.0,0,0.0,0.0,0.04020924681646689,0.03518309096440853,1,0.0,0.0,0.0,0,0.0,0.0,0.018740697388766055,0.018740697388766055,1,0.10803154614560004,0.14602334339220793,0.14602334339220793,0,0.0888056394794565,0.1316632410922422,0.14182542377404495,0.1316632410922422,0,-0.21717171717171715,-1.0067192657972983,-1.0067192657972983,0,0.0,0.2157222222222222,0.3111706568590691,0.2157222222222222,0,1.0,0.6744907594765952,0.6744907594765952,0,0.7575510204081632,0.35945485714285713,0.4039450518902891,0.35945485714285713,0,1.0,0.0,0.0,0,1.0,0.0,0.002848767775606709,0.02,1,matched_control_v3,0.0,0.10322725560046887,0.6744907594765952,0.07299269243836856,0.07299269243836856,0.07299269243836856,0.07299269243836856,0.11952034597994889,-0.8159671974668504,0.888959889905219,0.11952034597994889,5,0.7385289273692902
exoplanets::https://openalex.org/W4292406685,Transit spectrophotometry of the exoplanet HD 189733b,exoplanets,2009,Astronomy and Astrophysics,37414362,0,5,168.0,27,76,field_year_refbin,5.0,2.697963037906381,2.697963037906381,0,1.0,1.4826,1.5606710885680841,1.4826,0,0.4195558923172334,3.2661513433894194,3.2661513433894194,0,-1.000088900581841e-12,0.0,0.1716512350360751,0.12845574139342947,1,0.2222222222222222,1.3669333333333333,1.3669333333333333,0,0.0,0.0,0.2601118480946807,0.16256990505917543,1,0.0,0.0,0.0,0,0.0,0.0,0.04020924681646689,0.03518309096440853,1,0.014177693761814766,0.7565190060810362,0.7565190060810362,0,0.0,0.0,0.018740697388766055,0.018740697388766055,1,0.12115608152133557,0.24570595234864848,0.24570595234864848,0,0.0888056394794565,0.1316632410922422,0.14182542377404495,0.1316632410922422,0,0.24347826086956523,1.1286656440000449,1.1286656440000449,0,0.0,0.2157222222222222,0.3111706568590691,0.2157222222222222,0,0.6186556927297668,-0.39723095482663723,-0.39723095482663723,0,0.7600000000000001,0.3558239999999998,0.4039450518902891,0.3558239999999998,0,1.0,0.0,0.0,0,1.0,0.0,0.002848767775606709,0.02,1,matched_control_v3,2.604771500500757,0.8169725733061343,0.0,1.9303210555961166,1.9303210555961166,1.9303210555961166,1.9303210555961166,0.8549243168861804,0.91376080828268,1.0165602473134365,0.8549243168861804,5,3.0341201302771856
exoplanets::https://openalex.org/W4293717007,The M dwarf planet search programme at the ESO VLT + UVES,exoplanets,2009,Astronomy and Astrophysics,37414362,0,5,131.0,10,76,field_year_refbin,1.0,0.0,0.0,0,1.0,1.4826,1.5606710885680841,1.4826,0,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1716512350360751,0.12845574139342947,1,0.0,-0.192225,-0.192225,0,0.03125,0.04633125,0.2601118480946807,0.16256990505917543,1,0.0,0.0,0.0,0,0.0,0.0,0.04020924681646689,0.03518309096440853,1,0.0,0.0,0.0,0,0.0,0.0,0.018740697388766055,0.018740697388766055,1,0.10803154614560004,0.14602334339220793,0.14602334339220793,0,0.0888056394794565,0.1316632410922422,0.14182542377404495,0.1316632410922422,0,-0.8918918918918919,-4.0,-4.13444606079167,1,0.0,0.2157222222222222,0.3012247339205594,0.2157222222222222,0,1.0,0.6744907594765952,0.6744907594765952,0,0.7575510204081632,0.35945485714285713,0.4039450518902891,0.35945485714285713,0,1.0,0.0,0.0,0,1.0,0.0,0.002848767775606709,0.02,1,matched_control_v3,0.0,0.10322725560046887,0.6744907594765952,0.07299269243836856,0.07299269243836856,0.07299269243836856,0.07299269243836856,0.08590524867308827,-0.8836127882013181,0.9566054806396866,0.08590524867308827,5,2.81653245893418
gamma_ray_bursts_and_supernovae::https://openalex.org/W1585368360,Constraining Dvali-Gabadadze-Porrati gravity from observational data,gamma_ray_bursts_and_supernovae,2009,Astronomy and Astrophysics,61104838,0,7,33.0,2,69,field_year_refbin,1.0,0.0,0.0,0,1.0,1.4826,1.4826,1.4826,0,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1242195150816914,0.12845574139342947,1,0.0,-0.27338666666666667,-0.27338666666666667,0,0.05,0.07413,0.2926258291065158,0.18289114319157238,1,0.0,0.0,0.0,0,0.0,0.0,0.01204706361307971,0.0284497333853557,1,0.0,0.0,0.0,0,0.0,0.0,0.01957514166119181,0.01957514166119181,1,0.25698118924235425,2.318406537808836,2.318406537808836,0,0.057914261762502306,0.08586368448908592,0.1214506923367666,0.08586368448908592,0,-0.3386243386243386,-4.0,-4.853478480889786,1,0.0,0.06976941176470587,0.13494121800105138,0.06976941176470587,0,1.0,0.6744907594765952,0.6744907594765952,0,0.8374291115311908,0.24102759924385647,0.39016777214202103,0.24102759924385647,0,1.0,0.0,0.0,0,1.0,0.0,0.004268225285318488,0.02,1,matched_control_v3,0.0,1.6389348353803102,0.6744907594765952,1.1589019360202752,1.1589019360202752,1.1589019360202752,1.1589019360202752,0.7593866719087871,0.5207401415514791,0.6381617944687962,0.7593866719087871,5,3.5894871754525197
gamma_ray_bursts_and_supernovae::https://openalex.org/W1761850298,GRBâ090426: the environment of a rest-frame 0.35-s gamma-ray burst at a redshift of 2.609,gamma_ray_bursts_and_supernovae,2009,Astronomy and Astrophysics,63403493,0,13,103.0,12,68,field_year_refbin,1.0,-0.6744907594765952,-0.6744907594765952,0,2.0,1.4826,1.4826,1.4826,0,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.11594351826422418,0.12845574139342947,1,0.0,-0.5395926075812761,-0.5395926075812761,0,0.10172413793103449,0.15081620689655173,0.1891465504079798,0.18852025862068966,1,0.0,0.0,0.0,0,0.0,0.0,0.019607843137254905,0.0284497333853557,1,0.0,0.0,0.0,0,0.0,0.0,0.004129112339895954,0.007384686068857942,1,0.0,-0.7839202726685202,-0.7839202726685202,0,0.06416727044446366,0.08185433223462091,0.08951443017973197,0.08185433223462091,0,0.0,-0.05352986334100002,-0.05352986334100002,0,0.00482315112540193,0.09010206311712632,0.1057149903393246,0.09010206311712632,0,1.0,0.6744907594765952,0.6744907594765952,0,0.7911352040816327,0.3096629464285713,0.32641334881743284,0.3096629464285713,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.02,1,matched_control_v3,0.0,0.0,0.6744907594765952,0.0,0.0,0.0,0.0,0.09652054255946531,-0.8551298133315988,0.8551298133315988,0.09652054255946531,5,0.8687515883254925
