paper_id,article_id,journal_id,journal,year,doi,title,abstract,keywords,article_markdown_path,peer_review_markdown_path,article_pdf_path,peer_review_pdf_path,included_in_audit,included_in_main,exclusion_reason,warnings,parsed_text_cache,paper_dossier_cache,article_word_count,peer_review_word_count,has_peer_review_text,has_title,has_abstract_or_body_text,screen_pass,B,B_z,BurtIP,BurtIP_z,DeltaQ0,DeltaQ0_z,PDE,PDE_z,RS,RS_z,RTD,RTD_z,Uzzi,Uzzi_z,fallback_percentile_source,fig3_sw,fig3_sw_normalization,fig3_sw_percentile,fig3_sw_percentile_source,fig3_sw_quality_flag,fig3_sw_reference_source,fig3_sw_tier,fig3_weights_hash,fig3_weights_source,fig3_weights_warning,fig4_sw_batch_percentile,fig4_sw_ladder_tier,graph_confidence,graph_metric_failure_reason,graph_metric_valid,graph_prior_prompt_mode,metric_source,openalex_id,top_mechanisms,weighted_score_fig3,scored_pool_status,fig4_scored_pool_percentile,sample_tier_column,sample_seed,agent_success,retrieval_source,s2_key_status,consistency_cosine,embedding_backend,raw_text_token_overlap_supplementary,coverage_score,phrase_claim_coverage_supplementary,innovation_stance_agreement,stance_exact_agreement,stance_within_one_agreement,quadratic_weighted_kappa,peer_innovation_stance_1_5,agent_innovation_stance_1_5,peer_overall_score_1_5,agent_overall_score_1_5,semantic_claim_alignment,strict_claim_recall,soft_claim_recall,structured_semantic_consistency_mean,overclaiming_score_1_5,overclaiming_flag,claim_validation_pass,claim_evidence_coverage,contradiction_rate,missing_peer_point_rate,entailed_points,related_points,contradicted_points,no_match_points,llm_refined_points,llm_refinement_changed_points,cross_aspect_matched_points,bge_only_matched_points,bge_only_no_match_points,bge_only_contradicted_points,agent_runtime_seconds,speedup_vs_human,readability_available,peer_flesch_reading_ease,agent_flesch_reading_ease,peer_flesch_kincaid_grade,agent_flesch_kincaid_grade,peer_grammar_errors_per_5000,agent_grammar_errors_per_5000,peer_spelling_errors_per_5000,agent_spelling_errors_per_5000,peer_tense_errors_per_5000,agent_tense_errors_per_5000,total_peer_aspects,covered_peer_aspects,novelty_alignment,novelty_semantic_coverage,significance_alignment,significance_semantic_coverage,prior_art_alignment,prior_art_semantic_coverage,evidence_rigor_alignment,evidence_rigor_semantic_coverage,limitations_alignment,limitations_semantic_coverage,future_work_alignment,future_work_semantic_coverage,peer_significance,agent_significance,peer_novelty,agent_novelty,peer_rigor,agent_rigor,peer_limitations,agent_limitations,peer_future_work,agent_future_work
s41467-023-35925-2,s41467-023-35925-2,41467,Nature Communications,2023,10.1038/s41467-023-35925-2,Mechanochemically accessing a challengingto-synthesize depolymerizable polymer,"Polymers with low ceiling temperatures (Tc) are highly desirable as they can depolymerize under mild conditions, but they typically suffer from demanding synthetic conditions and poor stability. We envision that this challenge can be addressed by developing high-Tc polymers that can be converted into low-Tc polymers on demand. Here, we demonstrate the mechanochemical generation of a low-Tc polymer, poly(2,5-dihydrofuran) (PDHF), from an unsaturated polyether that contains cyclobutane-fused THF in each repeat unit. Upon mechanically induced cycloreversion of cyclobutane, each repeat unit generates three repeat units of PDHF. The resulting PDHF completely depolymerizes into 2,5-dihydrofuran in the presence of a ruthenium catalyst. The mechanochemical generation of the otherwise difficult-to-synthesize PDHF highlights the power of polymer mechanochemistry in accessing elusive structures. The concept of mechanochemically regulating the Tc of polymers can be applied to develop next-generation sustainable plastics.",,/mnt/d/aspr_nature_markdown/paper/s41467-023-35925-2.md,/mnt/d/aspr_nature_markdown/peer_review/s41467-023-35925-2_r.md,/mnt/d/dataset/nature_pdfs_2023/s41467-023-35925-2.pdf,/mnt/d/dataset/nature_pdfs_2023/41467_2023_35925_MOESM2_ESM.pdf,True,True,,,outputs/kg_perturbation_fig4_full50/cache/s41467-023-35925-2/parsed_text.json,outputs/kg_perturbation_fig4_full50/cache/s41467-023-35925-2/paper_dossier.json,6495,248,True,True,True,False,0.9523809523809523,1.924835030415885,0.9523809523809523,1.9298534385258868,0.42482385838256415,3.0,0.9755037590061085,1.540760854124396,0.9523809523809523,3.0,0.9523809523809523,3.0,0.9047619047619049,1.1087581292732214,,2.667746059652197,fig3_reference_rank_normal,0.999765625,fig3_score_table,ok,fig3_score_table,high,a20e1b83c147,/home/jayee/workspace/ASPR/outputs/redraw_v6a_best_fig3/multi_domain/fig3_best_weights.csv,,0.95,high,0.9399999999999998,,True,fig3_sw_only,agent_graph_metric_evidence,,"PDE=0.98 Prospective diffusion entropy / 潜在扩散熵, B=0.95 Bridge position / 跨社区桥接位置, RS=0.95 Rao-Stirling breadth / 跨学科知识广度",2.667746059652197,cached_graph_prior,0.967741935483871,fig3_sw_tier,20260617,True,openalex,openalex_key_ok,0.514430698324304,bge-m3,0.022005942406783077,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,4.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6,0,0,0,0,6,0,29.327739477157593,613.7534061914183,True,18.65280774111679,74.64545454545457,16.775171319796957,5.083636363636366,50.76142131979695,0.0,0.0,0.0,50.76142131979695,0.0,10,0,0.375,0.0,0.5,0.0,0.375,0.0,0.375,0.0,0.5,0.0,0.5,0.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0
s41467-023-37794-1,s41467-023-37794-1,41467,Nature Communications,2023,10.1038/s41467-023-37794-1,Disorder-enabled Andreev reflection of a quantum Hall edge,"**----- Start of picture text -----**<br> Received: 6 September 2022 Vladislav D. Kurilovich 1 , Zachary M. Raines [1] & Leonid I. Glazman 1<br>Accepted: 28 March 2023<br>We develop a theory of charge transport along the quantum Hall edge<br>proximitized by a superconductor. We note that generically Andreev<br>Check for updates<br>**----- End of picture text -----**<br>",,/mnt/d/aspr_nature_markdown/paper/s41467-023-37794-1.md,/mnt/d/aspr_nature_markdown/peer_review/s41467-023-37794-1_r.md,/mnt/d/dataset/nature_pdfs_2023/s41467-023-37794-1.pdf,/mnt/d/dataset/nature_pdfs_2023/41467_2023_37794_MOESM2_ESM.pdf,True,True,,,outputs/kg_perturbation_fig4_full50/cache/s41467-023-37794-1/parsed_text.json,outputs/kg_perturbation_fig4_full50/cache/s41467-023-37794-1/paper_dossier.json,6153,5973,True,True,True,True,1.0,2.2755158994270706,1.0,2.3147795435349785,0.0,-0.15287100724673292,1.0,1.5605710239121033,1.0,3.0,1.0,3.0,0.9111111111111114,1.1099903424638597,,1.3665658771870932,fig3_reference_rank_normal,0.952578125,fig3_score_table,ok,fig3_score_table,high,a20e1b83c147,/home/jayee/workspace/ASPR/outputs/redraw_v6a_best_fig3/multi_domain/fig3_best_weights.csv,,0.09,low,0.9249999999999998,,True,fig3_sw_only,agent_graph_metric_evidence,,"B=1.00 Bridge position / 跨社区桥接位置, RS=1.00 Rao-Stirling breadth / 跨学科知识广度, RTD=1.00 Reference target diversity / 参考目标社区多样性",1.3665658771870932,cached_graph_prior,0.08064516129032258,fig3_sw_tier,20260617,True,openalex,openalex_key_ok,0.5895915303197564,bge-m3,0.037678512722813695,0.0,0.0,0.75,0.0,1.0,0.9375,3.0,4.0,3.0,4.0,0.0,0.0,0.0,4.571428571428571,4.0,1.0,0.0,0.0,0.0,1.0,0,0,0,6,0,0,0,0,6,0,32.180773973464966,559.3401828943614,True,46.7795935445308,67.74769230769232,11.86418520261305,5.797307692307694,49.64539007092199,0.0,0.0,0.0,49.64539007092199,0.0,10,0,0.375,0.0,0.5,0.0,0.375,0.0,0.5,0.0,0.5,0.0,0.5,0.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0
s41467-023-39516-z,s41467-023-39516-z,41467,Nature Communications,2023,10.1038/s41467-023-39516-z,Subcellular second messenger networks drive distinct repellent-induced axon behaviors,"Second messengers, including cAMP, cGMP and Ca[[2+]] are often placed in an integrating position to combine the extracellular cues that orient growing axons in the developing brain. This view suggests that axon repellents share the same set of cellular messenger signals and that axon attractants evoke opposite cAMP, cGMP and Ca[2+] changes. Investigating the confinement of these second messengers in cellular nanodomains, we instead demonstrate that two repellent cues, ephrin-A5 and Slit1, induce spatially segregated signals. These guidance molecules activate subcellular-specific second messenger crosstalk, each signaling network controlling distinct axonal morphology changes in vitro and pathfinding decisions in vivo.",,/mnt/d/aspr_nature_markdown/paper/s41467-023-39516-z.md,/mnt/d/aspr_nature_markdown/peer_review/s41467-023-39516-z_r.md,/mnt/d/dataset/nature_pdfs_2023/s41467-023-39516-z.pdf,/mnt/d/dataset/nature_pdfs_2023/41467_2023_39516_MOESM3_ESM.pdf,True,True,,,outputs/kg_perturbation_fig4_full50/cache/s41467-023-39516-z/parsed_text.json,outputs/kg_perturbation_fig4_full50/cache/s41467-023-39516-z/paper_dossier.json,14855,7861,True,True,True,True,0.9555555555555556,1.9504290685904673,0.9555555555555556,1.931874482798541,0.38217161338229466,3.0,0.9739760316291207,1.5305728339410112,0.9555555555555556,3.0,0.9555555555555556,3.0,0.9644444444444444,1.121156995437542,,2.6696080808114204,fig3_reference_rank_normal,0.999765625,fig3_score_table,ok,fig3_score_table,high,a20e1b83c147,/home/jayee/workspace/ASPR/outputs/redraw_v6a_best_fig3/multi_domain/fig3_best_weights.csv,,0.98,high,0.9549999999999998,,True,fig3_sw_only,agent_graph_metric_evidence,,"PDE=0.97 Prospective diffusion entropy / 潜在扩散熵, Uzzi=0.96 Atypical recombination / 非典型组合, B=0.96 Bridge position / 跨社区桥接位置",2.6696080808114204,cached_graph_prior,0.9919354838709677,fig3_sw_tier,20260617,True,openalex,openalex_key_ok,0.5869610427920797,bge-m3,0.03179681046292959,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,4.428571428571429,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6,0,0,0,0,6,0,29.9643816947937,600.7132128852668,True,35.418979734983935,61.455595611285304,14.55444781856642,5.997398119122256,58.590889116742346,0.0,0.0,0.0,58.590889116742346,0.0,10,0,0.5,0.0,0.375,0.0,0.375,0.0,0.375,0.0,0.5,0.0,0.375,0.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0
s41467-023-43436-3,s41467-023-43436-3,41467,Nature Communications,2023,10.1038/s41467-023-43436-3,Design principles for sodium superionic conductors,"chemical similarities between Li[+] and Na[+] , a common approach of developing Na-SICs is to make Na counterparts of known Li SICs, but the outcomes are underwhelming. For example, while Li-SIC LGPS (σRT = 12 mS/cm) is a major breakthrough[1] , its Na-analogy Na10SnP2S12 in the same structure only achieved a much lower ionic conductivity σRT of 0.4 mS/cm.[30] For another inspiring discovery of halide Li-SIC Li3MX6 (M = Y, Sc, In, Er, etc., X = Cl, Br) with high ionic conductivity σRT > 1 mS/cm,[19][–][21] the Na-halide counterpart Na2ZrCl6 with the same hexagonal close-packed (hcp) Cl-anion framework as Li3YCl6 only exhibits a limited σRT of 0.02 mS/cm.[31] Moreover, Li-garnet[16] and Liargyrodite[18][,][22] , which are successfully demonstrated as solid electrolytes for solid-state lithium batteries with excellent cell performances[32][,][33] , have no Na counterparts. For Na SICs, W-doped Na3SbS434 has a reported σRT of 32 mS/cm, but its structures differ significantly from its Li-counterparts. As clearly indicated by these facts, the crystalstructures thatyield the lowenergy barriers for Li[+] and Na[+] diffusion are different, but are not yet understood. It is not clear how the knowledge derived from known Na-SICs can be utilized to design and discover more Na-SICs. One cannot simply duplicate the design principles for Li-ion conductors to discover Na-ion conductors.",,/mnt/d/aspr_nature_markdown/paper/s41467-023-43436-3.md,/mnt/d/aspr_nature_markdown/peer_review/s41467-023-43436-3_r.md,/mnt/d/dataset/nature_pdfs_2023/s41467-023-43436-3.pdf,/mnt/d/dataset/nature_pdfs_2023/41467_2023_43436_MOESM2_ESM.pdf,True,True,,,outputs/kg_perturbation_fig4_full50/cache/s41467-023-43436-3/parsed_text.json,outputs/kg_perturbation_fig4_full50/cache/s41467-023-43436-3/paper_dossier.json,8273,461,True,True,True,True,0.75,1.0510187029571632,0.75,0.4256333980981415,0.28372958367362466,2.259134816387042,0.875,1.343454035508486,0.75,3.0,0.75,2.173402989980271,0.7857142857142856,1.0761034840218118,,2.0350800406860468,fig3_reference_rank_normal,0.994296875,fig3_score_table,ok,fig3_score_table,high,a20e1b83c147,/home/jayee/workspace/ASPR/outputs/redraw_v6a_best_fig3/multi_domain/fig3_best_weights.csv,,0.29,low,0.9999999999999999,,True,fig3_sw_only,agent_graph_metric_evidence,,"PDE=0.88 Prospective diffusion entropy / 潜在扩散熵, Uzzi=0.79 Atypical recombination / 非典型组合, B=0.75 Bridge position / 跨社区桥接位置",2.0350800406860468,cached_graph_prior,0.27419354838709675,fig3_sw_tier,20260617,True,openalex,openalex_key_ok,0.5821481805090412,bge-m3,0.014506471329641486,0.0,0.0,0.75,0.0,1.0,0.9375,3.0,4.0,3.0,4.0,0.0,0.0,0.0,4.285714285714286,4.0,1.0,0.0,0.0,0.0,1.0,0,0,0,6,0,0,0,0,6,0,29.054710149765015,619.5208937627477,True,40.319318181818204,54.61978694158074,12.412182462927145,7.247463917525774,47.28132387706856,0.0,0.0,0.0,47.28132387706856,0.0,10,0,0.5,0.0,0.375,0.0,0.375,0.0,0.375,0.0,0.5,0.0,0.375,0.0,3.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0
s41551-023-01133-y,s41551-023-01133-y,41551,Nature Biomedical Engineering,2023,10.1038/s41551-023-01133-y,**nature biomedical engineering**,"The immunogenicity of transplanted allogeneic cells and tissues is a major hurdle to the advancement of cell therapies. Here we show that the overexpression of e ig ht i mm un om od ul atory transgenes ( _Pdl1_ , _Cd200_ , _Cd47_ , _H2-M3_ , _Fasl_ , _Serpinb9_ , _Ccl21_ and _Mfge8_ ) in mouse embryonic stem cells (mESCs) is sufficient to i mm un ol og ically ‘cloak’ the cells as well as tissues derived from them, allowing their survival for months in outbred and allogeneic inbred recipients. Overexpression of the human orthologues of these genes in human ESCs abolished the activation of allogeneic human peripheral blood mononuclear cells and their inflammatory responses. Moreover, by using the previously reported FailSafe transgene system, which transcriptionally links a gene essential for cell division with an inducible and cell-proliferation-dependent kill switch, we generated cloaked tissues from mESCs that served as immune-privileged subcutaneous sites that protected uncloaked allogeneic and xenogeneic cells from rejection in immune-competent hosts. The combination of cloaking and FailSafe technologies may allow for the generation of safe and allogeneically accepted cell lines and off-the-shelf cell products.",,/mnt/d/aspr_nature_markdown/paper/s41551-023-01133-y.md,/mnt/d/aspr_nature_markdown/peer_review/s41551-023-01133-y_r.md,/mnt/d/dataset/nature_pdfs_41551_2023/s41551-023-01133-y.pdf,/mnt/d/dataset/nature_pdfs_41551_2023/41551_2023_1133_MOESM3_ESM.pdf,True,True,,,outputs/kg_perturbation_fig4_full50/cache/s41551-023-01133-y/parsed_text.json,outputs/kg_perturbation_fig4_full50/cache/s41551-023-01133-y/paper_dossier.json,19813,7215,True,True,True,True,1.0,2.2755158994270706,1.0,2.3147795435349785,0.0,-0.15287100724673292,0.9999999999999999,1.5605710239121033,1.0,3.0,1.0,3.0,0.9904761904761905,1.1236575247967404,,1.3687162542980271,fig3_reference_rank_normal,0.952890625,fig3_score_table,ok,fig3_score_table,high,a20e1b83c147,/home/jayee/workspace/ASPR/outputs/redraw_v6a_best_fig3/multi_domain/fig3_best_weights.csv,,0.12,low,0.9099999999999999,,True,fig3_sw_only,agent_graph_metric_evidence,,"B=1.00 Bridge position / 跨社区桥接位置, RS=1.00 Rao-Stirling breadth / 跨学科知识广度, RTD=1.00 Reference target diversity / 参考目标社区多样性",1.3687162542980271,cached_graph_prior,0.11290322580645161,fig3_sw_tier,20260617,True,openalex,openalex_key_ok,0.6295913571359949,bge-m3,0.04667788607486777,0.0,0.0,nan,nan,nan,nan,4.0,nan,4.0,nan,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6,0,0,0,0,6,0,27.015108823776245,666.2938179304329,True,23.673216064181474,81.34937613843353,17.692359375963097,2.754617486338798,49.225306649451255,0.0,0.0,0.0,49.225306649451255,0.0,10,0,0.375,0.0,0.25,0.0,0.375,0.0,0.5,0.0,0.5,0.0,0.25,0.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0
s41551-023-01156-5,s41551-023-01156-5,41551,Nature Biomedical Engineering,2023,10.1038/s41551-023-01156-5,**nature biomedical engineering**,"Predicting the toxicity of cancer immunotherapies preclinically is challenging because models of tumours and healthy organs do not typically fully recapitulate the expression of relevant human antigens. Here we show that patient-derived intestinal organoids and tumouroids supplemented with immune cells can be used to study the on-target off-tumour toxicities of T-cell-engaging bispecific antibodies (TCBs), and to capture clinical toxicities not predicted by conventional tissue-based models as well as inter-patient variabilities in TCB responses. We analysed the mechanisms of T-cell-mediated damage of neoplastic and donor-matched healthy epithelia at a single-cell resolution using multiplexed immunofluorescence. We found that TCBs that target the epithelial cell-adhesion molecule led to apoptosis in healthy organoids in accordance with clinical observations, and that apoptosis is associated with T-cell activation, cytokine release and intra-epithelial T-cell infiltration. Conversely, tumour organoids were more resistant to damage, probably owing to a reduced efficiency of T-cell infiltration within the epithelium. Patient-derived intestinal organoids can aid the study of immune–epithelial interactions as well as the preclinical and clinical development of cancer immunotherapies.",,/mnt/d/aspr_nature_markdown/paper/s41551-023-01156-5.md,/mnt/d/aspr_nature_markdown/peer_review/s41551-023-01156-5_r.md,/mnt/d/dataset/nature_pdfs_41551_2023/s41551-023-01156-5.pdf,/mnt/d/dataset/nature_pdfs_41551_2023/41551_2023_1156_MOESM3_ESM.pdf,True,True,,,outputs/kg_perturbation_fig4_full50/cache/s41551-023-01156-5/parsed_text.json,outputs/kg_perturbation_fig4_full50/cache/s41551-023-01156-5/paper_dossier.json,17009,7761,True,True,True,True,0.9722222222222222,1.991964072424856,0.9722222222222222,2.0322831429824153,0.3001910621378584,2.288215061948879,0.9825675930733633,1.5428177563153307,0.9722222222222222,3.0,0.9722222222222222,3.0,0.9722222222222222,1.122406382865713,,2.376068651087148,fig3_reference_rank_normal,0.998828125,fig3_score_table,ok,fig3_score_table,high,a20e1b83c147,/home/jayee/workspace/ASPR/outputs/redraw_v6a_best_fig3/multi_domain/fig3_best_weights.csv,,0.91,high,0.9399999999999998,,True,fig3_sw_only,agent_graph_metric_evidence,,"PDE=0.98 Prospective diffusion entropy / 潜在扩散熵, B=0.97 Bridge position / 跨社区桥接位置, RS=0.97 Rao-Stirling breadth / 跨学科知识广度",2.376068651087148,cached_graph_prior,0.8870967741935484,fig3_sw_tier,20260617,True,openalex,openalex_key_ok,0.5629874740053589,bge-m3,0.044559014885929504,0.0,0.0,nan,nan,nan,nan,4.0,nan,4.0,nan,0.0,0.0,0.0,3.8333333333333335,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6,0,0,0,0,6,0,27.345009088516235,658.2554038191653,True,22.474474328340648,70.98803209459462,16.80488818532297,5.081390765765768,47.073591715047854,0.0,0.0,0.0,47.073591715047854,0.0,10,0,0.5,0.0,0.25,0.0,0.375,0.0,0.25,0.0,0.5,0.0,0.25,0.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0
s41556-023-01120-0,s41556-023-01120-0,41556,Nature Cell Biology,2023,10.1038/s41556-023-01120-0,**nature cell biology**,"Epithelial cells that participated in wound repair elicit a more efficient response to future injuries, which is believed to be locally restricted. Here we show that cell adaptation resulting from a localized tissue damage has a wide spatial impact at a scale not previously appreciated. We demonstrate that a specific stem cell population, distant from the original injury, originates long-lasting wound memory progenitors residing in their own niche. Notably, these distal memory cells have not taken part in the first healing but become intrinsically pre-activated through priming. This cell state, maintained at the chromatin and transcriptional level, leads to an enhanced wound repair that is partially recapitulated through epigenetic perturbation. Importantly wound memory has long-term harmful consequences, exacerbating tumourigenesis. Overall, we show that sub-organ-scale adaptation to injury relies on spatially organized memory-dedicated progenitors, characterized by an actionable cell state that establishes an epigenetic field cancerization and predisposes to tumour onset.",,/mnt/d/aspr_nature_markdown/paper/s41556-023-01120-0.md,/mnt/d/aspr_nature_markdown/peer_review/s41556-023-01120-0_r.md,/mnt/d/dataset/nature_pdfs_41556_2023/s41556-023-01120-0.pdf,/mnt/d/dataset/nature_pdfs_41556_2023/41556_2023_1120_MOESM2_ESM.pdf,True,True,,,outputs/kg_perturbation_fig4_full50/cache/s41556-023-01120-0/parsed_text.json,outputs/kg_perturbation_fig4_full50/cache/s41556-023-01120-0/paper_dossier.json,22479,12245,True,True,True,True,0.6071428571428571,0.6760640188917226,0.6071428571428572,-0.2869834401519443,0.10210237718993562,1.4642523915713015,0.8194483718728035,1.2601229844039423,0.6071428571428572,2.2968907990861624,0.6071428571428572,1.1815734334076111,0.6857142857142857,1.0514775393288196,,1.3054882842020037,fig3_reference_rank_normal,0.946484375,fig3_score_table,ok,fig3_score_table,high,a20e1b83c147,/home/jayee/workspace/ASPR/outputs/redraw_v6a_best_fig3/multi_domain/fig3_best_weights.csv,,0.01,low,0.9999999999999999,,True,fig3_sw_only,agent_graph_metric_evidence,,"PDE=0.82 Prospective diffusion entropy / 潜在扩散熵, Uzzi=0.69 Atypical recombination / 非典型组合, RS=0.61 Rao-Stirling breadth / 跨学科知识广度",1.3054882842020037,cached_graph_prior,0.016129032258064516,fig3_sw_tier,20260617,True,openalex,openalex_key_ok,0.5194503106770949,bge-m3,0.052493418230099995,0.0,0.0,nan,nan,nan,nan,4.0,nan,4.0,nan,0.0,0.0,0.0,3.8333333333333335,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6,0,0,0,0,6,0,30.556649923324585,589.0698111595077,True,40.4185695737994,43.08049145299145,13.185365025601886,8.147564102564104,62.49403682854689,0.0,0.0,0.0,62.49403682854689,0.0,10,0,0.375,0.0,0.25,0.0,0.375,0.0,0.375,0.0,0.5,0.0,0.25,0.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0
s41556-023-01272-z,s41556-023-01272-z,41556,Nature Cell Biology,2023,10.1038/s41556-023-01272-z,**nature cell biology**,"Early reports correlated CAV1 loss-of-function with perturbation of invadosome gelatinolytic activity[38][,][39] . Yet, the mechanism underlying caveola function in matrix degradation is unclear, and whether and how caveolae and invadosomes could work in concert during cancer cell invasion has not been addressed. In this Article, we unveil a cross-talk between invadosomes and caveolae in invasive cancer cells. We detected the presence of caveolae at PM–collagen fibril contact sites in an alternating distribution with invadosomes. Silencing of core caveola components negatively impinged on invadosome formation and activity. Reciprocally, invadosome disruption resulted in fibril-associated caveola accumulation. By monitoring fibril-associated caveolae and invadosomes over time, we showed that the peak of CAV1 and CAVIN1 recruitment preceded invadosome formation. Moreover, we observed that CAV1/CAVIN1 and β1 integrin collagen receptors co-localized at PM–fibril contact sites, with integrins controlling CAV1 recruitment to the fibrils. In turn, CAV1 mediated surface β1 integrin clearance together with bound ECM in an invadosome- and collagen-cleavage-dependent mechanism. Our data highlight a distribution and adhesion function for caveolar structures, which promote invadosome formation and control ECM remodelling, supporting a reciprocal interplay between invadosomes and caveolae in sensing and remodelling constricting matrix fibrils during tumour cell dissemination.",,/mnt/d/aspr_nature_markdown/paper/s41556-023-01272-z.md,/mnt/d/aspr_nature_markdown/peer_review/s41556-023-01272-z_r.md,/mnt/d/dataset/nature_pdfs_41556_2023/s41556-023-01272-z.pdf,/mnt/d/dataset/nature_pdfs_41556_2023/41556_2023_1272_MOESM2_ESM.pdf,True,True,,,outputs/kg_perturbation_fig4_full50/cache/s41556-023-01272-z/parsed_text.json,outputs/kg_perturbation_fig4_full50/cache/s41556-023-01272-z/paper_dossier.json,18793,26884,True,True,True,True,0.6428571428571428,0.7535408057206576,0.6428571428571428,-0.08674400159111911,0.16582546475191112,1.8325131795902188,0.7743974703476992,1.2090985141565866,0.6428571428571428,2.530962528368647,0.6428571428571428,1.5376876693633077,0.7142857142857142,1.063123775804536,,1.5997197360188837,fig3_reference_rank_normal,0.974921875,fig3_score_table,ok,fig3_score_table,high,a20e1b83c147,/home/jayee/workspace/ASPR/outputs/redraw_v6a_best_fig3/multi_domain/fig3_best_weights.csv,,0.25,low,0.9999999999999999,,True,fig3_sw_only,agent_graph_metric_evidence,,"PDE=0.77 Prospective diffusion entropy / 潜在扩散熵, Uzzi=0.71 Atypical recombination / 非典型组合, B=0.64 Bridge position / 跨社区桥接位置",1.5997197360188837,cached_graph_prior,0.24193548387096775,fig3_sw_tier,20260617,True,openalex,openalex_key_ok,0.6138296364177799,bge-m3,0.04680939285539948,0.0,0.0,nan,nan,nan,nan,3.0,nan,3.0,nan,0.0,0.0,0.0,4.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6,0,0,0,0,6,0,27.950493335723877,643.995788689496,True,22.344143953033836,41.81541868932038,16.941025415974114,10.625424757281554,76.27262683776664,0.0,0.0,0.0,75.63525112603043,0.0,10,0,0.5,0.0,0.375,0.0,0.375,0.0,0.375,0.0,0.5,0.0,0.5,0.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0
s41559-023-02056-2,s41559-023-02056-2,41559,Nature Ecology & Evolution,2023,10.1038/s41559-023-02056-2,**nature ecology & evolution**,"The field of environmental DNA (eDNA) is advancing rapidly, yet human eDNA applications remain underutilized and underconsidered. Broader adoption of eDNA analysis will produce many well-recognized benefits for pathogen surveillance, biodiversity monitoring, endangered and invasive species detection, and population genetics. Here we show that deep-sequencing-based eDNA approaches capture genomic information from humans ( _Homo sapiens_ ) just as readily as that from the intended target species. We term this phenomenon human genetic bycatch (HGB). Additionally, high-quality human eDNA could be intentionally recovered from environmental substrates (water, sand and air), holding promise for beneficial medical, forensic and environmental applications. However, this also raises ethical dilemmas, from consent, privacy and surveillance to data ownership, requiring further consideration and potentially novel regulation. We present evidence that human eDNA is readily detectable from ‘wildlife’ environmental samples as human genetic bycatch, demonstrate that identifiable human DNA can be intentionally recovered from human-focused environmental sampling and discuss the translational and ethical implications of such findings.",,/mnt/d/aspr_nature_markdown/paper/s41559-023-02056-2.md,/mnt/d/aspr_nature_markdown/peer_review/s41559-023-02056-2_r.md,/mnt/d/dataset/nature_pdfs_41559_2023/s41559-023-02056-2.pdf,/mnt/d/dataset/nature_pdfs_41559_2023/41559_2023_2056_MOESM3_ESM.pdf,True,True,,,outputs/kg_perturbation_fig4_full50/cache/s41559-023-02056-2/parsed_text.json,outputs/kg_perturbation_fig4_full50/cache/s41559-023-02056-2/paper_dossier.json,17222,21691,True,True,True,True,0.888888888888889,1.6187549435471056,0.8888888888888888,1.4551598978810891,0.4006260487921227,3.0,0.9464119282150146,1.4173692437256697,0.8888888888888888,3.0,0.8888888888888888,3.0,0.9066666666666666,1.1099903424638597,,2.6628087693587266,fig3_reference_rank_normal,0.999609375,fig3_score_table,ok,fig3_score_table,high,a20e1b83c147,/home/jayee/workspace/ASPR/outputs/redraw_v6a_best_fig3/multi_domain/fig3_best_weights.csv,,0.93,high,0.9999999999999999,,True,fig3_sw_only,agent_graph_metric_evidence,,"PDE=0.95 Prospective diffusion entropy / 潜在扩散熵, Uzzi=0.91 Atypical recombination / 非典型组合, B=0.89 Bridge position / 跨社区桥接位置",2.6628087693587266,cached_graph_prior,0.9354838709677419,fig3_sw_tier,20260617,True,openalex,openalex_key_ok,0.5302775971072632,bge-m3,0.03127864957971156,0.0,0.0,nan,nan,nan,nan,4.0,nan,4.0,nan,0.0,0.0,0.0,3.8333333333333335,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6,0,0,0,0,6,0,29.722991466522217,605.5918032434208,True,31.91971450976854,77.4759090909091,15.676519029519508,4.937272727272731,47.84336817311939,0.0,0.0,0.0,47.84336817311939,0.0,10,0,0.375,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.5,0.0,0.25,0.0,5.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0
