scope,domain,fold_id,metric,metric_active,target,n,spearman
domain,advanced_mri_techniques_and_applications,-1,RS,1,post_perturbation_concentration_z,1125,-0.48075901342775057
domain,advanced_mri_techniques_and_applications,-1,RS,1,hub_formation_z,1125,0.018681524927627608
domain,advanced_mri_techniques_and_applications,-1,DeltaQ0,1,RGPM,1125,-0.0781220035318637
domain,advanced_mri_techniques_and_applications,-1,DeltaQ0,1,RGPM_v3_balanced,1125,-0.23208994669073799
domain,advanced_mri_techniques_and_applications,-1,DeltaQ0,1,RGPM_mahalanobis_debug,1125,-0.3797121442604941
domain,advanced_mri_techniques_and_applications,-1,DeltaQ0,1,RGPM_expansion_component,1125,-0.24168470685316193
domain,advanced_mri_techniques_and_applications,-1,DeltaQ0,1,RGPM_bridging_component,1125,-0.36406823654157816
domain,advanced_mri_techniques_and_applications,-1,DeltaQ0,1,RGPM_reconfiguration_component,1125,0.22409226973470472
domain,advanced_mri_techniques_and_applications,-1,DeltaQ0,1,community_reach_z,1125,0.06473592243588218
domain,advanced_mri_techniques_and_applications,-1,DeltaQ0,1,field_entropy_z,1125,-0.25194509378641244
domain,advanced_mri_techniques_and_applications,-1,DeltaQ0,1,cross_community_adoption_z,1125,-0.26634018303954626
domain,advanced_mri_techniques_and_applications,-1,DeltaQ0,1,path_shortening_z,1125,-0.23385209185549677
domain,advanced_mri_techniques_and_applications,-1,DeltaQ0,1,modularity_shock_z,1125,0.22409226973470472
domain,advanced_mri_techniques_and_applications,-1,DeltaQ0,1,partition_change_z,1125,-0.2858481856506702
domain,advanced_mri_techniques_and_applications,-1,DeltaQ0,1,boundary_mixing_z,1125,0.40188689427901414
domain,advanced_mri_techniques_and_applications,-1,DeltaQ0,1,post_perturbation_concentration_z,1125,0.2743481565484575
domain,advanced_mri_techniques_and_applications,-1,DeltaQ0,1,hub_formation_z,1125,0.028178117022831687
domain,advanced_mri_techniques_and_applications,-1,Uzzi,1,RGPM,1125,-0.21972580453172216
domain,advanced_mri_techniques_and_applications,-1,Uzzi,1,RGPM_v3_balanced,1125,-0.5148201699647607
domain,advanced_mri_techniques_and_applications,-1,Uzzi,1,RGPM_mahalanobis_debug,1125,-0.5177090195874503
domain,advanced_mri_techniques_and_applications,-1,Uzzi,1,RGPM_expansion_component,1125,-0.492495305164964
domain,advanced_mri_techniques_and_applications,-1,Uzzi,1,RGPM_bridging_component,1125,-0.45823490437312236
domain,advanced_mri_techniques_and_applications,-1,Uzzi,1,RGPM_reconfiguration_component,1125,-0.17443341601616325
domain,advanced_mri_techniques_and_applications,-1,Uzzi,1,community_reach_z,1125,-0.05673867360811092
domain,advanced_mri_techniques_and_applications,-1,Uzzi,1,field_entropy_z,1125,-0.3861597289992597
domain,advanced_mri_techniques_and_applications,-1,Uzzi,1,cross_community_adoption_z,1125,-0.2877034634757203
domain,advanced_mri_techniques_and_applications,-1,Uzzi,1,path_shortening_z,1125,-0.17845095997575625
domain,advanced_mri_techniques_and_applications,-1,Uzzi,1,modularity_shock_z,1125,-0.17443341601616325
domain,advanced_mri_techniques_and_applications,-1,Uzzi,1,partition_change_z,1125,-0.41252919040310404
domain,advanced_mri_techniques_and_applications,-1,Uzzi,1,boundary_mixing_z,1125,0.1675152571625455
domain,advanced_mri_techniques_and_applications,-1,Uzzi,1,post_perturbation_concentration_z,1125,0.39127214859436255
domain,advanced_mri_techniques_and_applications,-1,Uzzi,1,hub_formation_z,1125,0.0050163538308488865
domain,advanced_mri_techniques_and_applications,-1,RTD,1,RGPM,1125,0.3027984976222482
domain,advanced_mri_techniques_and_applications,-1,RTD,1,RGPM_v3_balanced,1125,0.6188113230071715
domain,advanced_mri_techniques_and_applications,-1,RTD,1,RGPM_mahalanobis_debug,1125,0.6599429238920297
domain,advanced_mri_techniques_and_applications,-1,RTD,1,RGPM_expansion_component,1125,0.4734189997171413
domain,advanced_mri_techniques_and_applications,-1,RTD,1,RGPM_bridging_component,1125,0.5549412042952079
domain,advanced_mri_techniques_and_applications,-1,RTD,1,RGPM_reconfiguration_component,1125,0.2601020633844819
domain,advanced_mri_techniques_and_applications,-1,RTD,1,community_reach_z,1125,-0.041334450176400785
domain,advanced_mri_techniques_and_applications,-1,RTD,1,field_entropy_z,1125,0.4569775503786892
domain,advanced_mri_techniques_and_applications,-1,RTD,1,cross_community_adoption_z,1125,0.41136698683336514
domain,advanced_mri_techniques_and_applications,-1,RTD,1,path_shortening_z,1125,0.39638683766718386
domain,advanced_mri_techniques_and_applications,-1,RTD,1,modularity_shock_z,1125,0.2601020633844819
domain,advanced_mri_techniques_and_applications,-1,RTD,1,partition_change_z,1125,0.46216221662545365
domain,advanced_mri_techniques_and_applications,-1,RTD,1,boundary_mixing_z,1125,-0.2598778445357607
domain,advanced_mri_techniques_and_applications,-1,RTD,1,post_perturbation_concentration_z,1125,-0.5018789588065425
domain,advanced_mri_techniques_and_applications,-1,RTD,1,hub_formation_z,1125,0.018243889606399232
domain,advanced_mri_techniques_and_applications,-1,BurtIP,1,RGPM,1125,0.0027217066564129474
domain,advanced_mri_techniques_and_applications,-1,BurtIP,1,RGPM_v3_balanced,1125,-0.2576841873753021
domain,advanced_mri_techniques_and_applications,-1,BurtIP,1,RGPM_mahalanobis_debug,1125,-0.2259971582765614
domain,advanced_mri_techniques_and_applications,-1,BurtIP,1,RGPM_expansion_component,1125,-0.22575928269646936
domain,advanced_mri_techniques_and_applications,-1,BurtIP,1,RGPM_bridging_component,1125,-0.26669034716000095
domain,advanced_mri_techniques_and_applications,-1,BurtIP,1,RGPM_reconfiguration_component,1125,-0.042244541173418006
domain,advanced_mri_techniques_and_applications,-1,BurtIP,1,community_reach_z,1125,-0.055871272162217205
domain,advanced_mri_techniques_and_applications,-1,BurtIP,1,field_entropy_z,1125,-0.20382041058057562
domain,advanced_mri_techniques_and_applications,-1,BurtIP,1,cross_community_adoption_z,1125,-0.25405186440798105
domain,advanced_mri_techniques_and_applications,-1,BurtIP,1,path_shortening_z,1125,-0.1466809268351511
domain,advanced_mri_techniques_and_applications,-1,BurtIP,1,modularity_shock_z,1125,-0.042244541173418006
domain,advanced_mri_techniques_and_applications,-1,BurtIP,1,partition_change_z,1125,-0.23274156337454158
domain,advanced_mri_techniques_and_applications,-1,BurtIP,1,boundary_mixing_z,1125,0.06498915669951323
domain,advanced_mri_techniques_and_applications,-1,BurtIP,1,post_perturbation_concentration_z,1125,0.1844848542373549
domain,advanced_mri_techniques_and_applications,-1,BurtIP,1,hub_formation_z,1125,-0.015247074592563673
domain,advanced_mri_techniques_and_applications,-1,PDE,1,RGPM,1125,0.30058102329072645
domain,advanced_mri_techniques_and_applications,-1,PDE,1,RGPM_v3_balanced,1125,0.6207693713943327
domain,advanced_mri_techniques_and_applications,-1,PDE,1,RGPM_mahalanobis_debug,1125,0.6679293903368666
domain,advanced_mri_techniques_and_applications,-1,PDE,1,RGPM_expansion_component,1125,0.47756466883860954
domain,advanced_mri_techniques_and_applications,-1,PDE,1,RGPM_bridging_component,1125,0.5559293780449458
domain,advanced_mri_techniques_and_applications,-1,PDE,1,RGPM_reconfiguration_component,1125,0.26187942478059545
domain,advanced_mri_techniques_and_applications,-1,PDE,1,community_reach_z,1125,-0.038182053717317824
domain,advanced_mri_techniques_and_applications,-1,PDE,1,field_entropy_z,1125,0.4725994056329787
domain,advanced_mri_techniques_and_applications,-1,PDE,1,cross_community_adoption_z,1125,0.39930567574087916
domain,advanced_mri_techniques_and_applications,-1,PDE,1,path_shortening_z,1125,0.3946678843157728
domain,advanced_mri_techniques_and_applications,-1,PDE,1,modularity_shock_z,1125,0.26187942478059545
domain,advanced_mri_techniques_and_applications,-1,PDE,1,partition_change_z,1125,0.4776789274890892
domain,advanced_mri_techniques_and_applications,-1,PDE,1,boundary_mixing_z,1125,-0.24415910602583588
domain,advanced_mri_techniques_and_applications,-1,PDE,1,post_perturbation_concentration_z,1125,-0.4935842524483038
domain,advanced_mri_techniques_and_applications,-1,PDE,1,hub_formation_z,1125,0.018156360971499867
domain,autophagy_in_disease_and_therapy,-1,B,1,RGPM,1577,0.06356726962963218
domain,autophagy_in_disease_and_therapy,-1,B,1,RGPM_v3_balanced,1577,-0.039931359398764035
domain,autophagy_in_disease_and_therapy,-1,B,1,RGPM_mahalanobis_debug,1577,0.025696755596596833
domain,autophagy_in_disease_and_therapy,-1,B,1,RGPM_expansion_component,1577,-0.10113321650261374
