scope,domain,fold_id,metric,metric_active,target,n,spearman
all,all,-1,BurtIP,1,RGPM_v3_balanced,83944,-0.002195825341527326
all,all,-1,BurtIP,1,RGPM_mahalanobis_debug,83944,0.010950044253224558
all,all,-1,BurtIP,1,RGPM_expansion_component,83944,-0.04769372667974267
all,all,-1,BurtIP,1,RGPM_bridging_component,83944,-0.042436074253875675
all,all,-1,BurtIP,1,RGPM_reconfiguration_component,83944,0.07193394887865061
all,all,-1,BurtIP,1,community_reach_z,83944,-0.057742231651610784
all,all,-1,BurtIP,1,field_entropy_z,83944,-0.009365371936573485
all,all,-1,BurtIP,1,cross_community_adoption_z,83944,-0.037318758150342135
all,all,-1,BurtIP,1,path_shortening_z,83944,-0.0028236234987157583
all,all,-1,BurtIP,1,modularity_shock_z,83944,0.07096940302710568
all,all,-1,BurtIP,1,partition_change_z,83944,-0.04971113604989657
all,all,-1,BurtIP,1,boundary_mixing_z,83944,0.06973861651804898
all,all,-1,BurtIP,1,post_perturbation_concentration_z,83944,0.010128177445537465
all,all,-1,BurtIP,1,hub_formation_z,83944,-0.017939941665421233
all,all,-1,PDE,1,RGPM,83944,0.05553378632039128
all,all,-1,PDE,1,RGPM_v3_balanced,83944,0.11385615747754302
all,all,-1,PDE,1,RGPM_mahalanobis_debug,83944,0.10717014604602357
all,all,-1,PDE,1,RGPM_expansion_component,83944,0.07895409079285004
all,all,-1,PDE,1,RGPM_bridging_component,83944,0.09338749641217386
all,all,-1,PDE,1,RGPM_reconfiguration_component,83944,-0.0015279763273655545
all,all,-1,PDE,1,community_reach_z,83944,0.060784732244636805
all,all,-1,PDE,1,field_entropy_z,83944,0.1170069153795699
all,all,-1,PDE,1,cross_community_adoption_z,83944,0.11010738188955986
all,all,-1,PDE,1,path_shortening_z,83944,0.16325017880737452
all,all,-1,PDE,1,modularity_shock_z,83944,-0.0005787528952704848
all,all,-1,PDE,1,partition_change_z,83944,0.2849872346345721
all,all,-1,PDE,1,boundary_mixing_z,83944,-0.16699956117805592
all,all,-1,PDE,1,post_perturbation_concentration_z,83944,-0.12047735757939187
all,all,-1,PDE,1,hub_formation_z,83944,-0.0019645958557204797
domain,crispr,-1,B,1,RGPM,20986,0.04448795060170682
domain,crispr,-1,B,1,RGPM_v3_balanced,20986,-0.01822000855977337
domain,crispr,-1,B,1,RGPM_mahalanobis_debug,20986,0.0059599487025186835
domain,crispr,-1,B,1,RGPM_expansion_component,20986,-0.062308026578190984
domain,crispr,-1,B,1,RGPM_bridging_component,20986,-0.05694933635710696
domain,crispr,-1,B,1,RGPM_reconfiguration_component,20986,0.06570051465466496
domain,crispr,-1,B,1,community_reach_z,20986,-0.07529103297388429
domain,crispr,-1,B,1,field_entropy_z,20986,-0.015760504466020078
domain,crispr,-1,B,1,cross_community_adoption_z,20986,-0.049010846321359575
domain,crispr,-1,B,1,path_shortening_z,20986,-0.03216425691412534
domain,crispr,-1,B,1,modularity_shock_z,20986,0.06732758794390391
domain,crispr,-1,B,1,partition_change_z,20986,-0.05927085986749763
domain,crispr,-1,B,1,boundary_mixing_z,20986,0.08546864030775639
domain,crispr,-1,B,1,post_perturbation_concentration_z,20986,0.012847634636361387
domain,crispr,-1,B,1,hub_formation_z,20986,-0.001354768488332826
domain,crispr,-1,RS,1,RGPM,20986,0.05443456064686501
domain,crispr,-1,RS,1,RGPM_v3_balanced,20986,0.11288969432514823
domain,crispr,-1,RS,1,RGPM_mahalanobis_debug,20986,0.10505520652354178
domain,crispr,-1,RS,1,RGPM_expansion_component,20986,0.07821182272931906
domain,crispr,-1,RS,1,RGPM_bridging_component,20986,0.09324596579501705
domain,crispr,-1,RS,1,RGPM_reconfiguration_component,20986,-0.0007450494290760904
domain,crispr,-1,RS,1,community_reach_z,20986,0.060979971626166696
domain,crispr,-1,RS,1,field_entropy_z,20986,0.11675250047488872
domain,crispr,-1,RS,1,cross_community_adoption_z,20986,0.1122942298424558
domain,crispr,-1,RS,1,path_shortening_z,20986,0.15958195854803167
domain,crispr,-1,RS,1,modularity_shock_z,20986,0.0006201963392556748
domain,crispr,-1,RS,1,partition_change_z,20986,0.28699132925978194
domain,crispr,-1,RS,1,boundary_mixing_z,20986,-0.16233845762405538
domain,crispr,-1,RS,1,post_perturbation_concentration_z,20986,-0.1210452278520996
domain,crispr,-1,RS,1,hub_formation_z,20986,-0.0016749465509498548
domain,crispr,-1,DeltaQ0,1,RGPM,20986,0.08162996941540994
domain,crispr,-1,DeltaQ0,1,RGPM_v3_balanced,20986,0.18621056703896513
domain,crispr,-1,DeltaQ0,1,RGPM_mahalanobis_debug,20986,0.1369729334035614
domain,crispr,-1,DeltaQ0,1,RGPM_expansion_component,20986,-0.004115236121516884
domain,crispr,-1,DeltaQ0,1,RGPM_bridging_component,20986,0.03522627469507988
domain,crispr,-1,DeltaQ0,1,RGPM_reconfiguration_component,20986,0.372316439992138
domain,crispr,-1,DeltaQ0,1,community_reach_z,20986,-0.010972208877561302
domain,crispr,-1,DeltaQ0,1,field_entropy_z,20986,-0.0013105065013264891
domain,crispr,-1,DeltaQ0,1,cross_community_adoption_z,20986,0.015687070293924535
domain,crispr,-1,DeltaQ0,1,path_shortening_z,20986,-0.018692362792206083
domain,crispr,-1,DeltaQ0,1,modularity_shock_z,20986,0.36724592242252574
domain,crispr,-1,DeltaQ0,1,partition_change_z,20986,-0.07187692593352756
domain,crispr,-1,DeltaQ0,1,boundary_mixing_z,20986,0.41284925365472736
domain,crispr,-1,DeltaQ0,1,post_perturbation_concentration_z,20986,0.00858846285268135
domain,crispr,-1,DeltaQ0,1,hub_formation_z,20986,-0.019283433378099627
domain,crispr,-1,Uzzi,1,RGPM,20986,-0.10110618172123756
domain,crispr,-1,Uzzi,1,RGPM_v3_balanced,20986,-0.16399154766645058
domain,crispr,-1,Uzzi,1,RGPM_mahalanobis_debug,20986,-0.18339329739433413
domain,crispr,-1,Uzzi,1,RGPM_expansion_component,20986,-0.10919819748939798
domain,crispr,-1,Uzzi,1,RGPM_bridging_component,20986,-0.129553527297957
domain,crispr,-1,Uzzi,1,RGPM_reconfiguration_component,20986,-0.06576138015065996
domain,crispr,-1,Uzzi,1,community_reach_z,20986,-0.04348249033667569
domain,crispr,-1,Uzzi,1,field_entropy_z,20986,-0.05071869023870103
domain,crispr,-1,Uzzi,1,cross_community_adoption_z,20986,-0.0660036742083053
domain,crispr,-1,Uzzi,1,path_shortening_z,20986,-0.06357714124822841
domain,crispr,-1,Uzzi,1,modularity_shock_z,20986,-0.043314058755761844
domain,crispr,-1,Uzzi,1,partition_change_z,20986,-0.15056858786938357
domain,crispr,-1,Uzzi,1,boundary_mixing_z,20986,0.1314050278817776
domain,crispr,-1,Uzzi,1,post_perturbation_concentration_z,20986,0.043958860045728014
domain,crispr,-1,Uzzi,1,hub_formation_z,20986,0.017110680315681085
domain,crispr,-1,RTD,1,RGPM,20986,0.159117638054298
domain,crispr,-1,RTD,1,RGPM_v3_balanced,20986,0.18190962633449054
domain,crispr,-1,RTD,1,RGPM_mahalanobis_debug,20986,0.19524434656998055
domain,crispr,-1,RTD,1,RGPM_expansion_component,20986,0.1164378966860749
domain,crispr,-1,RTD,1,RGPM_bridging_component,20986,0.14172739591082462
domain,crispr,-1,RTD,1,RGPM_reconfiguration_component,20986,0.03893933700016827
domain,crispr,-1,RTD,1,community_reach_z,20986,0.05759238940005391
domain,crispr,-1,RTD,1,field_entropy_z,20986,0.15017745067590088
domain,crispr,-1,RTD,1,cross_community_adoption_z,20986,0.1484085408425218
domain,crispr,-1,RTD,1,path_shortening_z,20986,0.17983503259859307
domain,crispr,-1,RTD,1,modularity_shock_z,20986,0.033156407917931445
domain,crispr,-1,RTD,1,partition_change_z,20986,0.3787827009974045
domain,crispr,-1,RTD,1,boundary_mixing_z,20986,-0.21208131638983857
domain,crispr,-1,RTD,1,post_perturbation_concentration_z,20986,-0.1590211443985518
domain,crispr,-1,RTD,1,hub_formation_z,20986,0.009174050903309852
domain,crispr,-1,BurtIP,1,RGPM,20986,0.043133084861447686
domain,crispr,-1,BurtIP,1,RGPM_v3_balanced,20986,-0.0021768386359609184
domain,crispr,-1,BurtIP,1,RGPM_mahalanobis_debug,20986,0.010980936438316899
domain,crispr,-1,BurtIP,1,RGPM_expansion_component,20986,-0.04777799894647831
domain,crispr,-1,BurtIP,1,RGPM_bridging_component,20986,-0.04239563205466048
domain,crispr,-1,BurtIP,1,RGPM_reconfiguration_component,20986,0.07193192742464045
domain,crispr,-1,BurtIP,1,community_reach_z,20986,-0.05781177694821286
domain,crispr,-1,BurtIP,1,field_entropy_z,20986,-0.009175523648887287
domain,crispr,-1,BurtIP,1,cross_community_adoption_z,20986,-0.037250611735944024
domain,crispr,-1,BurtIP,1,path_shortening_z,20986,-0.0028236234987157583
domain,crispr,-1,BurtIP,1,modularity_shock_z,20986,0.07096872968578312
domain,crispr,-1,BurtIP,1,partition_change_z,20986,-0.049613570098044395
domain,crispr,-1,BurtIP,1,boundary_mixing_z,20986,0.06970970255192513
domain,crispr,-1,BurtIP,1,post_perturbation_concentration_z,20986,0.009960242240140986
domain,crispr,-1,BurtIP,1,hub_formation_z,20986,-0.01793994166542123
domain,crispr,-1,PDE,1,RGPM,20986,0.05536951125646625
