w_B,w_RS,w_DeltaQ0,w_Uzzi,w_RTD,w_BurtIP,w_PDE,cv_spearman,cv_spearman_delta_vs_equal
0.13323147,0.03745641,0.07275642,0.16894367,0.03946893,0.49955954,0.04858356,0.08015856444456101,-0.10910630491130577
0.25230298,0.38401962,0.13567434,0.01223315,0.02666795,0.04588817,0.14321378,0.18218870207210047,-0.00707616728376631
0.00432401,0.05503191,0.26535092,0.07650623,0.35752052,0.06307523,0.17819119,0.2060844622064939,0.01681959285062712
0.33011085,0.28150348,0.05988401,0.0504602,0.24525398,0.02300394,0.00978354,0.18784112612626405,-0.0014237432296027308
0.24149633,0.16326133,0.07710625,0.22559856,0.03161667,0.17376945,0.08715141,0.12971244740930193,-0.05955242194656485
0.23935088,0.43695597,0.08794107,0.00649216,0.05266752,0.0730721,0.1035203,0.17707995187848688,-0.012184917477379903
0.14379791,0.05473416,0.11751546,0.06414725,0.28924817,0.23983714,0.0907199,0.18240651330449018,-0.006858356051376607
0.01116325,0.18186558,0.44049191,0.11053072,0.15311261,0.07720841,0.02562751,0.14843014451418776,-0.04083472484167902
0.23876856,0.28462723,0.03425081,0.00498416,0.19551146,0.19328948,0.0485683,0.16680604966754153,-0.02245881968832525
0.07862124,0.19530981,0.10153641,0.16852981,0.10887912,0.32910267,0.01802094,0.14518606207400808,-0.0440788072818587
0.23090134,0.07801596,0.02408989,0.23125545,0.29666082,0.04377758,0.09529896,0.19196838165537697,0.0027035122995101857
0.37965964,0.07956575,0.02396356,0.03451596,0.02760885,0.26667243,0.18801381,0.09957838391910943,-0.08968648543675735
0.19228268,0.01491076,0.09754179,0.33173986,0.03977647,0.27193028,0.05181817,0.0925776260300257,-0.09668724332584108
0.18527363,0.00742765,0.18824897,0.1062533,0.09908665,0.38768979,0.02602001,0.10454796558902721,-0.08471690376683957
0.12428223,0.06931739,0.37086225,0.14310877,0.1653958,0.0258967,0.10113687,0.17437307189299603,-0.014891797462870754
0.11369296,0.27447954,0.33551022,0.0206511,0.07164652,0.17413875,0.00988092,0.1706565347052998,-0.018608334650566993
0.12428082,0.04121711,0.36213271,0.16239647,0.23130603,0.07681994,0.00184692,0.17162456993497804,-0.01764029942088874
0.04153011,0.29717387,0.3605044,0.15272313,0.07614358,0.03008854,0.04183636,0.16188443661548094,-0.027380432740385846
0.24250758,0.00052946,0.26861046,0.22513528,0.09818463,0.03524254,0.12979005,0.16283508364549526,-0.026429785710371523
0.04717165,0.39586094,0.26924443,0.08132947,0.07709917,0.07129147,0.05800287,0.1913657754047569,0.0021009060488901277
0.04128789,0.19837586,0.08917899,0.21612735,0.08702275,0.19603633,0.17197082,0.17879187303054095,-0.010472996325325834
0.13652517,0.15711056,0.14447461,0.13411394,0.05230479,0.315403,0.06006794,0.13219924731366373,-0.05706562204220306
0.44572261,0.02333959,0.26326234,0.02343702,0.09536873,0.13413623,0.01473349,0.11279394850058394,-0.07647092085528284
0.0998451,0.29312619,0.36725575,0.04714932,0.05357888,0.1240142,0.01503056,0.1699703865326295,-0.019294482823237286
0.10528196,0.36172398,0.06407203,0.32390774,0.02936037,0.09350169,0.02215223,0.16564213543662304,-0.023622733919243744
0.11105277,0.06206636,0.140383,0.39888989,0.05999154,0.11750403,0.11011241,0.15733532338142647,-0.03192954597444031
0.24911823,0.05937904,0.1212173,0.17354009,0.09555359,0.11267926,0.18851248,0.16127010294180735,-0.02799476641405943
0.05474254,0.16805616,0.00486303,0.02772175,0.31775449,0.39373976,0.03312228,0.16424552773056394,-0.025019341625302838
0.08009798,0.21781942,0.06414116,0.31876027,0.2254045,0.00391808,0.08985859,0.1871969794931401,-0.002067889862726685
0.16682083,0.29094156,0.03414053,0.06452082,0.06265146,0.30351113,0.07741368,0.14008321455236247,-0.04918165480350431
0.14176448,0.10016182,0.06874593,0.01861994,0.29029435,0.00326025,0.37715322,0.18745244167415037,-0.0018124276817164109
0.02264385,0.30586916,0.07074881,0.00857614,0.1799912,0.16971698,0.24245387,0.17726876763159038,-0.011996101724276398
0.06291701,0.01292094,0.04612372,0.35253019,0.424875,0.0862765,0.01435664,0.205695860366693,0.016430991010826207
0.47869276,0.06289085,0.19234378,0.02565842,0.03071968,0.10046807,0.10922644,0.1125758731801166,-0.07668899617575019
0.3188362,0.27531508,0.20420617,0.05767703,0.08673536,0.04098843,0.01624174,0.17201668300669723,-0.017248186349169553
0.09990456,0.10149598,0.41885735,0.020593,0.10724273,0.16397184,0.08793454,0.15803250295808186,-0.031232366397784928
0.19851078,0.02364298,0.04700084,0.22648733,0.12306664,0.14478819,0.23650325,0.16029290088840448,-0.028971968467462306
0.10002844,0.01432068,0.1250878,0.11430586,0.00913628,0.02618102,0.61093992,0.16824307546588332,-0.02102179388998346
0.20652945,0.07745922,0.18001181,0.07526298,0.35855206,0.05323572,0.04894876,0.2187283159273081,0.029463446571441315
0.29892254,0.16135062,0.10390604,0.17089037,0.06114808,0.18205328,0.02172907,0.1208182064404053,-0.06844666291546148
0.02588731,0.10054079,0.03737032,0.25747567,0.35108307,0.20272611,0.02491672,0.19641074075571796,0.007145871399851178
0.02537581,0.01766652,0.32067033,0.10933821,0.20514789,0.07460007,0.24720117,0.19753971112335175,0.00827484176748497
0.06089247,0.18934929,0.03900794,0.35495515,0.25905519,0.07556213,0.02117783,0.1919489240600364,0.0026840547041696305
0.09050073,0.3709758,0.13540286,0.25561656,0.00769607,0.04965405,0.09015392,0.17928400612023462,-0.00998086323563216
0.00920109,0.0130086,0.11226654,0.40766597,0.16190297,0.04285281,0.25310202,0.17910841317433196,-0.010156456181534823
0.19086593,0.14426279,0.16637414,0.00347078,0.08717927,0.37692379,0.0309233,0.12142693893423098,-0.0678379304216358
0.2118368,0.18796492,0.02586755,0.03820995,0.07758442,0.06925982,0.38927654,0.1684490844619413,-0.020815784893925493
0.03584487,0.54672426,0.05347565,0.21770936,0.10549219,0.02831808,0.0124356,0.1462688148435799,-0.042996054512286885
0.06114668,0.00386639,0.44093441,0.07510411,0.13001356,0.14175915,0.1471757,0.15316076602812223,-0.03610410332774455
0.13395446,0.18249635,0.1570046,0.02985996,0.03146949,0.25579878,0.20941637,0.16285888665685763,-0.02640598269900915
0.05494109,0.24277954,0.02865396,0.05519377,0.02343202,0.49365676,0.10134286,0.11684762560918727,-0.07241724374667952
0.15040784,0.14675579,0.02398315,0.07638149,0.11754186,0.39050709,0.09442279,0.12301043181403779,-0.066254437541829
0.04725488,0.06655561,0.16288334,0.07112728,0.27351389,0.3224164,0.05624859,0.18023244659559715,-0.009032422760269637
0.04320664,0.06367634,0.10498432,0.14893028,0.35423866,0.01302229,0.27194149,0.18954220886355333,0.000277339507686547
0.10237052,0.00970347,0.08825331,0.246857,0.07064927,0.18488987,0.29727656,0.16754709682464913,-0.02171777253121765
0.13109327,0.0134495,0.00774134,0.15559411,0.19582152,0.0419155,0.45438476,0.17292691440853739,-0.016337954947329397
0.28479807,0.3375487,0.10728615,0.033935,0.03448431,0.13065656,0.07129121,0.1583684801545357,-0.030896389201331087
0.33516233,0.44921848,0.06343773,0.00525211,0.06485075,0.03416381,0.04791479,0.17039578131787986,-0.018869088037986925
0.49480172,0.03902969,0.14987537,0.21849175,0.02513736,0.05330061,0.01936349,0.09032013728544012,-0.09894473207042666
0.06944331,0.08557898,0.02623564,0.26775751,0.38525981,0.12721965,0.03850508,0.1991174098475607,0.009852540491693929
0.0245284,0.16273918,0.2143272,0.13650507,0.2380309,0.0401364,0.18373285,0.19340105572852062,0.004136186372653838
0.05816792,0.38712235,0.16044496,0.00204884,0.05857286,0.32980995,0.00383312,0.1658485093598147,-0.023416359996052072
0.05852604,0.52419114,0.15026448,0.00085743,0.11289295,0.08505634,0.06821162,0.18050505491651003,-0.00875981443935675
0.20322669,0.1965658,0.08335806,0.21210348,0.08059225,0.19646522,0.0276885,0.14065628275612757,-0.04860858659973921
0.21823053,0.19033602,0.05710403,0.15185533,0.07013549,0.05578265,0.25655596,0.17522985533815688,-0.014035014017709901
0.06165026,0.16714181,0.01443057,0.08397244,0.03318604,0.35768768,0.28193121,0.1446309229163487,-0.044633946439518096
0.54149529,0.06748542,0.06620863,0.04408764,0.01318847,0.19996324,0.06757131,0.07711670863201844,-0.11214816072384834
0.0186734,0.24614909,0.01881566,0.31752663,0.19714853,0.12862844,0.07305824,0.1760534971432359,-0.013211372212630884
0.03493793,0.29039075,0.01331726,0.15642434,0.09214897,0.2873635,0.12541725,0.15948134232947286,-0.02978352702639392
0.12046502,0.09854911,0.30892717,0.1950861,0.10414911,0.11396356,0.05885995,0.16703221275661312,-0.022232656599253664
0.02357838,0.0884402,0.32331764,0.06054296,0.11675829,0.04936536,0.33799717,0.17946936652570897,-0.009795502830157815
0.14752626,0.06325223,0.12202205,0.35625526,0.00104641,0.10645879,0.203439,0.15258829522925693,-0.03667657412660985
0.14146226,0.03178712,0.00168345,0.27401362,0.01975269,0.36793583,0.16336503,0.09140126074754322,-0.09786360860832356
0.04615497,0.12754671,0.24071205,0.06810908,0.0357195,0.47910276,0.00265493,0.11477446497865082,-0.07449040437721596
0.31923782,0.28393831,0.02667909,0.08719286,0.00804667,0.27340561,0.00149965,0.1026336694368247,-0.08663119991904208
0.04903662,0.03418737,0.09570913,0.18962545,0.13971954,0.01935969,0.4723622,0.16701595546416614,-0.02224891389170064
0.02167031,0.1048008,0.09531802,0.55980314,0.15135192,0.05779358,0.00926223,0.17384094560251162,-0.015423923753355162
0.25879251,0.17694697,0.11050349,0.01226463,0.16987268,0.08069531,0.19092442,0.18909274153844619,-0.00017212781742059757
0.12836121,0.04177129,0.00678365,0.16666937,0.33049672,0.16453609,0.16138166,0.18877387443024773,-0.0004909949256190482
0.08417616,0.45569157,0.12593172,0.13052193,0.1889265,0.00786374,0.00688839,0.18483363376866196,-0.004431235587204818
0.04839988,0.00099217,0.08559334,0.26205188,0.38323795,0.07250226,0.14722252,0.20832152712573013,0.019056657769863344
0.08435281,0.00402832,0.01795633,0.56397713,0.09373702,0.19497967,0.04096871,0.09482212873557842,-0.09444274062028836
0.08829888,0.07398742,0.16646871,0.24210581,0.18850448,0.11222942,0.12840528,0.20266959921966557,0.013404729863798787
0.06724989,0.1255505,0.10588123,0.36352281,0.18803957,0.11871518,0.03104082,0.19225238570286377,0.0029875163469969823
0.30175716,0.01096604,0.08866587,0.17307087,0.03562777,0.13502362,0.25488866,0.13350098069932287,-0.055763888656543914
0.28865549,0.06833585,0.16057071,0.10889464,0.0963084,0.01385475,0.26338015,0.18631702552297075,-0.0029478438328960355
0.10588403,0.05642317,0.54313214,0.05960926,0.09997066,0.1009145,0.03406623,0.14083787999433717,-0.048426989361529615
0.05267843,0.02725654,0.5076576,0.08264681,0.30140504,0.00482226,0.02353332,0.14340580011742743,-0.045859069238439354
0.13844284,0.36279557,0.09412452,0.14719757,0.1796158,0.01052937,0.06729434,0.19223220787712297,0.002967338521256191
0.17162689,0.32325954,0.23938558,0.11477615,0.09628868,0.00426692,0.05039623,0.20250250162294034,0.013237632267073557
0.22561894,0.11917427,0.13227071,0.26208481,0.19803081,0.03892836,0.02389211,0.18856045578915254,-0.0007044135667142459
0.04905296,0.13135623,0.39504311,0.11442217,0.05734339,0.01394939,0.23883274,0.1527828226483398,-0.03648204670752697
0.24185119,0.09984853,0.08474278,0.35177952,0.14045282,0.07817262,0.00315255,0.14622523244259886,-0.043039636913267926
0.00750735,0.19081138,0.01363,0.02705523,0.32173075,0.21222371,0.22704157,0.18065930100937175,-0.008605568346495035
0.16450781,0.00974727,0.07536398,0.27405755,0.12022582,0.17974,0.17635757,0.15167014614754898,-0.037594723208317804
0.08356141,0.2246698,0.06807187,0.38198399,0.05939204,0.17604815,0.00627274,0.1490765668047678,-0.04018830255109898
0.01329799,0.20624219,0.23884938,0.00068966,0.01222184,0.14057106,0.38812787,0.18632780000723836,-0.0029370693486284183
0.07902189,0.17526629,0.28748002,0.08055072,0.01595571,0.08376863,0.27795674,0.19088603030002071,0.001621160944153932
0.20982228,0.1289317,0.36393216,0.03393724,0.22813639,0.0179057,0.01733453,0.18625427262492134,-0.0030105967309454473
0.1670918,0.13388772,0.03240308,0.05952168,0.08391737,0.23810829,0.28507006,0.15782014759811158,-0.0314447217577552
0.20739662,0.12645346,0.1431816,0.07246861,0.12159419,0.26548439,0.06342114,0.1415116656206485,-0.04775320373521827
0.01776502,0.05610877,0.15561228,0.19440466,0.18135568,0.20355416,0.19119944,0.19855689589709077,0.009292026541223991
0.01995985,0.22224749,0.01159026,0.00242525,0.50837107,0.1620767,0.07332937,0.1853975561433686,-0.003867313212498169
0.04096247,0.17901137,0.06120198,0.2493724,0.14153661,0.07376188,0.25415329,0.17418892202392666,-0.01507594733194012
0.2986902,0.11475738,0.05998999,0.30958564,0.02908577,0.04411601,0.143775,0.13720252365221147,-0.05206234570365531
0.06609996,0.09279574,0.23620475,0.07597461,0.21317542,0.23703247,0.07871705,0.1880899411447237,-0.0011749282111430948
0.08429759,0.25782693,0.12255596,0.09980462,0.06301985,0.20952962,0.16296543,0.17891992274507482,-0.010344946610791966
0.15836784,0.00891869,0.01131325,0.28682519,0.26085227,0.06190662,0.21181613,0.18916532533952027,-9.954401634651444e-05
0.54392148,0.04865358,0.07626534,0.07973924,0.2074454,0.00271589,0.04125907,0.12700899458033696,-0.062255874775529824
0.1699471,0.32330073,0.17392679,0.02121455,0.11218487,0.19292877,0.00649719,0.17730884302126904,-0.011956026334597747
0.10285773,0.2241655,0.11710584,0.32457968,0.02158971,0.04117585,0.16852569,0.1787236663716783,-0.01054120298418848
0.07013894,0.01479501,0.05109428,0.0533628,0.24788654,0.49598832,0.06673411,0.12566501364757035,-0.06359985570829643
0.15510968,0.01805571,0.17358768,0.15546885,0.29659196,0.10073544,0.10045069,0.20918787274585482,0.019923003389988037
0.09634854,0.12368322,0.17948951,0.1702691,0.04871403,0.13423581,0.24725979,0.18762369893744674,-0.001641170418420046
0.19002957,0.24911841,0.00084265,0.10624114,0.09478506,0.118746,0.24023716,0.16483189728448483,-0.024432972071381953
0.155357,0.11648319,0.0616059,0.32291168,0.10293964,0.05734776,0.18335482,0.1782677104200266,-0.01099715893584019
0.06257115,0.12986672,0.33164508,0.05155029,0.27854299,0.06804943,0.07777434,0.20986890223769517,0.020604032881828382
0.40867618,0.12798282,0.04465935,0.14040557,0.05021492,0.15078356,0.0772776,0.105135156768099,-0.08412971258776779
0.32824275,9.683e-05,0.16706777,0.28821102,0.06945978,0.05670621,0.09021564,0.12650849944466208,-0.0627563699112047
0.28878608,0.01173433,0.0092796,0.0189993,0.21281161,0.13822257,0.32016651,0.16745090229188395,-0.021813967063982836
0.01191381,0.31474906,0.13433567,0.41402322,0.05743625,0.00819434,0.05934766,0.13867742359697324,-0.05058744575889354
0.06241326,0.40562798,0.03787088,0.04452089,0.00866995,0.18268897,0.25820807,0.15557879922521212,-0.033686070130654666
0.00012937,0.352521,0.28967215,0.10650212,0.10423018,0.05135862,0.09558655,0.16734774922026133,-0.021917120135605456
0.02129278,0.12113685,0.05036835,0.07035608,0.41772066,0.28677051,0.03235477,0.19765128402359647,0.008386414667729686
0.04317135,0.05707932,0.17126747,0.04773686,0.49269571,0.13801135,0.05003793,0.22388189786878926,0.034617028512922476
0.39906226,0.05961377,0.06420072,0.179071,0.00307076,0.02983051,0.26515098,0.13297787856387155,-0.05628699079199523
0.23923358,0.0385269,0.05224144,0.13549604,0.27418586,0.20726191,0.05305427,0.15412080450281612,-0.03514406485305066
0.22330662,0.05947983,0.01124107,0.15906129,0.18495086,0.32231526,0.03964508,0.11335146502302815,-0.07591340433283864
0.09499301,0.52271791,0.14965581,0.03705941,0.00671316,0.00121248,0.18764822,0.16042822992319755,-0.02883663943266923
0.03326985,0.05743603,0.24085394,0.22105157,0.27303243,0.16167283,0.01268335,0.20072965048380825,0.01146478112794147
0.10750757,0.21729134,0.05120433,0.39707835,0.04708678,0.02111792,0.15871371,0.16390329836769985,-0.025361570988166937
0.03602671,0.01539241,0.04281845,0.05478486,0.65127075,0.19394869,0.00575813,0.20617663739590775,0.016911768040040964
0.52708638,0.02732582,0.13696634,0.02103005,0.12999652,0.12177457,0.03582033,0.1033753260115035,-0.08588954334436329
0.2793404,0.10293529,0.04888104,0.28008684,0.09292669,0.17919082,0.01663892,0.11022641607267951,-0.07903845328318727
0.01271362,0.17844228,0.14189622,0.38159422,0.14862672,0.12367432,0.01305261,0.1907375800256203,0.0014727106697535186
0.00287051,0.04189129,0.48051548,0.02654733,0.23269098,0.05039186,0.16509255,0.1489482366130669,-0.040316632742799896
0.03468269,0.04333398,0.0543069,0.12464862,0.35796133,0.34571403,0.03935244,0.17741569074518046,-0.011849178610686323
0.10633419,0.20449933,0.1591054,0.01393837,0.19118716,0.12074662,0.20418894,0.2028406296613015,0.013575760305434725
0.03768476,0.25495668,0.20737998,0.06070607,0.19771641,0.02574793,0.21580816,0.18142588513324265,-0.007838984222624135
0.30029987,0.11403233,0.13803308,0.04555039,0.09374654,0.15606321,0.15227458,0.15000060993657913,-0.039264259419287656
0.09139301,0.35875708,0.26805559,0.01947936,0.02888424,0.07814817,0.15528254,0.1946186308058195,0.005353761449952726
0.1636039,0.2865072,0.0164178,0.03319384,0.16718761,0.31159091,0.02149873,0.14947320052417745,-0.03979166883168933
0.08501378,0.09118231,0.12650833,0.09786484,0.14547181,0.44289241,0.01106652,0.12154991609868378,-0.067714953257183
0.26201398,0.14717152,0.0132362,0.26231693,0.15293112,0.10067641,0.06165383,0.15006922026424452,-0.039195649091622264
0.37758789,0.13470898,0.05425115,0.09265096,0.28557775,0.0376107,0.01761256,0.17192890930682905,-0.01733596004903773
0.14053498,0.15390586,0.03861765,0.19082879,0.10586907,0.05237767,0.31786598,0.17361068367674054,-0.015654185679126242
0.20968503,0.27471907,0.0742028,0.08483745,0.08082997,0.25121454,0.02451114,0.14227188475932695,-0.04699298459653983
0.29540895,0.02902226,0.25541976,0.06025357,0.26533441,0.09276397,0.00179708,0.16932416839368344,-0.01994070096218334
0.06787827,0.06759058,0.08907979,0.11146098,0.49872806,0.03093245,0.13432987,0.202268220211973,0.01300335085610621
0.0130776,0.3693932,0.33208821,0.11042648,0.0791264,0.0092908,0.0865973,0.1463690050642213,-0.04289586429164549
0.03146214,0.1214601,0.03846774,0.07808127,0.30453187,0.25648622,0.16951066,0.18998491172136164,0.0007200423654948607
0.70861539,0.0030459,0.05291025,0.10082379,0.13220204,0.00112443,0.0012782,0.08000048823932801,-0.10926438111653877
0.18296759,0.01138357,0.19282129,0.52854088,0.00377254,0.05970733,0.02080679,0.11229250564793014,-0.07697236370793664
0.21336457,0.04678692,0.05900982,0.22543887,0.19030256,0.16220167,0.1028956,0.15664230928162692,-0.03262256007423986
0.0002906,0.00966998,0.22984574,0.06295246,0.25571124,0.01937639,0.42215359,0.17472261450804571,-0.014542254847821068
0.30441933,0.0351983,0.1002024,0.34342926,0.04380919,0.12106201,0.05187952,0.1023760613719863,-0.08688880798388049
0.09240761,0.21131696,0.05824029,0.04629655,0.28343651,0.23412257,0.07417951,0.19014525410543665,0.0008803847495698625
0.08498754,0.08801624,0.16060998,0.05614094,0.33999591,0.15238992,0.11785947,0.21579058295002243,0.026525713594155648
0.22228146,0.10769949,0.01936591,0.0861998,0.06109491,0.1430803,0.36027813,0.16055865629150654,-0.028706213064360248
0.17265992,0.0836599,0.02560109,0.31911031,0.10567544,0.06525466,0.22803869,0.16894084298343073,-0.02032402637243605
0.00628081,0.21467693,0.31155735,0.22315266,0.15294415,0.02317294,0.06821515,0.15973205791638334,-0.029532811439483442
0.00971418,0.13995875,0.20541426,0.02968605,0.26422003,0.17661026,0.17439647,0.21063614686163595,0.02137127750576917
0.03357239,0.55959052,0.03018673,0.22516683,0.01592048,0.09578455,0.03977849,0.13799322413659634,-0.05127164521927044
0.11280092,0.02910751,0.09722604,0.15451788,0.1692011,0.40035732,0.03678923,0.11941147987954556,-0.06985338947632122
0.02859576,0.00818531,0.22737112,0.07602568,0.49521743,0.08235814,0.08224656,0.22585654378181944,0.03659167442595265
0.11137806,0.36902165,0.23986274,0.02856788,0.01536569,0.09153367,0.14427031,0.19331017470849096,0.004045305352624179
0.0964491,0.36701261,0.03606914,0.34866502,0.02350988,0.11066118,0.01763308,0.1555238797672343,-0.033740989588632475
0.05289622,0.07459503,0.00457841,0.40129737,0.16077868,0.20625474,0.09959954,0.15241579916558212,-0.03684907019028466
0.32806824,0.01766641,0.20947801,0.04900586,0.1485266,0.16651147,0.08074342,0.1371547057010525,-0.05211016365481427
0.01482739,0.07253268,0.28923061,0.11590606,0.19647934,0.03427714,0.27674677,0.18108776966194895,-0.008177099693917833
0.0646739,0.24444088,0.24458873,0.10503047,0.01332895,0.01947886,0.30845821,0.1746994437980221,-0.01456542555784468
0.05734691,0.28898023,0.0636337,0.127789,0.22095393,0.07075548,0.17054075,0.18027423232545037,-0.008990637030416415
0.34049553,0.04560154,0.28724809,0.01670413,0.12440439,0.16741063,0.01813569,0.1311804019220635,-0.05808446743380327
0.23610997,0.14303593,0.04207669,0.10191624,0.04837599,0.22674208,0.20174309,0.13754874759708102,-0.05171612175878576
0.43223348,0.05113187,0.1423227,0.0090193,0.05932158,0.25574858,0.05022248,0.0931326508954366,-0.09613221846043019
0.01052809,0.01062751,0.38856328,0.02947932,0.41525787,0.00679476,0.13874916,0.1879673025807339,-0.0012975667751328746
0.12043248,0.29384957,0.19598915,0.14169143,0.08351039,0.15809142,0.00643555,0.18214269096513933,-0.007122178390727457
0.22784736,0.04370684,0.34352199,0.18541948,0.18216165,0.01321147,0.00413122,0.16624909324008508,-0.023015776115781705
0.11782885,0.14755811,0.1711313,0.02950934,0.21302203,0.16295286,0.15799752,0.2026001730623653,0.01333530370649852
0.23950216,0.04379446,0.15005782,0.04679875,0.29282429,0.18190228,0.04512025,0.17324004423850353,-0.01602482511736325
0.03934606,0.30488465,0.07894246,0.12695551,0.06183324,0.01070418,0.3773339,0.13593435195089354,-0.05333051740497324
0.05478564,0.02631905,0.29265294,0.01443343,0.16259822,0.39181585,0.05739487,0.1456651471038844,-0.04359972225198239
0.07389411,0.18117458,0.12408305,0.2555546,0.16163748,0.11232137,0.0913348,0.19849585958379917,0.00923099022793239
0.17692341,0.2371559,0.09801166,0.10600389,0.27288994,0.04822762,0.06078758,0.20687902003113917,0.01761415067527239
0.44541091,0.09353253,0.15578762,0.02730852,0.16633201,0.05907737,0.05255105,0.14224238274626685,-0.04702248660959993
0.52594277,0.04781808,0.22374079,0.00983076,0.038824,0.02846413,0.12537947,0.11988014929612806,-0.06938472005973872
0.00152986,0.20648744,0.57862902,0.04645111,0.06783584,0.00686119,0.09220554,0.07975175703723954,-0.10951311231862725
0.16840067,0.27614433,0.03782745,0.1698784,0.09609076,0.17206274,0.07959564,0.16283717029480094,-0.026427699061065846
0.0026313,0.02289643,0.19184626,0.37201467,0.04381927,0.25153367,0.11525841,0.1449529685936877,-0.044311900762179085
0.01731083,0.14384833,0.0079889,0.14351317,0.21529218,0.29472525,0.17732135,0.17299926250057363,-0.016265606855293158
0.22238749,0.03741809,0.01325156,0.30604451,0.1190093,0.23460245,0.06728661,0.10727718023827755,-0.08198768911758923
0.09903952,0.06863078,0.1598089,0.43669637,0.09466738,0.09961545,0.0415416,0.16071299302747105,-0.02855187632839573
0.33733005,0.1412818,0.12456701,0.03170497,0.28780576,0.01410312,0.06320728,0.1970094032190843,0.007744533863217523
0.1556432,0.10042317,0.16576801,0.07672913,0.16779213,0.28096654,0.05267782,0.1532326341663962,-0.036032235189470574
0.01781535,0.05339191,0.16494313,0.36220384,0.04094044,0.28371361,0.07699172,0.1333001588966362,-0.05596471045923057
0.25706521,0.03585208,0.34364109,0.01724124,0.28921495,0.02586816,0.03111728,0.1866878506076019,-0.002577018748264881
0.05257359,0.05684617,0.11438592,0.13253507,0.080267,0.07013851,0.49325373,0.17351627229942773,-0.01574859705643905
0.49651995,0.02232699,0.1655707,0.12556424,0.06365056,0.0862124,0.04015515,0.09893547517816713,-0.09032939417769965
0.01943812,0.1405876,0.24423732,0.24590376,0.05146583,0.10164008,0.19672728,0.18479536255912637,-0.004469506796740408
0.01493924,0.42047579,0.27996254,0.11189158,0.02188003,0.09333925,0.05751156,0.1818825376766981,-0.0073823316791686855
0.06044771,0.02745573,0.14242377,0.18437437,0.38889724,0.01025023,0.18615093,0.20835029935398447,0.019085429998117687
0.02780528,0.14601005,0.36528205,0.23460198,0.10319521,0.0155873,0.10751813,0.14052466002340566,-0.04874020933246112
0.17950865,0.35742246,0.1259711,0.09497703,0.12314533,0.11434905,0.00462639,0.18797845318619633,-0.0012864161696704568
0.07760594,0.14536436,0.16161716,0.04766357,0.3518081,0.00044559,0.21549529,0.19959367640410244,0.010328807048235661
0.27182011,0.15501569,0.13483401,0.0707397,0.03424743,0.28366136,0.0496817,0.11354959873688242,-0.07571527061898436
0.12093358,0.02506793,0.28047882,0.05351638,0.17927336,0.18057827,0.16015165,0.18270778108080454,-0.0065570882750622395
0.11615151,0.01533649,0.18060414,0.47688956,0.08371511,0.09059556,0.03670762,0.1461065196470178,-0.04315834970884899
0.03182672,0.20404994,0.51165901,0.01615835,0.04008026,0.00171869,0.19450703,0.11159876569716716,-0.07766610365869962
0.00095136,0.47163909,0.0643126,0.28507148,0.08751836,0.02222951,0.06827761,0.13483382072985592,-0.054431048626010864
0.00560257,0.13462309,0.28252082,0.24092171,0.07835713,0.11765807,0.14031662,0.17843447720704622,-0.010830392148820561
0.12764306,0.40167157,0.16078454,0.1787113,0.05299808,0.06771947,0.01047198,0.19093812196883053,0.0016732526129637493
0.30489296,0.17709874,0.08485814,0.1169655,0.1981551,0.08660358,0.03142598,0.16935081598173485,-0.019914053374131935
0.18998388,0.07369882,0.11745935,0.23455921,0.14415149,0.10899041,0.13115684,0.17629114408155985,-0.01297372527430693
0.00534893,0.31332008,0.3741245,0.08841843,0.0540765,0.13955957,0.02515199,0.1689763532213418,-0.02028851613452498
0.12426593,0.07631005,0.13915149,0.28100686,0.02682818,0.21428695,0.13815054,0.1405573683643588,-0.048707500991507974
0.30269006,0.02944006,0.17523415,0.15897284,0.08707027,0.08982613,0.15676648,0.1496913461860764,-0.039573523169790376
0.05779979,0.08530185,0.03670608,0.49794282,0.06896122,0.04619938,0.20708887,0.155548275542864,-0.03371659381300279
0.04425542,0.20671492,0.12043163,0.01410506,0.0992404,0.03999085,0.47526171,0.1570864548196053,-0.032178414536261496
0.24640431,0.1451493,0.0296894,0.35225593,0.19813529,0.00825398,0.02011178,0.17464454626108433,-0.01462032309478245
0.10928882,0.25660631,0.21242983,0.20858977,0.02056638,0.01824227,0.17427662,0.18983696416179693,0.0005720948059301512
0.07798869,0.01980193,0.07884967,0.45987993,0.30615334,0.01738909,0.03993735,0.2052690469282386,0.016004177572371825
0.12442961,0.19732084,0.17153398,0.26925884,0.04525975,0.14445506,0.04774191,0.16511469751161373,-0.024150171844253054
0.00291639,0.02122027,0.15582562,0.05644275,0.41930225,0.3110075,0.03328521,0.2044221890476028,0.015157319691736004
0.03479703,0.12202286,0.00144869,0.09800861,0.26625491,0.05306066,0.42440724,0.15089450967202367,-0.038370359683843114
0.13463402,0.02662512,0.45178436,0.08270592,0.13781085,0.10436186,0.06207787,0.15145472641087573,-0.03781014294499105
0.05996928,0.07314172,0.06604204,0.0134854,0.33847504,0.00019688,0.44868963,0.1682205442387045,-0.021044325117162282
0.06432827,0.04177607,0.43997516,0.07773028,0.34250153,0.00534643,0.02834226,0.17754389900351045,-0.011720970352356336
0.19227111,0.14704924,0.12784897,0.34982955,0.0407997,0.05919684,0.08300459,0.15959891831098746,-0.02966595104487932
0.04015188,0.17251802,0.12923211,0.29456007,0.02747547,0.01414991,0.32191254,0.1558866663092798,-0.03337820304658698
