window_index,rolling_start,rolling_end,cumulative_start,cumulative_end,label,n_rolling_papers,n_cumulative_papers,n_cumulative_edges,new_nodes,new_edges,new_topics,new_edge_weight,edge_gain_rate,cross_comm_weight_gain,topic_birth_rate,anchor_citer_count,anchor_citer_reach,field_entropy,field_entropy_gain,paper_burst_yoy,intercommunity_edge_ratio,participation_mean,bridge_betweenness_top,partition_change,edge_turnover,modularity,modularity_delta,modularity_shift,topic_avg_shortest_path,hub_concentration,semantic_dispersion,path_gain,hub_gain,semantic_gain,Expansion_raw,Bridging_raw,Reconfiguration_raw,Compression_raw,B_proxy_raw,RTD_proxy_raw,RS_proxy_raw,Uzzi_proxy_raw,DeltaQ_directionality_raw,BurtIP_proxy_raw,PDE_proxy_raw,Expansion_raw_non_event_z,Bridging_raw_non_event_z,Reconfiguration_raw_non_event_z,Compression_raw_non_event_z,new_edge_weight_non_event_z,edge_gain_rate_non_event_z,cross_comm_weight_gain_non_event_z,topic_birth_rate_non_event_z,anchor_citer_reach_non_event_z,field_entropy_gain_non_event_z,paper_burst_yoy_non_event_z,Expansion_index,Bridging_index,Reconfiguration_index,Compression_index
1,2006,2008,2006,2008,"1-3
2006-2008",96,98,2535,98,2535,16,6303.366687092298,6303.366687092298,3746.3594786395047,1.0,3,0.03125,1.1291958804653213,0.0,0.0,0.6686390532544378,0.6528283403553381,0.02913615538088709,0.0,0.0,0.04120466398326688,0.0,0.0,0.05434945969385813,0.6376887341196942,0.9159092457915502,0.0,0.0,0.0,15.26667650974792,0.5671798690587203,0.0,0.0,0.5671798690587203,0.6528283403553381,0.0,0.0,0.0,0.0,0.0,-8.700765419109155,-8.358931082405661,-2.361749966965142,2.7377249232549197,-6.510908808537432,2150.876305068501,-6.153709474135145,3.0041173560296257,0.0,-1.5446324564669085,-0.34781450297947253,0.0,0.0,0.0,100.0
2,2009,2011,2006,2011,"1-6
2006-2011",327,425,29863,327,27328,39,46298.70824143102,7.345076137842191,37199.82997077969,0.7647058823529411,0,0.0,1.6293854940003134,0.5001896135349921,2.40625,0.8386632287446003,0.8490897379210675,0.006829093825028162,0.722353043933968,0.9151123463818103,0.10997533195290328,0.0687706679696364,0.0687706679696364,0.010719588512293227,0.514994727738711,0.9263760260320959,0.0436298711815649,-0.12269400638098316,-0.010466780240545703,19.697596750922745,0.7175373867184279,1.2486798850945096,-0.08953091543996396,0.7175373867184279,0.8490897379210675,0.6342244043205183,1.0,0.0687706679696364,0.9906741000022922,0.781439259572436,0.37343015831230325,1.0017444077599993,1.5852161405568286,-1.6053231389224405,-0.5723604622338992,1.724483627983791,-0.13030295564159686,1.6027393302316706,0.0,0.832339883301555,1.7008481361502665,96.13901650763698,100.0,100.0,0.0
3,2012,2014,2006,2014,"1-9
2006-2014",324,749,69730,324,39867,30,53633.60187685574,1.0196100049234866,41783.52753296371,0.5084745762711864,0,0.0,2.149290243959963,0.5199047499596496,-0.00917431192660545,0.8427219274343898,0.8400861134179999,0.004322434595635384,0.40175542773555684,0.5717338304890291,0.15691418850138592,0.046938856548482635,0.046938856548482635,0.007448437171013719,0.47878247350494013,0.9362761217576971,0.003271151341279508,-0.03621225423377089,-0.009900095725601243,19.81114166290223,0.7160394686028401,0.734561199528554,-0.04284119861809263,0.7160394686028401,0.8400861134179999,0.6323877134821934,0.7489713469528577,0.046938856548482635,0.9724745937364921,0.9227787649928649,0.605961705269187,0.9084898395209026,-0.039867318699012215,0.6595446240215413,0.516731886428354,-0.43471910368562505,0.6950067467209421,0.07666241230762685,0.0,0.9260290217564345,-0.3556254411960996,98.60263480202984,99.00376240649437,58.82702270590007,52.1492677612346
4,2015,2018,2006,2018,"1-13
2006-2018",366,1115,116420,366,46690,24,59126.963298466115,0.5565640948171787,43533.181594797315,0.36923076923076925,0,0.0,2.430776849970777,0.2814866060108141,-0.1527777777777778,0.8277615529977667,0.795431421781441,0.0034033850105699335,0.39748131657827734,0.40104792990895033,0.18240454165034092,0.02549035314895501,0.02549035314895501,0.006557406925267985,0.42954375210747187,0.9453360734125766,0.0008910302457457346,-0.049238721397468266,-0.009059951654879494,19.875544378520893,0.6927922818739731,0.6234956346817075,-0.05740764280660202,0.6927922818739731,0.795431421781441,0.6744594109777927,0.6072096315621697,0.02549035314895501,0.8015833313270132,1.0,0.7378536837819504,-0.5387897805158384,-0.3909356953070869,-0.047057859543390035,1.3323916887488316,-0.5927801813960447,1.0100376695554907,-0.7526537362056606,0.0,-0.20696798204015063,-0.4778883213369163,100.0,83.54248910888616,49.932383962004536,35.879531082090395
5,2019,2024,2006,2024,"1-19
2006-2024",214,1329,149799,214,33379,17,41554.64909363614,0.25129405933225124,29177.54544521396,0.34,0,0.0,2.4293525520891013,-0.0014242978816758622,-0.610200364298725,0.8190375102637534,0.7696317216304907,0.0035183995773054315,0.253059750545372,0.22282525250502339,0.1998906580571384,0.01748611640679748,0.01748611640679748,0.006183361021033776,0.3950208721962436,0.947157706892743,0.0003740459042342083,-0.034522879911228266,-0.0018216334801663958,18.676721983239656,0.6794176176391442,0.38195849320468117,-0.03597046748716046,0.6794176176391442,0.7696317216304907,0.5695652173913044,0.43912728758730213,0.01748611640679748,0.7026641247805361,0.721280990176693,-1.717245547363426,-1.3714444667650774,-1.154413126550729,0.9928363744442895,-1.2767631129432853,-0.6969843429021207,-1.5747414606348398,-0.9267480063336372,0.0,-1.551400923017839,-0.8673343736172509,73.98878793198291,74.64724765837303,30.588984235601075,59.82341148820165
