horizon,outer_fold_id,selection_model_id,parameter_id,inner_expected_spearman,inner_uptake_brier,selection_objective,complexity,selected
8,5,primary,medium_flexible,0.8193252354604927,0.09683604481668445,0.8096416309788242,31,True
8,5,primary,large_regularized,0.8181041149939972,0.09683072793733467,0.8084210422002637,63,False
8,5,primary,medium,0.8166558640999423,0.0966973429786644,0.8069861298020758,31,False
8,5,primary,medium_slow,0.8162342548912696,0.09672747778784165,0.8065615071124854,31,False
8,5,primary,shallow_smooth,0.8130691089122963,0.09719315366374001,0.8033497935459223,15,False
8,5,primary,compact,0.8127304980233139,0.09716317323454077,0.8030141806998597,15,False
