horizon,outer_fold_id,selection_model_id,parameter_id,inner_expected_spearman,inner_uptake_brier,selection_objective,complexity,selected
8,1,primary,medium_slow,0.8286684606337276,0.09322133126578805,0.8193463275071488,31,True
8,1,primary,medium,0.8283732716460641,0.09318206922281225,0.8190550647237829,31,False
8,1,primary,compact,0.8277318362133784,0.0933070908843527,0.8184011271249432,15,False
8,1,primary,large_regularized,0.8276468052120651,0.09315530589331825,0.8183312746227333,63,False
8,1,primary,shallow_smooth,0.8273575019025236,0.09335613712585684,0.8180218881899378,15,False
8,1,primary,medium_flexible,0.8267139531347195,0.09395152434874834,0.8173188006998446,31,False
