horizon,outer_fold_id,selection_model_id,parameter_id,inner_expected_spearman,inner_uptake_brier,selection_objective,complexity,selected
8,2,primary,medium_flexible,0.7936352470890004,0.10448227368846216,0.7831870197201541,31,True
8,2,primary,large_regularized,0.7934421665358845,0.10418638342176499,0.783023528193708,63,False
8,2,primary,medium,0.7928133759081681,0.10463330300039758,0.7823500456081284,31,False
8,2,primary,medium_slow,0.7925637157143962,0.10466540112250251,0.782097175602146,31,False
8,2,primary,shallow_smooth,0.7901960709789878,0.10543667519260053,0.7796524034597277,15,False
8,2,primary,compact,0.7889945050555618,0.10560451705815892,0.7784340533497459,15,False
