horizon,outer_fold_id,selection_model_id,parameter_id,inner_expected_spearman,inner_uptake_brier,selection_objective,complexity,selected
8,4,primary,medium_flexible,0.8174858295988618,0.09918518614941904,0.80756731098392,31,True
8,4,primary,large_regularized,0.8164368076375171,0.09921661862034686,0.8065151457754824,63,False
8,4,primary,medium,0.8160810901707527,0.09914348004205038,0.8061667421665477,31,False
8,4,primary,medium_slow,0.8158990864805769,0.09922045002051086,0.8059770414785258,31,False
8,4,primary,shallow_smooth,0.8133150246620751,0.10028585596098001,0.8032864390659771,15,False
8,4,primary,compact,0.8123743400799864,0.10024913024108793,0.8023494270558776,15,False
