horizon,outer_fold_id,selection_model_id,parameter_id,inner_expected_spearman,inner_uptake_brier,selection_objective,complexity,selected
8,6,primary,medium_flexible,0.814032510725958,0.09433314943369361,0.8045991957825885,31,True
8,6,primary,large_regularized,0.8135264443424433,0.0943367337415743,0.8040927709682858,63,False
8,6,primary,medium,0.8121137291419694,0.09407947564669067,0.8027057815773003,31,False
8,6,primary,medium_slow,0.8117761181301233,0.09403352609420365,0.8023727655207029,31,False
8,6,primary,shallow_smooth,0.808793962213827,0.09420726884830558,0.7993732353289965,15,False
8,6,primary,compact,0.8081623717196597,0.09425678436950533,0.7987366932827091,15,False
