horizon,outer_fold_id,selection_model_id,parameter_id,inner_expected_spearman,inner_uptake_brier,selection_objective,complexity,selected
8,3,primary,large_regularized,0.8014362541029956,0.10404846642563315,0.7910314074604322,63,True
8,3,primary,medium_flexible,0.8014040128229092,0.1042156206825868,0.7909824507546505,31,False
8,3,primary,medium,0.7997785812705198,0.10492198080388744,0.7892863831901311,31,False
8,3,primary,medium_slow,0.799530749278024,0.10478762576461437,0.7890519867015626,31,False
8,3,primary,shallow_smooth,0.7961973045969146,0.10558938361458008,0.7856383662354566,15,False
8,3,primary,compact,0.7957570312984696,0.10546190197135392,0.7852108411013342,15,False
