community,label,n_papers,cited_by_count,first_year,anchor_labels,x,y
3,Stem / Embryonic,450,155961,1995,,0.4597833184568292,1.0
4,Stem / Pluripotent,295,129559,1995,,0.0762041129086956,0.289002956664494
5,Stem / Embryonic,286,116125,1995,,-1.0,0.8334632169846512
6,Stem / Pluripotent,274,106089,2001,,1.0,-0.291298047121324
7,Stem / Embryonic,216,78311,1995,,0.2649523000972504,-0.3995684458574885
0,Cancer / Stem,146,108029,1996,Takahashi/Yamanaka 2006; Takahashi/Yamanaka 2006,-0.2256845640581322,0.8883847127137678
1,Stem / Rna,114,74487,1995,Yu 2007; Yu 2007,0.689897687727187,0.2900440711893788
2,Stem / Muscle,38,35709,1996,Takahashi 2007; Takahashi 2007,-0.4568900259338853,-1.0
