paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,B,RS,DeltaQ0,Uzzi,RTD,BurtIP,PDE,degree_p,effective_size,constraint_inv,field_variety,field_simpson,community_variety,B_transformed,B_z,B_z_scope,RS_transformed,RS_z,RS_z_scope,DeltaQ0_transformed,DeltaQ0_z,DeltaQ0_z_scope,Uzzi_transformed,Uzzi_z,Uzzi_z_scope,RTD_transformed,RTD_z,RTD_z_scope,BurtIP_transformed,BurtIP_z,BurtIP_z_scope,PDE_transformed,PDE_z,PDE_z_scope
https://openalex.org/W1989424333,Experimental verification of scaling and test of the universality hypothesis from specific-heat data,theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,6,82.0,0.15,0.0,-0.013750000000000075,0.0,0.2777777777777777,0.4444444444444444,-1.000088900581841e-12,6.0,2.6666666666666665,1.8948476519094684,1.0,0.0,2.0,0.13976194237515868,-1.443671193030169,field,0.0,-0.23968030308437768,field,-0.013750000000000075,-1.600574947637247,field,,,missing,0.2777777777777777,1.3573760737443794,field,0.4444444444444444,-1.5223505062188534,field,-1.000088900581841e-12,-0.23968030308437768,field
https://openalex.org/W1996673821,On the critical behaviour of anisotropic systems,theoretical_and_computational_physics,1974,Geometry and Topology,51655702,0,6,61.0,0.02666666666666667,0.19759024039032977,0.026069924109557635,0.0,0.2777777777777777,0.27777777777777785,0.4505612088643047,6.0,1.666666666666667,1.8224772190347625,2.0,0.2777777777777777,2.0,0.02631730831737341,-2.602886392786027,global,0.19759024039032977,1.328889300108102,global,0.026069924109557635,1.6424558509232317,global,0.0,-0.3656744560930609,global,0.2777777777777777,1.2441944670675016,global,0.27777777777777785,-2.6641012688782086,global,0.4505612088643047,1.3915399451357227,global
https://openalex.org/W1998561593,The renormalization group in the theory of critical behavior,theoretical_and_computational_physics,1974,Condensed Matter Physics,33504428,0,20,1550.0,0.28492481203007514,0.1808065541298751,0.006687268514084337,0.0,0.4800000000000002,0.7150000000000001,0.5875009311022074,20.0,14.3,4.98798715135911,4.0,0.27000000000000024,5.0,0.25070020459643494,-0.8868609804742232,field,0.1808065541298751,1.3458472504373946,field,0.006687268514084337,1.8610959553020576,field,0.0,-0.7159439256508952,field,0.4800000000000002,1.9776298462091704,field,0.7150000000000001,-0.10812172011604218,field,0.5875009311022074,1.8273266105209558,field
https://openalex.org/W2010187315,On the calculation of critical exponents by renormalisation group techniques,theoretical_and_computational_physics,1974,Nuclear and High Energy Physics,87623018,0,9,42.0,0.05462962962962962,0.14050861538867893,0.022333676268861374,0.0,0.19753086419753085,0.3333333333333333,0.3488320958410319,9.0,3.0,2.5858338839771142,2.0,0.19753086419753085,2.0,0.05318964332891675,-1.4734675779471014,field,0.14050861538867893,-0.858484474141832,field,0.022333676268861374,0.5561255936186913,field,0.0,-0.5084880591093566,field,0.19753086419753085,-1.4734675779471014,field,0.3333333333333333,-1.3662038163720984,field,0.3488320958410319,-0.8031725655979177,field
https://openalex.org/W2023405651,"Critical exponents of ferromagnets with dipolar interactions: Second-order<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>ε</mml:mi></mml:math>expansion",theoretical_and_computational_physics,1974,Condensed Matter Physics,33504428,0,13,122.0,0.08362840862840863,0.10101654893328102,0.0026153187200807157,0.0,0.37869822485207094,0.40828402366863903,0.2711893730398441,13.0,5.3076923076923075,3.605850408087187,2.0,0.14201183431952646,3.0,0.08031504778105669,-1.9161142606809278,field,0.10101654893328102,0.9923368966801946,field,0.0026153187200807157,1.6231794685507586,field,0.0,-0.7159439256508952,field,0.37869822485207094,1.7509716151537893,field,0.40828402366863903,-1.7802763212666846,field,0.2711893730398441,1.0467758914674938,field
https://openalex.org/W2037383013,Magnetic phase transitions on elastic isotropic lattices,theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,5,55.0,0.05,0.0,-0.02297522189349112,0.0,0.31999999999999984,0.36,-1.000088900581841e-12,5.0,1.7999999999999998,1.6066838046272491,1.0,0.0,2.0,0.04879016416943201,-2.210647299637761,field,0.0,-0.23968030308437768,field,-0.02297522189349112,-1.7509716151537893,field,,,missing,0.31999999999999984,1.522350506218853,field,0.36,-2.0734504139488728,field,-1.000088900581841e-12,-0.23968030308437768,field
https://openalex.org/W2050661346,Crossover scaling functions for exchange anisotropy,theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,9,258.0,0.19444444444444442,0.0,-0.011666855107694107,0.0,0.19753086419753085,0.5308641975308642,-1.000088900581841e-12,9.0,4.777777777777778,2.677688682469832,1.0,0.0,2.0,0.17768117723745241,-1.1940144268677448,field,0.0,-0.23968030308437768,field,-0.011666855107694107,-1.5576712753099589,field,,,missing,0.19753086419753085,1.0414581282795918,field,0.5308641975308642,-1.0793251515575166,field,-1.000088900581841e-12,-0.23968030308437768,field
https://openalex.org/W2052047034,"Discussion of critical phenomena for general<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>n</mml:mi></mml:math>-vector models",theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,6,198.0,0.09444444444444443,0.0,-0.0,0.0,0.0,0.3888888888888889,-1.000088900581841e-12,6.0,2.3333333333333335,1.8653118208379513,1.0,0.0,1.0,0.09024687784777811,-1.8192015346360304,field,0.0,-0.23968030308437768,field,-0.0,0.07870235447194769,field,,,missing,0.0,-0.30851882663343155,field,0.3888888888888889,-1.8878909599680112,field,-1.000088900581841e-12,-0.23968030308437768,field
https://openalex.org/W2056999179,The critical point and scaling theory,theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,5,77.0,0.15000000000000002,0.0,-0.0,0.0,0.0,0.44000000000000006,-1.000088900581841e-12,5.0,2.2,1.647717910693689,1.0,0.0,1.0,0.1397619423751587,-1.4095534285212261,field,0.0,-0.23968030308437768,field,-0.0,0.07870235447194769,field,,,missing,0.0,-0.30851882663343155,field,0.44000000000000006,-1.59504976826579,field,-1.000088900581841e-12,-0.23968030308437768,field
https://openalex.org/W2059776475,Critical phenomena in 3.99 dimensions,theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,7,52.0,0.123015873015873,0.2775152228095336,-0.013605442176870708,0.0,0.44897959183673464,0.42857142857142855,0.796311640170813,7.0,3.0,2.1325956572875655,3.0,0.44897959183673464,3.0,0.1160178101318143,-1.600574947637247,field,0.2775152228095336,1.8111948113809977,field,-0.013605442176870708,-1.5895728572359715,field,0.0,-0.7159439256508952,field,0.44897959183673464,1.9258705364872835,field,0.42857142857142855,-1.7030383830944362,field,0.796311640170813,2.073450413948873,field
https://openalex.org/W2065448116,Fully renormalized kinetic theory. III. Density fluctuations,theoretical_and_computational_physics,1974,Statistical and Nonlinear Physics,31867494,0,6,197.0,0.13333333333333333,0.2777777777777778,-0.011052646629872272,0.0,0.2777777777777777,0.3888888888888889,0.4505612088643047,6.0,2.3333333333333335,1.8813145976077117,2.0,0.2777777777777777,2.0,0.12516314295400602,-1.6538367904657616,global,0.2777777777777778,1.492505913405671,global,-0.011052646629872272,-1.5098277132731885,global,0.0,-0.3656744560930609,global,0.2777777777777777,1.2441944670675016,global,0.3888888888888889,-1.980469343218506,global,0.4505612088643047,1.3915399451357227,global
https://openalex.org/W2071880442,Wilson theory for 2-dimensional Ising spin systems,theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,9,301.0,0.20370370370370366,0.0,-0.007544581618655684,0.0,0.19753086419753085,0.5555555555555556,-1.000088900581841e-12,9.0,5.0,2.64878798560938,1.0,0.0,2.0,0.1854032233313627,-1.1392172652360677,field,0.0,-0.23968030308437768,field,-0.007544581618655684,-1.443671193030169,field,,,missing,0.19753086419753085,1.0414581282795918,field,0.5555555555555556,-0.9649629975241613,field,-1.000088900581841e-12,-0.23968030308437768,field
https://openalex.org/W2086784096,Scaling variables and dimensions,theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,6,41.0,0.03333333333333333,0.0,-0.0,0.0,0.0,0.27777777777777785,-1.000088900581841e-12,6.0,1.666666666666667,1.815354876665126,1.0,0.0,1.0,0.03278982282299087,-2.38197273862371,field,0.0,-0.23968030308437768,field,-0.0,0.07870235447194769,field,,,missing,0.0,-0.30851882663343155,field,0.27777777777777785,-2.540477845009051,field,-1.000088900581841e-12,-0.23968030308437768,field
https://openalex.org/W2093756830,Renormalization-group calculations of exponents for critical points of higher order,theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,5,62.0,0.025,0.3368916494400135,-0.033100277147896234,0.0,0.5599999999999999,0.27999999999999997,0.9502705392302345,5.0,1.4,1.5673981191222568,3.0,0.5599999999999999,3.0,0.0246926125903715,-2.679188938531713,field,0.3368916494400135,2.023220388724953,field,-0.033100277147896234,-1.8878909599680112,field,0.0,-0.7159439256508952,field,0.5599999999999999,2.1764678492308263,field,0.27999999999999997,-2.332389750732714,field,0.9502705392302345,2.3323897507327143,field
https://openalex.org/W1964473349,Renormalization-Group Approach to Percolation Problems,theoretical_and_computational_physics,1975,Condensed Matter Physics,21033133,0,5,251.0,0.18333333333333332,0.0,-0.0,0.0,0.0,0.52,-1.000088900581841e-12,5.0,2.6,1.6700376686274145,1.0,0.0,1.0,0.16833531481921474,-1.2326344521496957,field,0.0,-0.23968030308437768,field,-0.0,0.07870235447194769,field,,,missing,0.0,-0.30851882663343155,field,0.52,-1.1601138400114703,field,-1.000088900581841e-12,-0.23968030308437768,field
https://openalex.org/W1967229646,Renormalization-group calculation for the equation of state of an Ising ferromagnet,theoretical_and_computational_physics,1975,Condensed Matter Physics,21033133,0,7,53.0,0.12698412698412695,0.0,-0.0,0.0,0.0,0.4693877551020408,-1.000088900581841e-12,7.0,3.2857142857142856,2.1327061577708095,1.0,0.0,1.0,0.1195451506497827,-1.5681284057582348,field,0.0,-0.23968030308437768,field,-0.0,0.07870235447194769,field,,,missing,0.0,-0.30851882663343155,field,0.4693877551020408,-1.4613790779815725,field,-1.000088900581841e-12,-0.23968030308437768,field
https://openalex.org/W1987169841,"Critical phenomena in semi-infinite systems. I.<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>ε</mml:mi></mml:math>expansion for positive extrapolation length",theoretical_and_computational_physics,1975,Condensed Matter Physics,21033133,0,5,127.0,0.11666666666666665,0.0,-0.0,0.0,0.0,0.44000000000000006,-1.000088900581841e-12,5.0,2.2,1.63826998689384,1.0,0.0,1.0,0.11034805716886537,-1.6648586505324032,field,0.0,-0.23968030308437768,field,-0.0,0.07870235447194769,field,,,missing,0.0,-0.30851882663343155,field,0.44000000000000006,-1.59504976826579,field,-1.000088900581841e-12,-0.23968030308437768,field
https://openalex.org/W1989993687,"Critical properties of random-spin models from the<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>ε</mml:mi></mml:math>expansion",theoretical_and_computational_physics,1975,Condensed Matter Physics,21033133,0,11,399.0,0.2036363636363636,0.1652892561983471,-0.0031549382716050574,0.0,0.16528925619834722,0.5867768595041322,0.3046360973472382,11.0,6.454545454545454,3.1169141964082026,2.0,0.16528925619834722,2.0,0.18534727771049156,-1.145136732207156,field,0.1652892561983471,1.1940144268677448,field,-0.0031549382716050574,-1.2942706353764266,field,0.0,-0.7159439256508952,field,0.16528925619834722,0.9216645692912686,field,0.5867768595041322,-0.8642439843454651,field,0.3046360973472382,1.1045083262694702,field
https://openalex.org/W1993581736,Exact renormalization group exhibiting tricritical fixed point for a spin-one Ising model in one dimension,theoretical_and_computational_physics,1975,Condensed Matter Physics,21033133,0,5,67.0,0.025,0.325780821092087,-0.033100277147896234,0.0,0.5599999999999999,0.27999999999999997,0.9502705392302345,5.0,1.4,1.5673981191222568,3.0,0.5599999999999999,3.0,0.0246926125903715,-2.679188938531713,field,0.325780821092087,1.96685012384877,field,-0.033100277147896234,-1.8878909599680112,field,0.0,-0.7159439256508952,field,0.5599999999999999,2.1764678492308263,field,0.27999999999999997,-2.332389750732714,field,0.9502705392302345,2.3323897507327143,field
https://openalex.org/W2011853676,Gradient properties of the renormalisation group equations in multicomponent systems,theoretical_and_computational_physics,1975,Condensed Matter Physics,33504428,0,9,78.0,0.27314814814814814,0.1311583698733583,0.01769318313336691,0.0,0.37037037037037024,0.654320987654321,0.3488320958410319,9.0,5.888888888888889,2.6485681846852533,2.0,0.19753086419753085,3.0,0.24149268998240628,-0.9006514351842783,field,0.1311583698733583,1.0765690961102181,field,0.01769318313336691,2.10066530817073,field,0.0,-0.7159439256508952,field,0.37037037037037024,1.6965017559628197,field,0.654320987654321,-0.516985828355191,field,0.3488320958410319,1.209886981824307,field
https://openalex.org/W2013430102,Soluble renormalization groups and scaling fields for low-dimensional Ising systems,theoretical_and_computational_physics,1975,Condensed Matter Physics,21033133,0,16,261.0,0.10681246993746996,0.16839577777075002,-0.001667341305543732,0.0,0.328125,0.484375,0.46341355882342994,16.0,7.75,4.349531228256267,3.0,0.2265625,4.0,0.10148423552552285,-1.7509716151537893,field,0.16839577777075002,1.2326344521496957,field,-0.001667341305543732,-1.2066881210785487,field,0.0,-0.7159439256508952,field,0.328125,1.6117742655984628,field,0.484375,-1.4095534285212261,field,0.46341355882342994,1.5950497682657894,field
https://openalex.org/W2013592291,Renormalization-group approach to a Bose system,theoretical_and_computational_physics,1975,"Atomic and Molecular Physics, and Optics",47168628,0,8,44.0,0.0982142857142857,0.14017268036328595,0.030489809335963392,0.0,0.21875,0.4375,0.3767701612544368,8.0,3.5,2.3659473830495026,2.0,0.21875,2.0,0.09368548407732294,-1.5037401178951997,field,0.14017268036328595,1.3158338976977215,field,0.030489809335963392,2.2035328217705237,field,0.0,-0.18506939881641293,field,0.21875,1.0569849648497882,field,0.4375,-1.4531094503643296,field,0.3767701612544368,1.3617287252027626,field
https://openalex.org/W2021853744,A new renormalization group transformation for ising spin systems,theoretical_and_computational_physics,1975,"Atomic and Molecular Physics, and Optics",3352308,0,9,38.0,0.12592592592592589,0.17244441935798704,0.02928571428571425,0.0,0.37037037037037024,0.48148148148148145,0.3488320958410319,9.0,4.333333333333333,2.6448936072626408,2.0,0.19753086419753085,3.0,0.11860574240784691,-1.3470807506013611,field,0.17244441935798704,1.3981307834615022,field,0.02928571428571425,2.190453561508056,field,0.0,-0.18506939881641293,field,0.37037037037037024,1.2378086632493635,field,0.48148148148148145,-1.206917799877504,field,0.3488320958410319,1.3355671335137957,field
https://openalex.org/W2027477815,"Renormalization-group calculation of the critical-point exponent<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>η</mml:mi></mml:math>for a critical point of arbitrary order",theoretical_and_computational_physics,1975,Condensed Matter Physics,33504428,0,5,43.0,0.0,0.325780821092087,-0.00666666666666671,0.0,0.5599999999999999,0.2,0.9502705392302345,5.0,1.0,1.5432098765432096,3.0,0.5599999999999999,3.0,0.0,-3.0,field,0.325780821092087,1.96685012384877,field,-0.00666666666666671,-1.4264047703694973,field,0.0,-0.7159439256508952,field,0.5599999999999999,2.1764678492308263,field,0.2,-3.0,field,0.9502705392302345,2.3323897507327143,field
https://openalex.org/W2035248948,Finite-lattice approximations to renormalization groups,theoretical_and_computational_physics,1975,Condensed Matter Physics,21033133,0,6,114.0,0.15555555555555556,0.2424999647221693,-0.00469135802469129,0.0,0.2777777777777777,0.5,0.4505612088643047,6.0,3.0,1.8972054281155306,2.0,0.2777777777777777,2.0,0.1445812288111076,-1.3770018200960747,field,0.2424999647221693,1.6231794685507586,field,-0.00469135802469129,-1.3612593816048866,field,0.0,-0.7159439256508952,field,0.2777777777777777,1.3573760737443794,field,0.5,-1.3270206706170289,field,0.4505612088643047,1.532247972034999,field
https://openalex.org/W2087798560,Crossover scaling functions and renormalization-group trajectory integrals,theoretical_and_computational_physics,1975,Condensed Matter Physics,21033133,0,13,92.0,0.10948310948310948,0.16746239506767002,-0.006419886983661874,0.0,0.3905325443786981,0.47928994082840237,0.5359610497060694,13.0,6.230769230769231,3.5954093075428046,3.0,0.272189349112426,4.0,0.10389423973529881,-1.7230977552046962,field,0.16746239506767002,1.2195586588729375,field,-0.006419886983661874,-1.4095534285212261,field,0.0,-0.7159439256508952,field,0.3905325443786981,1.765434467331875,field,0.47928994082840237,-1.4306814736647593,field,0.5359610497060694,1.7728065806669386,field
https://openalex.org/W1601156856,Blume-Emery-Griffiths-Potts model in two dimensions: Phase diagram and critical properties from a position-space renormalization group,theoretical_and_computational_physics,1976,Condensed Matter Physics,21033133,0,21,369.0,0.24363378684807266,0.12422172296116267,0.003723730658656688,0.0,0.3310657596371881,0.7006802721088435,0.3805062184745959,21.0,14.714285714285715,5.2423942087119455,3.0,0.1768707482993196,4.0,0.21803756741499836,-0.9822975939716209,field,0.12422172296116267,1.0548085026332028,field,0.003723730658656688,1.7096485975354452,field,0.0,-0.7159439256508952,field,0.3310657596371881,1.6231794685507586,field,0.7006802721088435,-0.17978854966191776,field,0.3805062184745959,1.3420437956032787,field
https://openalex.org/W1982488265,Welfare inequalities and Rawlsian axiomatics,economic_theory_and_institutions,1976,Sociology and Political Science,68274901,0,7,180.0,0.5,0.38444331305778817,0.002551020408163268,0.0,0.7346938775510204,0.7142857142857143,0.796311640170813,7.0,5.0,2.464513244663016,3.0,0.44897959183673464,5.0,0.4054651081081644,-0.9205056445799167,field,0.38444331305778817,1.3413267600636893,field,0.002551020408163268,0.9182869119378104,field,0.0,-0.46475730866396336,field,0.7346938775510204,2.2896474266200517,field,0.7142857142857143,-0.9845890182325012,field,0.796311640170813,1.4086701861103237,field
https://openalex.org/W1992764418,Equations of state and renormalization-group recursion relations,theoretical_and_computational_physics,1976,Condensed Matter Physics,21033133,0,17,264.0,0.10493724004753416,0.13941988278785236,-0.0012564404827548961,0.0,0.39446366782006914,0.4878892733564014,0.44375728425714833,17.0,8.294117647058824,4.5875802638307475,3.0,0.2145328719723183,4.0,0.09978853701966996,-1.765434467331875,field,0.13941988278785236,1.09885178912808,field,-0.0012564404827548961,-1.1631406350243525,field,0.0,-0.7159439256508952,field,0.39446366782006914,1.7955210268367796,field,0.4878892733564014,-1.4012758121748898,field,0.44375728425714833,1.4704075251276876,field
https://openalex.org/W2073857450,Renormalization group approach for percolation conductivity,theoretical_and_computational_physics,1976,Condensed Matter Physics,21033133,0,5,239.0,0.11666666666666665,0.0,-0.0,0.0,0.0,0.44000000000000006,-1.000088900581841e-12,5.0,2.2,1.63826998689384,1.0,0.0,1.0,0.11034805716886537,-1.6648586505324032,field,0.0,-0.23968030308437768,field,-0.0,0.07870235447194769,field,,,missing,0.0,-0.30851882663343155,field,0.44000000000000006,-1.59504976826579,field,-1.000088900581841e-12,-0.23968030308437768,field
https://openalex.org/W2082401695,Critical properties of two tensor models with application to the percolation problem,theoretical_and_computational_physics,1976,Condensed Matter Physics,21033133,0,15,224.0,0.10748299319727893,0.2272390236535733,-0.004941958636845573,0.0,0.34666666666666646,0.49333333333333335,0.48509409129921155,15.0,7.4,4.078923501273226,3.0,0.23999999999999988,4.0,0.10208986678970364,-1.7368660107575364,field,0.2272390236535733,1.5681284057582348,field,-0.004941958636845573,-1.3770018200960747,field,0.0,-0.7159439256508952,field,0.34666666666666646,1.652655558062922,field,0.49333333333333335,-1.3850026386992775,field,0.48509409129921155,1.6347998086602356,field
https://openalex.org/W1553411189,Utility vs equity,economic_theory_and_institutions,1977,Economics and Econometrics,87587629,0,5,116.0,0.06666666666666667,0.362444433676919,-0.03933986686390531,0.0,0.7999999999999999,0.36,0.9502705392302345,5.0,1.7999999999999998,1.595009392833091,3.0,0.5599999999999999,5.0,0.06453852113757116,-2.7142544656131338,field,0.362444433676919,1.579897094308958,field,-0.03933986686390531,-1.4731875058518635,field,0.0,-0.8569743241681145,field,0.7999999999999999,2.6584439150211603,field,0.36,-2.5468644273080785,field,0.9502705392302345,2.055247840492227,field
https://openalex.org/W1971269361,Ising model with magnetic field and the lattice gas,theoretical_and_computational_physics,1977,Condensed Matter Physics,21033133,0,8,53.0,0.08630952380952378,0.0,-0.0,0.0,0.0,0.375,-1.000088900581841e-12,8.0,3.0,2.32744665005373,1.0,0.0,1.0,0.08278619361928724,-1.8971315502089972,field,0.0,-0.23968030308437768,field,-0.0,0.07870235447194769,field,,,missing,0.0,-0.30851882663343155,field,0.375,-1.9999056300789502,field,-1.000088900581841e-12,-0.23968030308437768,field
https://openalex.org/W1971728827,Renormalization group and critical localization,theoretical_and_computational_physics,1977,Condensed Matter Physics,21033133,0,5,66.0,0.15000000000000002,0.20099704992035045,-0.036281179138321976,0.0,0.31999999999999984,0.44000000000000006,0.5004024235361879,5.0,2.2,1.647717910693689,2.0,0.31999999999999984,2.0,0.1397619423751587,-1.4095534285212261,field,0.20099704992035045,1.4524682047997048,field,-0.036281179138321976,-1.9358136467480622,field,0.0,-0.7159439256508952,field,0.31999999999999984,1.522350506218853,field,0.44000000000000006,-1.59504976826579,field,0.5004024235361879,1.6965017559628197,field
