paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,n_future_citers,n_controls,control_tier,community_reach,community_reach_z,community_reach_z_raw,community_reach_z_clipped,community_reach_control_median,community_reach_control_mad,community_reach_scale_used,community_reach_scale_floor_used,field_entropy,field_entropy_z,field_entropy_z_raw,field_entropy_z_clipped,field_entropy_control_median,field_entropy_control_mad,field_entropy_scale_used,field_entropy_scale_floor_used,cross_community_adoption,cross_community_adoption_z,cross_community_adoption_z_raw,cross_community_adoption_z_clipped,cross_community_adoption_control_median,cross_community_adoption_control_mad,cross_community_adoption_scale_used,cross_community_adoption_scale_floor_used,path_shortening,path_shortening_z,path_shortening_z_raw,path_shortening_z_clipped,path_shortening_control_median,path_shortening_control_mad,path_shortening_scale_used,path_shortening_scale_floor_used,modularity_shock,modularity_shock_z,modularity_shock_z_raw,modularity_shock_z_clipped,modularity_shock_control_median,modularity_shock_control_mad,modularity_shock_scale_used,modularity_shock_scale_floor_used,partition_change,partition_change_z,partition_change_z_raw,partition_change_z_clipped,partition_change_control_median,partition_change_control_mad,partition_change_scale_used,partition_change_scale_floor_used,boundary_mixing,boundary_mixing_z,boundary_mixing_z_raw,boundary_mixing_z_clipped,boundary_mixing_control_median,boundary_mixing_control_mad,boundary_mixing_scale_used,boundary_mixing_scale_floor_used,post_perturbation_concentration,post_perturbation_concentration_z,post_perturbation_concentration_z_raw,post_perturbation_concentration_z_clipped,post_perturbation_concentration_control_median,post_perturbation_concentration_control_mad,post_perturbation_concentration_scale_used,post_perturbation_concentration_scale_floor_used,hub_formation,hub_formation_z,hub_formation_z_raw,hub_formation_z_clipped,hub_formation_control_median,hub_formation_control_mad,hub_formation_scale_used,hub_formation_scale_floor_used,RGPM_expansion_component,RGPM_bridging_component,RGPM_reconfiguration_component,RGPM_v3_balanced,RGPM_v2,RGPM_simple,RGPM_primary_only,RGPM_structural_residual_tau10,RGPM_structural_residual_raw_tau10,RGPM_popularity_fitted_tau10,RGPM,RGPM_mahalanobis_debug
https://openalex.org/W1989424333,Experimental verification of scaling and test of the universality hypothesis from specific-heat data,theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,6,82.0,1,812,field_all_years,1.0,0.0,0.0,0,1.0,0.0,0.001,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.001,1,1.0,4.0,50.0,1,0.0,0.0,0.02,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,1.0,4.0,50.0,1,0.0,0.0,0.02,1,0.13478260869565217,4.0,6.739130434782608,1,0.0,0.0,0.02,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,0.0,4.0,0.0,2.309401076758503,2.309401076758503,2.309401076758503,2.309401076758503,0.8523301248451348,1.7001930700087349,0.609208006749768,0.8523301248451348,3.405227637043043
https://openalex.org/W1996673821,On the critical behaviour of anisotropic systems,theoretical_and_computational_physics,1974,Geometry and Topology,51655702,0,6,61.0,4,20974,all_non_landmark,2.0,4.0,1000.0,1,1.0,0.0,0.001,1,0.5623351446168083,4.0,562.3351446178084,1,-1.000088900581841e-12,0.0,0.001,1,1.0,4.0,50.0,1,0.0,0.0,0.02,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.20991596693442952,4.0,10.495798346721475,1,0.0,0.0,0.02,1,0.20745920745920743,4.0,10.372960372960371,1,0.0,0.0,0.02,1,0.625,-4.0,-18.75,1,1.0,0.0,0.02,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,4.0,4.0,0.0,3.265986323710904,3.265986323710904,3.265986323710904,3.265986323710904,0.9239016487181931,2.3946349510445963,0.8713513726663077,0.9239016487181931,3.002615685412743
https://openalex.org/W1998561593,The renormalization group in the theory of critical behavior,theoretical_and_computational_physics,1974,Condensed Matter Physics,33504428,0,20,1550.0,35,812,field_all_years,6.0,4.0,5000.0,1,1.0,0.0,0.001,1,0.606869303940062,4.0,606.8693039410621,1,-1.000088900581841e-12,0.0,0.001,1,1.0,4.0,50.0,1,0.0,0.0,0.02,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.16531749416796168,4.0,8.265874708398083,1,0.0,0.0,0.02,1,-0.059953032186766175,-2.9976516093383085,-2.9976516093383085,0,0.0,0.0,0.02,1,0.6930612244897961,-4.0,-15.346938775510193,1,1.0,0.0,0.02,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,4.0,4.0,0.0,3.265986323710904,3.265986323710904,3.265986323710904,3.265986323710904,0.9139902792337748,2.3243237518934703,0.9416625718174337,0.9139902792337748,3.002615685412743
https://openalex.org/W2010187315,On the calculation of critical exponents by renormalisation group techniques,theoretical_and_computational_physics,1974,Nuclear and High Energy Physics,87623018,0,9,42.0,5,63,field_all_years,3.0,0.3372453797382976,0.3372453797382976,0,2.0,2.9652,2.9652,0,0.9502705392302345,4.0,950.2705392302345,1,0.0,1.4827318040026374e-12,0.001,1,1.0,0.6744907594765952,0.6744907594765952,0,0.6666666666666666,0.49420000000000003,0.49420000000000003,0,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.2759012288137487,-0.23948088593909678,-0.23948088593909678,0,0.37519620693013067,0.41462590104846214,0.41462590104846214,0,0.15502645502645507,0.5390632620101021,0.5390632620101021,0,0.080952380952381,0.13741258084971464,0.13741258084971464,0,0.44000000000000006,0.2564251238391235,0.2564251238391235,0,0.35802469135802467,0.31968516740740743,0.31968516740740743,0,1.0,0.0,0.0,0,1.0,0.0,0.02,1,0.3372453797382976,0.6744907594765952,0.0,0.435381913103941,0.435381913103941,0.435381913103941,0.435381913103941,0.4289049842752311,-0.5212721852327153,0.9566540983366563,0.4289049842752311,0.5045069497728083
https://openalex.org/W2023405651,"Critical exponents of ferromagnets with dipolar interactions: Second-order<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>ε</mml:mi></mml:math>expansion",theoretical_and_computational_physics,1974,Condensed Matter Physics,33504428,0,13,122.0,7,812,field_all_years,5.0,4.0,4000.0,1,1.0,0.0,0.001,1,1.1537419426970903,4.0,1153.7419426980903,1,-1.000088900581841e-12,0.0,0.001,1,1.0,4.0,50.0,1,0.0,0.0,0.02,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.4365297050609361,4.0,21.826485253046805,1,0.0,0.0,0.02,1,0.10521739130434776,4.0,5.260869565217388,1,0.0,0.0,0.02,1,0.26530612244897955,-4.0,-36.734693877551024,1,1.0,0.0,0.02,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,4.0,4.0,0.0,3.265986323710904,3.265986323710904,3.265986323710904,3.265986323710904,0.9212332030877728,2.373994744598159,0.8919915791127453,0.9212332030877728,3.002615685412743
https://openalex.org/W2037383013,Magnetic phase transitions on elastic isotropic lattices,theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,5,55.0,2,812,field_all_years,2.0,4.0,1000.0,1,1.0,0.0,0.001,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.001,1,0.5,4.0,25.0,1,0.0,0.0,0.02,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0731040079318099,3.6552003965904953,3.6552003965904953,0,0.0,0.0,0.02,1,0.0,0.0,0.0,0,0.0,0.0,0.02,1,0.5,-4.0,-25.0,1,1.0,0.0,0.02,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,4.0,4.0,0.0,3.265986323710904,3.265986323710904,3.265986323710904,3.265986323710904,0.9374344801296102,2.505666138002094,0.76032018570881,0.9374344801296102,3.002615685412743
https://openalex.org/W2050661346,Crossover scaling functions for exchange anisotropy,theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,9,258.0,9,812,field_all_years,4.0,4.0,3000.0,1,1.0,0.0,0.001,1,0.8486855577234171,4.0,848.6855577244172,1,-1.000088900581841e-12,0.0,0.001,1,0.3333333333333333,4.0,16.666666666666664,1,0.0,0.0,0.02,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.23371144975113786,4.0,11.685572487556893,1,0.0,0.0,0.02,1,0.028508771929824595,1.4254385964912297,1.4254385964912297,0,0.0,0.0,0.02,1,0.48148148148148145,-4.0,-25.92592592592593,1,1.0,0.0,0.02,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,4.0,4.0,0.0,3.265986323710904,3.265986323710904,3.265986323710904,3.265986323710904,0.9259506337558372,2.4067451320832443,0.8592411916276598,0.9259506337558372,3.002615685412743
https://openalex.org/W2052047034,"Discussion of critical phenomena for general<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>n</mml:mi></mml:math>-vector models",theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,6,198.0,5,812,field_all_years,3.0,4.0,2000.0,1,1.0,0.0,0.001,1,0.5004024235361879,4.0,500.402423537188,1,-1.000088900581841e-12,0.0,0.001,1,0.4,4.0,20.0,1,0.0,0.0,0.02,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.008875739644970446,4.0,8.875739644970446,1,0.0,0.0,0.001,1,0.23645279766002797,4.0,11.822639883001399,1,0.0,0.0,0.02,1,0.15384615384615385,4.0,7.6923076923076925,1,0.0,0.0,0.02,1,0.44000000000000006,-4.0,-27.999999999999996,1,1.0,0.0,0.02,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.9897074239969503,3.2287484476397834,0.7712515523602164,0.9897074239969503,3.8553198909681927
https://openalex.org/W2056999179,The critical point and scaling theory,theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,5,77.0,0,812,field_all_years,0.0,-4.0,-1000.0,1,1.0,0.0,0.001,1,0.0,1.000088900581841e-09,1.000088900581841e-09,0,-1.000088900581841e-12,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.02,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.02,1,0.0,0.0,0.0,0,0.0,0.0,0.02,1,0.0,-4.0,-50.0,1,1.0,0.0,0.02,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4627847136186029,-0.4483036073462947,0.4483036073462947,0.4627847136186029,2.327234290436003
https://openalex.org/W2059776475,Critical phenomena in 3.99 dimensions,theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,7,52.0,1,812,field_all_years,1.0,0.0,0.0,0,1.0,0.0,0.001,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.02,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.16011249429901178,4.0,8.005624714950589,1,0.0,0.0,0.02,1,-0.10714285714285715,-4.0,-5.357142857142858,1,0.0,0.0,0.02,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34780329743638616,-0.6630671907548558,0.6630671907548558,0.34780329743638616,0.0
