window_index,rolling_start,rolling_end,cumulative_start,cumulative_end,label,n_rolling_papers,n_cumulative_papers,n_cumulative_edges,new_nodes,new_edges,new_topics,new_edge_weight,edge_gain_rate,cross_comm_weight_gain,topic_birth_rate,anchor_citer_count,anchor_citer_reach,field_entropy,field_entropy_gain,paper_burst_yoy,intercommunity_edge_ratio,participation_mean,bridge_betweenness_top,partition_change,edge_turnover,modularity,modularity_delta,modularity_shift,topic_avg_shortest_path,hub_concentration,semantic_dispersion,path_gain,hub_gain,semantic_gain,Expansion_raw,Bridging_raw,Reconfiguration_raw,Compression_raw,B_proxy_raw,RTD_proxy_raw,RS_proxy_raw,Uzzi_proxy_raw,DeltaQ_directionality_raw,BurtIP_proxy_raw,PDE_proxy_raw,Expansion_raw_non_event_z,Bridging_raw_non_event_z,Reconfiguration_raw_non_event_z,Compression_raw_non_event_z,new_edge_weight_non_event_z,edge_gain_rate_non_event_z,cross_comm_weight_gain_non_event_z,topic_birth_rate_non_event_z,anchor_citer_reach_non_event_z,field_entropy_gain_non_event_z,paper_burst_yoy_non_event_z,Expansion_index,Bridging_index,Reconfiguration_index,Compression_index
1,2004,2012,2004,2012,"1-9
2004-2012",137,137,6488,137,6488,15,17993.297939095348,17993.297939095348,3584.190637510595,1.0,1,0.0072992700729927005,1.1665089338829642,0.0,0.0,0.23273736128236744,0.2526868559087977,0.022514187574540215,0.0,0.0,0.04730645696727966,0.0,0.0,0.02306602807457927,0.7240378395897166,0.8977644462192352,0.0,0.0,0.0,16.477706122018155,0.20818620834544396,0.0,0.0,0.20818620834544396,0.2526868559087977,0.2571428571428571,0.0,0.0,0.0,0.0,-2.032611152420013,-21.9969743310126,-2.83238216119152,0.9992077730502307,-1.5214383393372282,29076.716945257085,-2.0655662764551037,4.460791419415191,0.0,-3.8539959041506253,-0.6527271552155532,0.0,0.0,0.0,100.0
2,2013,2015,2004,2015,"1-12
2004-2015",238,375,22317,238,15829,15,28009.672801636127,1.5566725397670136,22233.587907742563,0.5555555555555556,0,0.0,1.5595571385096716,0.3930482046267074,4.211678832116788,0.663350808800466,0.8028098570473715,0.010133677982066847,0.7257823425880878,0.7092799211363534,0.1640295248930171,0.11672306792573742,0.11672306792573742,0.035257680769614864,0.5141740807650177,0.9537996157199372,-0.012191652695035596,-0.20986375882469888,-0.056035169500701976,17.91871442704635,0.6141789060641231,1.197145371082002,-0.27809058102043643,0.6141789060641231,0.8028098570473715,0.6792525682668085,1.0,0.11672306792573742,0.9248319986287226,0.2920823140785711,-0.8559381703268898,-0.862675786456557,1.3465447655451168,-1.6669860693844947,-1.1318883949438885,0.8539464198685922,-1.0303748073069599,1.169637644437886,0.0,0.9208341619486508,1.639436413429999,37.76753189159204,89.58777890028578,100.0,0.0
3,2016,2018,2004,2018,"1-15
2004-2018",499,874,69784,499,47467,21,76962.95004489657,1.6729995651510494,57851.742361259116,0.44680851063829785,0,0.0,1.7918049789445631,0.23224784043489155,1.096638655462185,0.7629972486529863,0.7977236692974966,0.004419744971193032,0.5734202626724394,0.6801988994611945,0.2183152390540908,0.05428571416107372,0.05428571416107372,0.004941933978004614,0.40383738707088074,0.9640854650326954,0.03031574679161025,-0.11033669369413696,-0.010285849312758222,20.073461630565536,0.6613648703262959,0.9678054265641104,-0.09030679621528492,0.6613648703262959,0.7977236692974966,0.9495924227987768,0.9141645290912273,0.05428571416107372,0.994452672141305,0.8884198684222675,0.9035470517739844,1.593630106317215,0.5459779399340481,0.13339123544694517,0.7719687080186671,1.0419387104989482,0.9467190956652025,0.36435533779450247,0.0,-1.0326015859947826,-0.05589266849010415,94.24151850448484,100.0,80.84276562748516,67.5261219262049
4,2019,2021,2004,2021,"1-18
2004-2021",524,1398,126099,524,56315,21,87824.4391806718,0.7142177167427685,59737.96736357534,0.40384615384615385,0,0.0,2.1975911749875805,0.40578619604301736,0.05010020040080154,0.7580631091444024,0.7244245272509471,0.0016794528849607335,0.3504802221030935,0.4465935495126845,0.2482412240353826,0.029925984981291787,0.029925984981291787,0.0028779913904088293,0.36919388703925643,0.9679568775596163,0.0020639425875957846,-0.03464350003162431,-0.0038714125269209143,20.29317468153236,0.6328320570427769,0.6037029818407276,-0.03645096997094944,0.6328320570427769,0.7244245272509471,0.9787555508474883,0.6808245697537229,0.029925984981291787,0.9107857967093871,1.0,1.0829564347621365,0.10833000698436845,-0.7250101514871056,0.6497340464295637,1.1943862539806838,-0.5075171902432298,1.0514197464689918,0.04621496163313268,0.0,1.0755778897671657,-0.625460628322561,100.0,93.70384890612424,50.4285441370491,86.89241115711476
5,2022,2024,2004,2024,"1-21
2004-2024",230,1628,149499,230,23400,7,35657.18646017871,0.16915947420855207,23361.546555171688,0.18421052631578946,0,0.0,2.435501672719917,0.23791049773233652,-0.5610687022900762,0.7523729255714086,0.680998821525932,0.000614725384148042,0.390487028211406,0.15652278610559267,0.2564312557893974,0.00819003175401481,0.00819003175401481,0.002596482603069397,0.3597016096422848,0.9707770834867443,0.0002815087873394321,-0.009492277396971616,-0.00282020592712795,17.58239328767704,0.6146282591274027,0.47693845301821713,-0.012030974536760133,0.6146282591274027,0.680998821525932,0.55,0.5828021744775733,0.00819003175401481,0.859130518332859,0.31197718308432426,-1.130565316209231,-0.8392843268450265,-1.1675125539920603,0.8838607875079855,-0.8344665670554615,-1.3883679401243103,-0.9677640348272343,-1.5802079438655205,0.0,-0.963810465721034,-0.9580831166173338,28.95285725534941,89.68693473019965,39.839643917860315,95.67372095357808
