paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,n_controls,control_tier,community_reach,community_reach_z,community_reach_z_raw,community_reach_z_clipped,community_reach_control_median,community_reach_control_mad,community_reach_scale_used,community_reach_scale_floor_used,field_entropy,field_entropy_z,field_entropy_z_raw,field_entropy_z_clipped,field_entropy_control_median,field_entropy_control_mad,field_entropy_scale_used,field_entropy_scale_floor_used,cross_community_adoption,cross_community_adoption_z,cross_community_adoption_z_raw,cross_community_adoption_z_clipped,cross_community_adoption_control_median,cross_community_adoption_control_mad,cross_community_adoption_scale_used,cross_community_adoption_scale_floor_used,path_shortening,path_shortening_z,path_shortening_z_raw,path_shortening_z_clipped,path_shortening_control_median,path_shortening_control_mad,path_shortening_scale_used,path_shortening_scale_floor_used,modularity_shock,modularity_shock_z,modularity_shock_z_raw,modularity_shock_z_clipped,modularity_shock_control_median,modularity_shock_control_mad,modularity_shock_scale_used,modularity_shock_scale_floor_used,partition_change,partition_change_z,partition_change_z_raw,partition_change_z_clipped,partition_change_control_median,partition_change_control_mad,partition_change_scale_used,partition_change_scale_floor_used,boundary_mixing,boundary_mixing_z,boundary_mixing_z_raw,boundary_mixing_z_clipped,boundary_mixing_control_median,boundary_mixing_control_mad,boundary_mixing_scale_used,boundary_mixing_scale_floor_used,post_perturbation_concentration,post_perturbation_concentration_z,post_perturbation_concentration_z_raw,post_perturbation_concentration_z_clipped,post_perturbation_concentration_control_median,post_perturbation_concentration_control_mad,post_perturbation_concentration_scale_used,post_perturbation_concentration_scale_floor_used,hub_formation,hub_formation_z,hub_formation_z_raw,hub_formation_z_clipped,hub_formation_control_median,hub_formation_control_mad,hub_formation_scale_used,hub_formation_scale_floor_used,RGPM_expansion_component,RGPM_bridging_component,RGPM_reconfiguration_component,RGPM_consolidation_component,RGPM_v3_balanced,RGPM_v2,RGPM,RGPM_simple,RGPM_mahalanobis_debug
graphene_2d_materials::https://openalex.org/W1983956165,"On the correlation between the scanning tunneling microscopy image imperfections and point defects of layered chalcogenides 2HMX2 (M = Mo, W; X = S, Se)",graphene_2d_materials,1995,Chemistry / Catalysis,100001,0,6,21,field_year3,2.0,2.697963037906381,2.697963037906381,0,1.0,0.0,0.37065,1,0.5004024235361879,2.9964125100385854,2.9964125100385854,0,-1.000088900581841e-12,0.0,0.1670005120659252,1,0.2,1.8885741265344667,1.8885741265344667,0,0.0,0.0,0.1059,1,1.3333333333333333,4.0,1333.3333333333333,1,0.0,0.0,0.001,1,0.076171875,4.0,76.171875,1,0.0,0.0,0.001,1,0.3225052006237219,3.728227759254603,3.728227759254603,0,0.0,0.0,0.08650362087540527,1,0.4375,4.0,15.542827209252632,1,0.0,0.0,0.028148032150776058,1,0.6800000000000002,-3.069682389795703,-3.069682389795703,0,1.0,0.0,0.10424531249999999,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,2.826033499989026,1.8885741265344667,3.8679504612153126,0.0,2.7408688156104613,2.7408688156104613,2.7408688156104613,2.7408688156104613,4.5629477074692515
graphene_2d_materials::https://openalex.org/W2013005775,EXAFS of sputter-deposited MoS2 films,graphene_2d_materials,1995,Materials / Film,100006,0,8,25,field_year3,1.0,0.0,0.0,0,1.0,0.0,0.37065,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1670005120659252,1,0.0,0.0,0.0,0,0.0,0.0,0.1059,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.08650362087540527,1,0.0,0.0,0.0,0,0.0,0.0,0.028148032150776058,1,1.0,0.0,0.0,0,1.0,0.0,0.10424531249999999,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graphene_2d_materials::https://openalex.org/W2018823200,"The effect of phosphorus on the HDN reaction of piperidine, decahydroquinoline and ortho-propylaniline over Ni-MoS2/Al2O3 catalysts",graphene_2d_materials,1995,Chemistry / Catalysis,100001,0,5,21,field_year3,1.0,0.0,0.0,0,1.0,0.0,0.37065,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1670005120659252,1,0.0,0.0,0.0,0,0.0,0.0,0.1059,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.08650362087540527,1,0.0,0.0,0.0,0,0.0,0.0,0.028148032150776058,1,1.0,0.0,0.0,0,1.0,0.0,0.10424531249999999,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graphene_2d_materials::https://openalex.org/W2040403588,Carbon nanotubes with single-layer walls,graphene_2d_materials,1995,Carbon / Nanotubes,100002,0,6,41,field_all_years,0.0,-0.6744907594765952,-0.6744907594765952,0,1.0,1.4826,1.4826,0,0.0,0.0,0.0,0,0.0,1.4827318040026374e-12,0.1670005120659252,1,0.0,-0.6744907594765952,-0.6744907594765952,0,0.3333333333333333,0.4942,0.4942,0,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,-0.6744907594765952,-0.6744907594765952,0,0.19087450462110955,0.282990540551257,0.282990540551257,0,0.0,-0.6744907594765952,-0.6744907594765952,0,0.05690537084398983,0.08436790281329933,0.08436790281329933,0,0.0,-0.6744907594765952,-0.6744907594765952,0,0.33333333333333337,0.49420000000000003,0.49420000000000003,0,1.0,0.0,0.0,0,1.0,0.0,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0590757938609787
graphene_2d_materials::https://openalex.org/W2049449367,Structural change of supported NiMo sulfide catalysts during the hydrogenation of coal-derived liquids,graphene_2d_materials,1995,Chemistry / Catalysis,100001,0,5,21,field_year3,1.0,0.0,0.0,0,1.0,0.0,0.37065,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1670005120659252,1,0.0,0.0,0.0,0,0.0,0.0,0.1059,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.08650362087540527,1,0.0,0.0,0.0,0,0.0,0.0,0.028148032150776058,1,1.0,0.0,0.0,0,1.0,0.0,0.10424531249999999,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graphene_2d_materials::https://openalex.org/W2056663269,Anomalous wear behavior of MoS2 films in moderate vacuum and dry nitrogen,graphene_2d_materials,1995,Materials / Film,100006,0,5,25,field_year3,1.0,0.0,0.0,0,1.0,0.0,0.37065,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1670005120659252,1,0.0,0.0,0.0,0,0.0,0.0,0.1059,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.08650362087540527,1,0.0,0.0,0.0,0,0.0,0.0,0.028148032150776058,1,1.0,0.0,0.0,0,1.0,0.0,0.10424531249999999,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graphene_2d_materials::https://openalex.org/W2061817967,"Low-friction, high-endurance, ion-beam-deposited PbMoS coatings",graphene_2d_materials,1995,Materials / Film,100006,0,10,25,field_year3,1.0,0.0,0.0,0,1.0,0.0,0.37065,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1670005120659252,1,0.0,0.0,0.0,0,0.0,0.0,0.1059,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.08650362087540527,1,0.0,0.0,0.0,0,0.0,0.0,0.028148032150776058,1,1.0,0.0,0.0,0,1.0,0.0,0.10424531249999999,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graphene_2d_materials::https://openalex.org/W2073484000,Effects of temperature and ion-to-atom ratio on the orientation of IBAD MoS2 coatings,graphene_2d_materials,1995,Materials / Film,100006,0,6,25,field_year3,1.0,0.0,0.0,0,1.0,0.0,0.37065,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1670005120659252,1,0.0,0.0,0.0,0,0.0,0.0,0.1059,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.08650362087540527,1,0.0,0.0,0.0,0,0.0,0.0,0.028148032150776058,1,1.0,0.0,0.0,0,1.0,0.0,0.10424531249999999,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graphene_2d_materials::https://openalex.org/W2077704487,Relationship of Endurance to Microstructure of IBAD MoS<sub>2</sub>Coatings,graphene_2d_materials,1995,Materials / Film,100006,0,7,25,field_year3,2.0,2.697963037906381,2.697963037906381,0,1.0,0.0,0.37065,1,0.5982695885832573,3.582441641544693,3.582441641544693,0,-1.000088900581841e-12,0.0,0.1670005120659252,1,0.2857142857142857,2.697963037906381,2.697963037906381,0,0.0,0.0,0.1059,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.16011249429901178,1.8509340150006948,1.8509340150006948,0,0.0,0.0,0.08650362087540527,1,0.06896551724137931,2.45010084086741,2.45010084086741,0,0.0,0.0,0.028148032150776058,1,0.5918367346938775,-3.915411211474113,-3.915411211474113,0,1.0,0.0,0.10424531249999999,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,3.0969970923327126,2.697963037906381,2.1744463960976153,0.0,2.4737839283392677,2.4737839283392677,2.4737839283392677,2.4737839283392677,3.722953229900656
graphene_2d_materials::https://openalex.org/W2092640920,Nanostructure of Au-20% Pd layers in MoS2 multilayer solid lubricant films,graphene_2d_materials,1995,Materials / Film,100006,0,7,25,field_year3,1.0,0.0,0.0,0,1.0,0.0,0.37065,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1670005120659252,1,0.0,0.0,0.0,0,0.0,0.0,0.1059,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.001,1,0.0,0.0,0.0,0,0.0,0.0,0.08650362087540527,1,0.0,0.0,0.0,0,0.0,0.0,0.028148032150776058,1,1.0,0.0,0.0,0,1.0,0.0,0.10424531249999999,1,1.0,0.0,0.0,0,1.0,0.0,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
