scope,domain,fold_id,metric,metric_active,target,n,spearman
all,all,-1,RTD,1,boundary_mixing_z,5893,-0.18567999469648808
all,all,-1,RTD,1,post_perturbation_concentration_z,5893,-0.09665748634205139
all,all,-1,RTD,1,hub_formation_z,5893,-0.005971246651637424
all,all,-1,BurtIP,1,RGPM,5893,0.05294224425065119
all,all,-1,BurtIP,1,RGPM_v3_balanced,5893,0.05294224425065119
all,all,-1,BurtIP,1,RGPM_mahalanobis_debug,5893,0.09864209771598557
all,all,-1,BurtIP,1,RGPM_expansion_component,5893,-0.008184516586165607
all,all,-1,BurtIP,1,RGPM_bridging_component,5893,0.037999556868852466
all,all,-1,BurtIP,1,RGPM_reconfiguration_component,5893,0.10399107316407781
all,all,-1,BurtIP,1,RGPM_consolidation_component,5893,-0.028985789891620158
all,all,-1,BurtIP,1,community_reach_z,5893,-0.03896207708141806
all,all,-1,BurtIP,1,field_entropy_z,5893,-0.0014294313551365585
all,all,-1,BurtIP,1,cross_community_adoption_z,5893,0.04112369535679482
all,all,-1,BurtIP,1,path_shortening_z,5893,0.13886145551624343
all,all,-1,BurtIP,1,modularity_shock_z,5893,0.22386587420859666
all,all,-1,BurtIP,1,partition_change_z,5893,0.034856595500163075
all,all,-1,BurtIP,1,boundary_mixing_z,5893,0.07230067436095561
all,all,-1,BurtIP,1,post_perturbation_concentration_z,5893,-0.04511750534717455
all,all,-1,BurtIP,1,hub_formation_z,5893,-0.015856257527372186
all,all,-1,PDE,1,RGPM,5893,0.09651014548208055
all,all,-1,PDE,1,RGPM_v3_balanced,5893,0.09651014548208055
all,all,-1,PDE,1,RGPM_mahalanobis_debug,5893,0.07812101527281577
all,all,-1,PDE,1,RGPM_expansion_component,5893,0.13069740130139598
all,all,-1,PDE,1,RGPM_bridging_component,5893,0.13098472556052074
all,all,-1,PDE,1,RGPM_reconfiguration_component,5893,0.07729060860229245
all,all,-1,PDE,1,RGPM_consolidation_component,5893,-0.07798918808189242
all,all,-1,PDE,1,community_reach_z,5893,0.10494989041478449
all,all,-1,PDE,1,field_entropy_z,5893,0.12402528739533769
all,all,-1,PDE,1,cross_community_adoption_z,5893,0.10738924401837342
all,all,-1,PDE,1,path_shortening_z,5893,0.2820114904111754
all,all,-1,PDE,1,modularity_shock_z,5893,0.08480125199318074
all,all,-1,PDE,1,partition_change_z,5893,0.21154147361780234
all,all,-1,PDE,1,boundary_mixing_z,5893,-0.16244868907176344
all,all,-1,PDE,1,post_perturbation_concentration_z,5893,-0.08874526396142704
all,all,-1,PDE,1,hub_formation_z,5893,-0.009388814001522014
domain,crispr,-1,B,1,RGPM,1817,0.01991295514700061
domain,crispr,-1,B,1,RGPM_v3_balanced,1817,0.01991295514700061
domain,crispr,-1,B,1,RGPM_mahalanobis_debug,1817,0.12708851618602457
domain,crispr,-1,B,1,RGPM_expansion_component,1817,-0.041821980412005834
domain,crispr,-1,B,1,RGPM_bridging_component,1817,0.032670066687703135
domain,crispr,-1,B,1,RGPM_reconfiguration_component,1817,0.04848090781926916
domain,crispr,-1,B,1,RGPM_consolidation_component,1817,-0.03854072037227968
domain,crispr,-1,B,1,community_reach_z,1817,-0.0864069431396248
domain,crispr,-1,B,1,field_entropy_z,1817,-0.03862855999415415
domain,crispr,-1,B,1,cross_community_adoption_z,1817,0.028966545267081166
domain,crispr,-1,B,1,path_shortening_z,1817,0.03464178411887157
domain,crispr,-1,B,1,modularity_shock_z,1817,0.15073591453139568
domain,crispr,-1,B,1,partition_change_z,1817,-0.046932055891969075
domain,crispr,-1,B,1,boundary_mixing_z,1817,0.02359705239503579
domain,crispr,-1,B,1,post_perturbation_concentration_z,1817,-0.06852321717373655
domain,crispr,-1,B,1,hub_formation_z,1817,-0.01354151854142331
domain,crispr,-1,RS,1,RGPM,1817,0.10517130512493898
domain,crispr,-1,RS,1,RGPM_v3_balanced,1817,0.10517130512493898
domain,crispr,-1,RS,1,RGPM_mahalanobis_debug,1817,0.10390816501270522
domain,crispr,-1,RS,1,RGPM_expansion_component,1817,0.13741555957963753
domain,crispr,-1,RS,1,RGPM_bridging_component,1817,0.17921553633385165
domain,crispr,-1,RS,1,RGPM_reconfiguration_component,1817,0.0730948218060475
domain,crispr,-1,RS,1,RGPM_consolidation_component,1817,-0.1033806985119538
domain,crispr,-1,RS,1,community_reach_z,1817,0.11529007796021838
domain,crispr,-1,RS,1,field_entropy_z,1817,0.142731795724139
domain,crispr,-1,RS,1,cross_community_adoption_z,1817,0.1623469779057914
domain,crispr,-1,RS,1,path_shortening_z,1817,0.31828611618090813
domain,crispr,-1,RS,1,modularity_shock_z,1817,0.09192611945334501
domain,crispr,-1,RS,1,partition_change_z,1817,0.2362501870462885
domain,crispr,-1,RS,1,boundary_mixing_z,1817,-0.13988559755760274
domain,crispr,-1,RS,1,post_perturbation_concentration_z,1817,-0.13599258299721148
domain,crispr,-1,RS,1,hub_formation_z,1817,0.003168661113513896
domain,crispr,-1,DeltaQ0,1,RGPM,1817,0.15982729677218704
domain,crispr,-1,DeltaQ0,1,RGPM_v3_balanced,1817,0.15982729677218704
domain,crispr,-1,DeltaQ0,1,RGPM_mahalanobis_debug,1817,0.019849268002883964
domain,crispr,-1,DeltaQ0,1,RGPM_expansion_component,1817,0.09290802640566932
domain,crispr,-1,DeltaQ0,1,RGPM_bridging_component,1817,0.12297144666488252
domain,crispr,-1,DeltaQ0,1,RGPM_reconfiguration_component,1817,0.23864565791238013
domain,crispr,-1,DeltaQ0,1,RGPM_consolidation_component,1817,-0.0295958101060705
domain,crispr,-1,DeltaQ0,1,community_reach_z,1817,0.07716039155791436
domain,crispr,-1,DeltaQ0,1,field_entropy_z,1817,0.09039182328529245
domain,crispr,-1,DeltaQ0,1,cross_community_adoption_z,1817,0.11440848475220725
domain,crispr,-1,DeltaQ0,1,path_shortening_z,1817,0.0772543475167647
domain,crispr,-1,DeltaQ0,1,modularity_shock_z,1817,0.5090468995610553
domain,crispr,-1,DeltaQ0,1,partition_change_z,1817,0.13728681127229317
domain,crispr,-1,DeltaQ0,1,boundary_mixing_z,1817,0.3347241580559797
domain,crispr,-1,DeltaQ0,1,post_perturbation_concentration_z,1817,-0.04350453892488058
domain,crispr,-1,DeltaQ0,1,hub_formation_z,1817,-0.03917887597159363
domain,crispr,-1,Uzzi,1,RGPM,1817,-0.21075754211022665
domain,crispr,-1,Uzzi,1,RGPM_v3_balanced,1817,-0.21075754211022665
domain,crispr,-1,Uzzi,1,RGPM_mahalanobis_debug,1817,-0.18706845881292375
domain,crispr,-1,Uzzi,1,RGPM_expansion_component,1817,-0.09572922663465779
domain,crispr,-1,Uzzi,1,RGPM_bridging_component,1817,-0.13459450650620594
domain,crispr,-1,Uzzi,1,RGPM_reconfiguration_component,1817,-0.1704722991259275
domain,crispr,-1,Uzzi,1,RGPM_consolidation_component,1817,-0.08161297650039524
domain,crispr,-1,Uzzi,1,community_reach_z,1817,-0.01395394909770167
domain,crispr,-1,Uzzi,1,field_entropy_z,1817,-0.003452583271661665
domain,crispr,-1,Uzzi,1,cross_community_adoption_z,1817,-0.01032995926046592
domain,crispr,-1,Uzzi,1,path_shortening_z,1817,0.011146532582228249
domain,crispr,-1,Uzzi,1,modularity_shock_z,1817,-0.07018311338900117
domain,crispr,-1,Uzzi,1,partition_change_z,1817,-0.034053085012062737
domain,crispr,-1,Uzzi,1,boundary_mixing_z,1817,0.08677077046603733
domain,crispr,-1,Uzzi,1,post_perturbation_concentration_z,1817,-0.031158719155469545
domain,crispr,-1,Uzzi,1,hub_formation_z,1817,0.01940967681729893
domain,crispr,-1,RTD,1,RGPM,1817,0.08613714338774356
domain,crispr,-1,RTD,1,RGPM_v3_balanced,1817,0.08613714338774356
domain,crispr,-1,RTD,1,RGPM_mahalanobis_debug,1817,0.0814151504483239
domain,crispr,-1,RTD,1,RGPM_expansion_component,1817,0.12260811402875531
domain,crispr,-1,RTD,1,RGPM_bridging_component,1817,0.16728592065535206
domain,crispr,-1,RTD,1,RGPM_reconfiguration_component,1817,0.06256987877631201
domain,crispr,-1,RTD,1,RGPM_consolidation_component,1817,-0.10271266862909474
domain,crispr,-1,RTD,1,community_reach_z,1817,0.10645978611308399
domain,crispr,-1,RTD,1,field_entropy_z,1817,0.13978330867923688
domain,crispr,-1,RTD,1,cross_community_adoption_z,1817,0.15729912137928892
domain,crispr,-1,RTD,1,path_shortening_z,1817,0.24182765533006126
domain,crispr,-1,RTD,1,modularity_shock_z,1817,0.07569948052138561
domain,crispr,-1,RTD,1,partition_change_z,1817,0.2545296977917946
domain,crispr,-1,RTD,1,boundary_mixing_z,1817,-0.1747621174813953
domain,crispr,-1,RTD,1,post_perturbation_concentration_z,1817,-0.13412179377004552
domain,crispr,-1,RTD,1,hub_formation_z,1817,0.015972493164528912
domain,crispr,-1,BurtIP,1,RGPM,1817,0.02375037741064862
domain,crispr,-1,BurtIP,1,RGPM_v3_balanced,1817,0.02375037741064862
