w_B,w_RS,w_DeltaQ0,w_Uzzi,w_RTD,w_BurtIP,w_PDE,cv_spearman,cv_spearman_delta_vs_equal
0.05010048,0.39267028,0.10758033,0.02896053,0.21716212,0.12571118,0.07781507,0.14624045355837095,0.005407599526276757
0.02001007,0.15719981,0.24902751,0.26104453,0.08292145,0.16945669,0.06033995,0.16197202921934958,0.021139175187255388
0.00084843,0.16632134,0.34479601,0.04744803,0.36473099,0.0347159,0.0411393,0.17085214805748042,0.030019294025386223
0.02032699,0.20237364,0.25527184,0.07150544,0.02096608,0.05143673,0.37811928,0.16361929031714506,0.022786436285050865
0.54222319,0.08154996,0.07530533,0.08386991,0.04121527,0.13389424,0.04194209,0.08222772670454226,-0.05860512732755194
0.2879795,0.11049296,0.00752771,0.08914427,0.06850209,0.29257594,0.14377753,0.09394091619380751,-0.046891937838286685
0.45110519,0.05018886,0.01277918,0.25352538,0.00928156,0.04483599,0.17828384,0.08827739012183362,-0.05255546391026057
0.00331652,0.28664241,0.1914126,0.39396573,0.06871794,0.03487853,0.02106627,0.16944532951192498,0.028612475479830785
0.01437782,0.06673653,0.00267614,0.40179544,0.13712236,0.20441987,0.17287183,0.12083898929380858,-0.019993864738285613
0.18952354,0.02670688,0.01417078,0.10647007,0.23868939,0.07813829,0.34630106,0.12535883433037726,-0.01547401970171694
0.31663072,0.20968908,0.10214907,0.07025854,0.14183131,0.02111003,0.13833125,0.13486571962219437,-0.005967134409899821
0.03024092,0.07012001,0.10329264,0.02654427,0.0039669,0.58191507,0.18392018,0.10256914390950395,-0.03826371012259025
0.01008844,0.16896705,0.06885458,0.21385183,0.06341205,0.01803727,0.45678878,0.13902493805420607,-0.0018079159778881249
0.16178999,0.0125455,0.32969439,0.2196364,0.07023276,0.1588229,0.04727805,0.14237046787664992,0.0015376138445557241
0.05637387,0.33363523,0.00597,0.29360175,0.12656839,0.17151333,0.01233743,0.1268674259089029,-0.013965428123191292
0.5208111,0.04587393,0.00386066,0.30837728,0.05980777,0.02863005,0.03263921,0.07093391194160073,-0.06989894209049347
0.20334801,0.28436934,0.15798899,0.13688855,0.0423968,0.00244132,0.17256698,0.1508397415605201,0.010006887528425906
0.29447207,0.04324713,0.05244858,0.14041338,0.02608654,0.34053602,0.10279627,0.08483288607147488,-0.05599996796061932
0.19056704,0.27903664,0.15763228,0.21878437,0.08109462,0.07014462,0.00274044,0.14538091958886076,0.004548065556766567
0.2441524,0.07309477,0.03855174,0.03477708,0.49130629,0.00896178,0.10915595,0.12724607669417992,-0.013586777337914274
0.0037369,0.03166066,0.11347594,0.08663312,0.16011314,0.24604191,0.35833833,0.14221813665498356,0.0013852826228893667
0.0780581,0.17661925,0.02393813,0.37386129,0.22550752,0.05903587,0.06297984,0.13316198231660528,-0.007670871715488914
0.04676033,0.13449518,0.31612443,0.01980044,0.20675487,0.10197731,0.17408744,0.16795738227860968,0.027124528246515484
0.06373718,0.01922372,0.0364427,0.05726732,0.35439326,0.1348661,0.33406972,0.1288117820580364,-0.012021071974057801
0.09601938,0.08574221,0.21618386,0.07501422,0.20022532,0.15599246,0.17082255,0.15591167773759468,0.015078823705500483
0.04472572,0.09101444,0.09743943,0.06155119,0.25086722,0.0643168,0.39008519,0.14035491048147414,-0.000477943550620058
0.05840379,0.20984392,0.04629156,0.06955645,0.23636305,0.12898725,0.25055398,0.13541811889254943,-0.0054147351395447685
0.03325881,0.06128674,0.00933294,0.11863516,0.27923127,0.49146053,0.00679454,0.09961102537662964,-0.04122182865546456
0.33279339,0.31928265,0.00833536,0.00152141,0.05503738,0.12189545,0.16113437,0.11436069527434098,-0.026472158757753217
0.04836471,0.29294154,0.17350805,0.12503907,0.13476362,0.16782756,0.05755544,0.15441535387779726,0.013582499845703061
0.01794662,0.1460571,0.09104375,0.31872506,0.15663335,0.26764682,0.0019473,0.13196861667686619,-0.00886423735522801
0.13282496,0.07877302,0.05257793,0.12224474,0.40100656,0.13977533,0.07279746,0.1310682234727329,-0.009764630559361304
0.21502902,0.39420113,0.01232786,0.02887584,0.07316997,0.2283835,0.04801268,0.11577646362488087,-0.02505639040721333
0.15703841,0.05198816,0.1174476,0.17525365,0.27504807,0.00097788,0.22224622,0.1465475778494962,0.005714723817402012
0.10724998,0.21592978,0.17434619,0.0991693,0.01457948,0.31538932,0.07333594,0.1306020536337595,-0.010230800398334683
0.0233073,0.30645819,0.10114406,0.12262959,0.19672017,0.16125327,0.08848742,0.14632751426678492,0.005494660234690724
0.14666037,0.01038885,0.13651479,0.13405624,0.18878986,0.12447827,0.25911161,0.14469491449362037,0.003862060461526179
0.150961,0.09131074,0.41265515,0.12882703,0.17284118,0.02952091,0.013884,0.16600947436657837,0.025176620334484173
0.19621879,0.04948399,0.01455099,0.28610797,0.02897018,0.18225401,0.24241406,0.107332011336538,-0.0335008426955562
0.34874441,0.00202346,0.03239912,0.22586236,0.07837588,0.1981741,0.11442066,0.08738963129229337,-0.05344322273980083
0.15208346,0.02413391,0.00069173,0.32204599,0.17257238,0.18775838,0.14071415,0.10878746462722325,-0.03204538940487095
0.33684962,0.05411462,0.05531133,0.14514456,0.06736633,0.26910078,0.07211276,0.08851420405264382,-0.05231864997945038
0.29017105,0.11535402,0.03293759,0.01822204,0.08554614,0.06766169,0.39010746,0.12494418696077664,-0.015888667071317558
0.03887321,0.14196907,0.18314041,0.15547969,0.16488734,0.05295656,0.26269372,0.15864907446390158,0.01781622043180739
0.10753579,0.23177325,0.07527038,0.39854105,0.02025517,0.12531239,0.04131197,0.13080174268875447,-0.010031111343339727
0.09523913,0.36906773,0.09213176,0.2094169,0.01046682,0.08316803,0.14050963,0.14336864330757038,0.00253578927547618
0.0619484,0.03735389,0.12931596,0.38049728,0.29265497,0.05842549,0.039804,0.15087737974447227,0.010044525712378072
0.02008561,0.2154176,0.31082742,0.04213756,0.16338412,0.0974954,0.15065229,0.17054609173026283,0.029713237698168637
0.10013974,0.18866059,0.00710146,0.10147897,0.26091159,0.00549826,0.33620939,0.12741954607724096,-0.013413307954853237
0.13214043,0.03464294,0.19050913,0.39749207,0.01350001,0.14113464,0.09058078,0.13378599451766632,-0.007046859514427878
0.16106765,0.12042727,0.0181279,0.24933785,0.23837332,0.14573223,0.06693378,0.1220764624666949,-0.018756391565399294
0.28732248,0.14859685,0.09440581,0.08323389,0.01268902,0.03006476,0.34368718,0.13455995107966132,-0.006272902952432879
0.11479975,0.06827388,0.00356328,0.1436954,0.07214076,0.42558609,0.17194084,0.0954522227370552,-0.045380631295039
0.0368576,0.18603716,0.31731731,0.09236173,0.11920308,0.1752053,0.07301782,0.16526938398706364,0.02443652995496945
0.08516442,0.15451075,0.38181695,0.01942167,0.02151762,0.1812137,0.1563549,0.16064814005820216,0.019815286026107964
0.24634537,0.20562603,0.03246425,0.00278351,0.01455123,0.20052225,0.29770736,0.118372206969699,-0.0224606470623952
0.08087133,0.24486603,0.10080844,0.35594095,0.04038414,0.10182481,0.07530431,0.1442519854214595,0.0034191313893653097
0.05041712,0.08325726,0.17385297,0.00382575,0.20292366,0.14310723,0.34261601,0.1512559716730671,0.010423117640972895
0.28319875,0.19904824,0.0525205,0.01489373,0.35082395,0.01725319,0.08226164,0.13127515538317835,-0.009557698648915841
0.04123274,0.26693439,0.32965183,0.14387208,0.04909913,0.01836108,0.15084875,0.17499493325014076,0.034162079218046565
0.01373845,0.34555259,0.27666614,0.05969995,0.13206658,0.04748529,0.124791,0.16951603475086544,0.02868318071877124
0.38187399,0.14240526,0.05541258,0.00082213,0.18995531,0.19593532,0.03359541,0.10402394277726842,-0.03680891125482577
0.21787005,0.00274451,0.41955073,0.1718731,0.02445945,0.13234149,0.03116068,0.13656867449588114,-0.004264179536213053
0.02357641,0.03553715,0.50863555,0.01149743,0.2688833,0.0204752,0.13139496,0.17278158655233244,0.03194873252023825
0.23743128,0.03644326,0.02843987,0.17361009,0.00899592,0.14963441,0.36544518,0.11553348185065954,-0.02529937218143466
0.04609952,0.1732134,0.02078235,0.0695458,0.11299416,0.13204164,0.44532313,0.1300476095270015,-0.01078524450509269
0.01046976,0.05420594,0.5489677,0.03751103,0.26726271,0.00153406,0.0800488,0.1730930133097381,0.03226015927764389
0.07720195,0.00454085,0.25213938,0.13966436,0.24505903,0.18357448,0.09781995,0.15461160362332493,0.013778749591230738
0.04064174,0.05723914,0.20316304,0.11217946,0.16940349,0.25271292,0.1646602,0.15037068800429354,0.009537833972199344
0.0105885,0.43646657,0.02912175,0.01317239,0.0390797,0.24171494,0.22985615,0.13159120010416975,-0.009241653927924448
0.12195604,0.1253214,0.00471293,0.02848278,0.21414473,0.23973184,0.26565029,0.12229802093657746,-0.018534833095516734
0.27240234,0.05498739,0.05786291,0.19289867,0.11961554,0.00499046,0.2972427,0.13119203447152852,-0.009640819560565672
0.19142284,0.43003582,0.13519704,0.15039292,0.05248824,0.03545762,0.00500552,0.14566840826082647,0.004835554228732275
0.20193609,0.35917092,0.07371192,0.09499277,0.01969934,0.12341854,0.12707042,0.13110265064749743,-0.009730203384596764
0.27300947,0.27673407,0.00873356,0.28406341,0.00994543,0.05142143,0.09609264,0.1129697656680367,-0.0278630883640575
0.0196219,0.04804331,0.08817598,0.19271273,0.26976769,0.28169808,0.09998031,0.13465448975384653,-0.006178364278247667
0.1180501,0.41860525,0.26903435,0.11655268,0.01212279,0.00129665,0.06433817,0.16594710901873316,0.025114254986638967
0.09941115,0.46685571,0.10248108,0.02687636,0.01957266,0.12584524,0.15895779,0.1420356398658282,0.0012027858337340103
0.30019538,0.16744537,0.02683409,0.08643128,0.1251191,0.23526475,0.05871003,0.10209267090575315,-0.038740183126341046
0.06464495,0.0201767,0.05081817,0.10663468,0.04645406,0.24887501,0.46239642,0.12808977214418138,-0.012743081887912816
0.28822119,0.03091066,0.08756205,0.14816992,0.15778233,0.12006498,0.16728887,0.1217589313897941,-0.019073922642300095
0.18260246,0.28120892,0.05445172,0.34014377,0.07015093,0.00093792,0.07050428,0.1355734480705111,-0.005259405961583086
0.38884846,0.03788878,0.1243633,0.06645342,0.07569097,0.26272204,0.04403303,0.09202764459100729,-0.048805209441086905
0.02298506,0.04491894,0.12499887,0.00860389,0.05164548,0.33130485,0.41554291,0.136904237980853,-0.003928616051241202
0.00270224,0.24753646,0.43224384,0.01344224,0.02660523,0.18467443,0.09279555,0.16867427061997048,0.027841416587876283
0.0436808,0.00462786,0.13119159,0.39939093,0.2921431,0.01691166,0.11205406,0.15138628673252563,0.010553432700431437
0.25981836,0.12579725,0.00499204,0.27593225,0.02153957,0.24645244,0.06546809,0.08616580599627754,-0.05466704803581665
0.00979963,0.26247439,0.16928487,0.23940413,0.17147414,0.07395903,0.07360381,0.16131784082487866,0.02048498679278446
0.5254528,0.04618943,0.02809337,0.03716523,0.23035086,0.0355402,0.09720811,0.099413171772237,-0.04141968225985719
0.17293185,0.06015096,0.54034266,0.04336637,0.05222228,0.10420854,0.02677733,0.15042671796319668,0.009593863931102481
0.57738448,0.26147056,0.01633995,0.01741071,0.08190501,0.04379576,0.00169353,0.0904170284201942,-0.0504158256119
0.13917432,0.25613267,0.00273629,0.13709776,0.06713306,0.23839846,0.15932744,0.1173011172271968,-0.023531736804897396
0.0003006,0.3911006,0.12908635,0.04186061,0.14731585,0.284452,0.00588397,0.14414776102773896,0.0033149069956447674
0.33347317,0.01255657,0.17215645,0.03317681,0.21387328,0.05054659,0.18421713,0.1375369830114621,-0.003295871020632085
0.1742809,0.04121727,0.10379914,0.52420325,0.07252053,0.03699347,0.04698545,0.12606431076128932,-0.014768543270804874
0.05449423,0.28179253,0.17256296,0.11521609,0.15291943,0.14218628,0.08082848,0.1554863537666908,0.014653499734596592
0.09144728,0.03680994,0.04615645,0.41491744,0.01093201,0.03430577,0.36543111,0.1337289182028552,-0.007103935829238989
0.30922308,0.25904881,0.08040284,0.01256458,0.06646569,0.21752201,0.054773,0.11225899902318688,-0.028573855008907315
0.39929484,0.36786909,0.01830548,0.07599718,0.05197349,0.07542732,0.01113259,0.1074654639607297,-0.033367390071364494
0.25471589,0.0151369,0.12553529,0.22980023,0.17446735,0.07052705,0.12981729,0.13345269871774387,-0.007380155314350323
0.08791907,0.05695775,0.4440841,0.14102732,0.06973927,0.03286774,0.16740475,0.17159432904684452,0.030761475014750322
0.00576676,0.18096992,0.23815703,0.03164621,0.14496087,0.22301469,0.17548453,0.15963504035739723,0.018802186325303033
0.13757398,0.36312222,0.12605672,0.01659369,0.0908568,0.0478948,0.2179018,0.14683213746348253,0.005999283431388336
0.06952281,0.06331316,0.05069646,0.01945309,0.21715437,0.4894029,0.0904572,0.10640806434989353,-0.03442478968220067
0.0923863,0.07758937,0.35375198,0.00212522,0.1311719,0.28535759,0.05761764,0.14661620713233214,0.005783353100237948
0.02502468,0.31056188,0.03143629,0.36356328,0.15164779,0.00811301,0.10965307,0.13700103473333586,-0.0038318192987583377
0.14161359,0.01840056,0.02172292,0.23753451,0.15424076,0.2223094,0.20417827,0.11494947774459927,-0.02588337628749493
0.16429566,0.00658911,0.17722637,0.03412214,0.01846425,0.26025818,0.33904429,0.13341923817944745,-0.007413615852646743
0.07034653,0.06818634,0.01284606,0.18127831,0.47777903,0.14106584,0.04849789,0.12472560008266081,-0.01610725394943338
0.06175555,0.13721975,0.24291707,0.18045308,0.21992842,0.12872798,0.02899815,0.1618718656194983,0.021039011587404094
0.0283609,0.00851141,0.24569089,0.07046284,0.27504449,0.07411884,0.29781062,0.1601639840998705,0.019331130067776314
0.22415582,0.040212,0.2091638,0.10541509,0.13681463,0.15224259,0.13199608,0.13881184243013914,-0.0020210116019550584
0.17268619,0.16237973,0.03784225,0.01616507,0.08955086,0.37186097,0.14951494,0.10776115900672165,-0.03307169502537255
0.00706124,0.07207173,0.70180197,8.68e-06,0.13396026,0.02586937,0.05922675,0.16863381060950597,0.027800956577411773
0.54041225,0.02705552,0.02501791,0.0139536,0.05127129,0.23387178,0.10841766,0.07352499752787106,-0.06730785650422313
0.12365874,0.02220165,0.44162165,0.08401704,0.10261279,0.22016253,0.0057256,0.14330594767539076,0.0024730936432965644
0.22734483,0.12264729,0.09734519,0.03434638,0.35818924,0.09354265,0.06658442,0.13618952341921256,-0.004643330612881635
0.05523336,0.08511846,0.09284573,0.53132043,0.07550694,0.14922525,0.01074983,0.12736545800029786,-0.013467396031796336
0.23812428,0.01189047,0.19163051,0.10237587,0.08400954,0.23242236,0.13954696,0.12259145113400133,-0.018241402898092868
0.11073618,0.06076989,0.23752195,0.19943492,0.19619298,0.10850516,0.08683893,0.15837505017169473,0.017542196139600535
0.03488454,0.10354051,0.11690688,0.02433565,0.12044518,0.1135516,0.48633564,0.1433104095090748,0.002477555476980614
0.01928297,0.38658236,0.02655942,0.06904863,0.2018862,0.16802462,0.12861581,0.13442851348844784,-0.0064043405436463585
0.27693113,0.15857499,0.0617764,0.04050581,0.11672505,0.21547873,0.1300079,0.11477298751122109,-0.02605986652087311
0.04126677,0.01239518,0.33736196,0.0634089,0.01921426,0.43192925,0.09442368,0.12851582887219234,-0.012317025159901851
0.31213963,0.06613952,0.11667583,0.00720005,0.02900414,0.15279024,0.31605059,0.12392640762140766,-0.016906446410686532
0.02461419,0.26885715,0.12769844,0.07413177,0.17327164,0.04681761,0.28460919,0.14719687334749387,0.006364019315399677
0.02591437,0.21209449,0.20875163,0.05242429,0.23117622,0.05172295,0.21791606,0.15853839351909776,0.01770553948700357
0.18988141,0.31662603,0.11840594,0.03244164,0.05457665,0.25793942,0.03012891,0.12560624366442705,-0.015226610367667148
0.0002874,0.07646895,0.01844086,0.00085514,0.07405946,0.03312384,0.79676435,0.1221350270990181,-0.01869782693307609
0.26960704,0.02976938,0.37715199,0.02481311,0.13669544,0.00178959,0.16017346,0.15764340228808726,0.01681054825599307
0.2880701,0.28163041,0.00586984,0.08293876,0.18252041,0.1190517,0.03991878,0.11660449637172596,-0.024228357660368238
0.06070728,0.03448591,0.21824942,0.27673285,0.19795246,0.14154012,0.07033196,0.15713344345038366,0.016300589418289463
0.12132363,0.10061629,0.09528811,0.02077587,0.32256661,0.24782108,0.09160842,0.1331671857736189,-0.007665668258475283
0.06923287,0.15484879,0.03443707,0.18356852,0.13345443,0.02622401,0.3982343,0.13294802472412415,-0.007884829307970048
0.0467665,0.19937534,0.18035345,0.08879086,0.17164769,0.13029639,0.18276975,0.1565192030487195,0.0156863490166253
0.14167796,0.16538341,0.03953188,0.24650766,0.01025836,0.05563145,0.34100927,0.13226188755387738,-0.008570966478216813
0.00664086,0.02090342,0.03138115,0.29971883,0.36224185,0.00756687,0.27154702,0.12725724002141145,-0.013575614010682746
0.0652625,0.07675225,0.26912685,0.43516517,0.1152498,0.03320681,0.00523662,0.16592889209540132,0.025096038063307124
0.08207424,0.14796316,0.0905185,0.14597192,0.13911008,0.21041568,0.18394642,0.13786051469051303,-0.0029723393415811705
0.29905791,0.31148578,0.01200322,0.02549851,0.03393568,0.17890831,0.13911059,0.11130319774307959,-0.029529656289014605
0.12267548,0.18278298,0.25067527,0.17528791,0.03191534,0.23390772,0.00275531,0.1399647388336293,-0.000868115198464886
0.45094929,0.20738169,0.05055686,0.02799258,0.11113127,0.09034394,0.06164437,0.10520340000359885,-0.03562945402849535
0.08439898,0.48018551,0.17413024,0.00916485,0.03117645,0.13564563,0.08529833,0.1510734548409956,0.010240600808901407
0.11332355,0.11167609,0.19208017,0.19329608,0.22571323,2.402e-05,0.16388686,0.16021439261085085,0.019381538578756657
0.05752127,0.10579574,0.30204051,0.05594164,0.34653183,0.02539042,0.10677859,0.16634720797222835,0.025514353940134155
0.12431226,0.05386976,0.27056974,0.33673413,0.0219217,0.13432144,0.05827097,0.1450456115371231,0.004212757505028891
0.00194772,0.0584023,0.07754569,0.64186114,0.06086555,0.10829886,0.05107874,0.13626629418159536,-0.004566559850498836
0.07798679,0.16580824,0.07941713,0.01540663,0.30127355,0.01315412,0.34695353,0.1366662135047259,-0.004166640527368287
0.26153877,0.17166714,0.08500795,0.10088239,0.16944086,0.03320686,0.17825603,0.13671241798557424,-0.00412043604651996
0.14203933,0.0732511,0.13642664,0.13197851,0.12502565,0.35138184,0.03989693,0.11456597939559388,-0.02626687463650032
0.01540227,0.6864772,0.0134194,0.1072331,0.04587316,0.03707627,0.09451859,0.13281782535771888,-0.008015028674375313
0.00992966,0.09650168,0.04778538,0.31447795,0.03004357,0.04265056,0.45861121,0.1344466440069491,-0.006386210025145084
0.34104334,0.05735117,0.10931017,0.03873437,0.0088361,0.39213734,0.05258751,0.08284700369742261,-0.05798585033467159
0.11395577,0.11733421,0.31162242,0.05570443,0.2751031,0.11506025,0.01121982,0.161497198069105,0.020664344037010812
0.04191054,0.03649798,0.35723837,0.00162775,0.11974289,0.39467478,0.04830769,0.13760955680191117,-0.0032232972301830254
0.30104693,0.03487349,0.02928741,0.01037267,0.02174756,0.47189088,0.13078106,0.07678586848184969,-0.0640469855502445
0.16146828,0.10107861,0.04351626,0.2675306,0.09474512,0.15485522,0.17680592,0.12319463944697602,-0.017638214585118175
0.06402395,0.17839476,0.01290475,0.34117258,0.15244015,0.1580658,0.09299802,0.12644892896193904,-0.014383925070155151
0.5625278,0.06017305,0.00526329,0.19443793,0.03077609,0.07095671,0.07586514,0.07243330275329994,-0.06839955127879425
0.23519475,0.05120962,0.10397011,0.02711544,0.15927353,0.36122859,0.06200797,0.10368569414333634,-0.03714715988875786
0.00502717,0.14345669,0.00319108,0.11320888,0.24275069,0.15959151,0.33277398,0.12720283308358238,-0.013630020948511817
0.10939966,0.16648647,0.12631321,0.41677903,0.02868391,0.13917734,0.01316038,0.13300016415278387,-0.007832689879310323
0.29450727,0.13604616,0.21641925,0.02623319,0.18347343,0.1043506,0.03897009,0.1387580659399192,-0.002074788092174984
0.09441424,0.12298638,0.25636906,0.04266878,0.04659784,0.02775037,0.40921333,0.16204916439979705,0.021216310367702856
0.02204939,0.10290657,0.06148948,0.46266243,0.0419138,0.07880216,0.23017616,0.14139397702640644,0.0005611229943122409
0.19977815,0.03666399,0.09031542,0.17189627,0.12615343,0.23266256,0.14253018,0.11749189682337235,-0.02334095720872184
0.19289853,0.20970853,0.11445896,0.27625341,0.0684097,0.08955347,0.04871739,0.13559205828510187,-0.005240795746992322
0.14012476,0.1278598,0.01266244,0.0810144,0.53030825,0.07440634,0.03362402,0.1249560035676284,-0.015876850464465797
0.23195113,0.05065594,0.32018045,0.03328448,0.00121091,0.03916587,0.32355122,0.1582760867100768,0.017443232677982617
0.13108698,0.00373491,0.46654154,0.24992212,0.08658849,0.05091852,0.01120744,0.15635318708597373,0.015520333053879537
0.06921512,0.02807021,0.15745652,0.10232135,0.36708536,0.07578234,0.2000691,0.14947918556319703,0.008646331531102835
0.25834934,0.02716142,0.00036743,0.50773735,0.04741697,0.13291516,0.02605233,0.07022728748125845,-0.07060556655083575
0.19292814,0.32062069,0.09968514,0.11390533,0.0361793,0.13690868,0.09977271,0.13413062219094518,-0.0067022318411490145
0.07219808,0.055095,0.13928472,0.21725267,0.13290133,0.26623778,0.11703042,0.13465887835232707,-0.00617397567976713
0.21409896,0.30397945,0.0133616,0.09992539,0.00768253,0.18679419,0.17415788,0.11636803313237663,-0.024464820899717563
0.25332596,0.12918254,0.02637245,0.21014271,0.11079377,0.25813952,0.01204304,0.09458240973327453,-0.046250444298819665
0.28056695,0.1831833,0.01362875,0.26693988,0.00348861,0.24984539,0.00234711,0.08353653060453153,-0.05729632342756266
0.02780326,0.27090481,0.03372967,0.08350038,0.18410152,0.25098324,0.14897711,0.1319672505815509,-0.008865603450543297
0.33409755,0.09862181,0.02854851,0.09224987,0.09775449,0.08257033,0.26615744,0.11708397774182605,-0.023748876290268145
0.05603823,0.35611184,0.15370978,0.11103686,0.07628445,0.06895281,0.17786603,0.15436713125163073,0.013534277219536539
0.09379682,0.32725819,0.01715572,0.08625315,0.1260719,0.22583679,0.12362744,0.12709684560192572,-0.013736008430168478
0.09387697,0.05919107,0.20328502,0.27648723,0.09516132,0.10836442,0.16363397,0.15714800758979586,0.01631515355770166
0.08757106,0.18965447,0.25017418,0.0799187,0.00571796,0.2280353,0.15892834,0.1509932160813953,0.010160362049301097
0.04617284,0.06521715,0.04117115,0.29683082,0.13475905,0.23240746,0.18344154,0.12638034437704146,-0.014452509655052737
0.21603658,0.09966809,0.22700595,0.168502,0.02597677,0.13777153,0.12503908,0.13977201101844086,-0.0010608430136533342
0.10633109,0.64639745,0.0101838,0.0680736,0.08317636,0.00038413,0.08545357,0.13164474722508593,-0.009188106807008267
0.32466192,0.00032486,0.00725476,0.07610025,0.10629197,0.45522809,0.03013815,0.0684188458165341,-0.0724140082155601
0.18885008,0.02533999,0.1733998,0.09293522,0.00618012,0.14860856,0.36468623,0.14174465604427253,0.000911802012178331
0.23716328,0.03358796,0.2267825,0.15190751,0.16296526,0.02841838,0.15917511,0.1532106907949159,0.012377836762821698
0.13211232,0.30458346,0.36121282,0.05986536,0.05329503,0.02552141,0.06340961,0.17017380511771396,0.029340951085619765
0.05098602,0.25958182,0.2917459,0.26462263,0.06758345,0.03619024,0.02928994,0.17328211757204467,0.03244926353995048
0.15491903,0.03841056,0.01676158,0.22595046,0.24345479,0.20150803,0.11899555,0.11604090848341955,-0.024791945548674643
0.10912281,0.1317679,0.08800727,0.08603112,0.10597456,0.21139937,0.26769697,0.13563401779199658,-0.005198836240097621
0.03438472,0.29113614,0.10858512,0.32418344,0.07077645,0.15956618,0.01136795,0.1452582384129662,0.004425384380872005
0.10255408,0.26583688,0.08369904,0.11055224,0.12424753,0.01147749,0.30163274,0.1422117371427074,0.0013788831106132104
0.41020842,0.07425546,0.05586608,0.09846566,0.13705011,0.18548042,0.03867385,0.09342063429526475,-0.04741221973682945
0.31963049,0.15577394,0.18683883,0.00128349,0.08927391,0.24232845,0.0048709,0.11354581797306379,-0.027287036059030406
0.02173095,0.31081099,0.0444922,0.44150073,0.06614352,0.05308247,0.06223913,0.14075009287936469,-8.276115272951023e-05
0.07468144,0.3066923,0.02078061,0.02134146,0.08374919,0.46699365,0.02576135,0.10644494394496788,-0.034387910087126314
0.08342142,0.0597058,0.31115273,0.1570121,0.20576415,0.11491064,0.06803317,0.1637330412085703,0.0229001871764761
0.21540208,0.00247752,0.45801851,0.04127311,0.03539448,0.02351538,0.22391893,0.1592320637204891,0.018399209688394896
0.16393989,0.02527146,0.22988878,0.05907754,0.104788,0.38148846,0.03554585,0.11463274031702017,-0.026200113715074025
0.06606122,0.00334116,0.09414732,0.46373226,0.12835194,0.14389798,0.10046812,0.13420809729599412,-0.006624756736100079
0.00276244,0.128532,0.01907765,0.2748091,0.18348503,0.21219996,0.17913383,0.12950680362837017,-0.01132605040372403
0.25508504,0.06746682,0.11549959,0.37867457,0.09512893,0.03436559,0.05377945,0.12594629116130074,-0.014886562870793457
0.07544827,0.2187407,0.0509715,0.09784062,0.03912191,0.47022282,0.04765418,0.10308721753127237,-0.03774563650082183
0.07326389,0.01643448,0.11188451,0.35960371,0.09228892,0.06530559,0.28121892,0.14866006934035858,0.007827215308264385
0.13639831,0.14651607,0.04444289,0.23869827,0.25635323,0.14983661,0.02775461,0.12901511635622465,-0.01181773767586955
0.06495053,0.03082041,0.0577085,0.01164559,0.19510207,0.0146135,0.62515941,0.1291135015776972,-0.011719352454397008
0.27843854,0.01654277,0.05417379,0.2167049,0.12404623,0.02406676,0.286027,0.12746421389489804,-0.013368640137196158
0.02036984,0.13155962,0.12776736,0.27736572,0.01444253,0.41048968,0.01800524,0.1121408436439574,-0.02869201038813679
0.18389203,0.06978821,0.10441957,0.35212067,0.0072937,0.07488353,0.20760228,0.13353154287782765,-0.007301311154266549
0.12022356,0.01906487,0.06108502,0.17647871,0.17174714,0.3603637,0.09103701,0.10677327065836717,-0.034059583373727026
0.01176025,0.05396315,0.1047175,0.08845432,0.14670541,0.35938019,0.23501918,0.13225108290870283,-0.008581771123391368
0.2898694,0.11905599,0.01175971,0.22253132,0.09718393,0.1395754,0.12002425,0.10489052543126462,-0.035942328600829576
0.03239787,0.17988,0.39093282,0.14984619,0.11975872,0.01892132,0.10826308,0.17846807010621396,0.037635216074119765
0.04738399,0.07336614,0.14521987,0.08755704,0.1610085,0.02732923,0.45813524,0.1469307881146248,0.006097934082530593
0.00039037,0.06709207,0.15413053,0.32625889,0.22959601,0.05794168,0.16459043,0.15716000346548925,0.016327149433395055
0.02898592,0.09863483,0.02854367,0.4568896,0.20438263,0.01852653,0.16403683,0.13304838727488277,-0.007784466757211422
0.0588258,0.02726314,0.3405045,0.04451295,0.09203447,0.34928096,0.08757817,0.14021750131903243,-0.000615352713061762
0.03335955,0.12517225,0.45345434,0.02245063,0.16618132,0.00198874,0.19739316,0.17690796121691132,0.03607510718481713
0.1752796,0.04221192,0.16081291,0.11776516,0.45907474,0.04257775,0.00227792,0.14559507265216762,0.004762218620073422
0.06527326,0.0598355,0.0221441,0.13891681,0.51323366,0.113952,0.08664467,0.12595913469039954,-0.014873719341694652
0.07188545,0.10065298,0.07223988,0.25705161,0.16934881,0.00994601,0.31887526,0.140299408119332,-0.0005334459127621927
0.22602331,0.00904779,0.05592717,0.19716871,0.12502433,0.17526357,0.21154511,0.11649079823678572,-0.024342055795308473
0.17563586,0.0284094,0.10701067,0.08704108,0.15810354,0.00480354,0.4389959,0.14179899266322807,0.0009661386311338727
0.1499975,0.10715573,0.11219189,0.15438739,0.40176847,0.02971904,0.04477999,0.14377083658603046,0.0029379825539362636
0.04177048,0.17518589,0.03985103,0.05808389,0.39895528,0.10990347,0.17624996,0.13255003209143515,-0.008282821940659046
0.03499834,0.2615994,0.01005028,0.06828728,0.0867962,0.34167942,0.19658909,0.12146398223971523,-0.019368871792378964
