source_community,target_community,weight
19061184,18992932,1
19061184,19009308,1
19061184,19026082,2
19061184,19026208,2
19061184,19026997,30
19061184,19077560,1
19061184,21309407,1
19061184,23488465,2
19061184,23505358,1
19061184,23539942,1
19061322,18992804,11
19061322,19026997,25
19061322,19027263,1
19061322,19146467,2
19061322,19147258,2
19061322,21326311,1
19061576,19026997,1
19077559,18992804,3
19077560,18992674,1
19077560,18992804,31
19077560,19009840,1
19077560,19026997,79
19077560,19027263,1
19077560,19043637,1
19077560,19061184,4
19077560,23488465,1
19077560,23591033,1
19077560,23625231,1
19078221,18992804,1
19078221,19026997,1
19078737,18992678,1
19078737,19026997,6
19094984,18992804,5
19094984,19026997,4
19094984,19027263,1
19095381,18992674,1
19095381,18992804,11
19095381,19026604,2
19095381,19026997,7
19095381,19027259,1
19095381,19043637,1
19095381,19112537,1
19095505,18992678,1
19095505,18992804,3
19095505,23488465,1
19095505,23522781,1
19095507,18992804,4
19095511,19027259,6
19095511,19043637,1
19095511,23557105,1
19112018,18992674,1
19112018,18992804,5
19112278,18992804,1
19112537,18992804,2
19112537,19026997,1
19112537,19027259,1
19112537,23557105,1
19112930,18992678,1
19129173,23488465,1
19129703,18992146,1
19129703,18992804,2
19130095,23574011,2
19146336,18992804,1
19146336,19026997,5
19146466,19026997,2
19146467,18992678,1
19146467,18992804,13
19146467,19026997,3
19147122,23488465,1
19147258,18991892,1
19147258,18992804,25
19147258,19026997,58
19147258,19027259,4
19147258,21257929,1
19147258,21291852,1
19147258,21361027,2
19147258,23488465,3
19147258,23591034,4
21241024,18992804,1
21257275,18992804,3
21257275,19009840,1
21257275,19026997,6
21257791,18992804,1
21257791,19026997,2
21257929,19026997,2
21257929,19147258,1
21274432,18992804,9
21274432,19026997,1
21274432,19061184,1
21274432,23488465,5
21274559,18992804,4
21274559,19009840,1
21274559,19026997,1
21274690,19026997,3
21274690,19146336,1
21275085,18992674,1
21275085,18992804,7
21275085,19026997,8
21275085,19027259,3
21275085,19027263,1
21275085,19043637,1
21275085,21291463,1
21275085,23557105,1
21275090,18991892,1
21275090,18992804,62
21275090,19026997,21
21275090,19027259,3
21275090,23557105,1
21275352,18992804,1
21275353,18992804,1
21291463,18992804,1
21291463,19027259,1
21291463,19027263,2
21291852,18992804,9
