community,label,x,y,domain,topic_id
19061316,Semiconductor materials and devices,-0.3566060538056315,0.9342548487373106,graphene_2d_materials,https://openalex.org/T10472
19061322,Diamond and Carbon-based Materials Research,-0.3583390762747879,0.933591509395052,graphene_2d_materials,https://openalex.org/T10478
19061576,Orbital Angular Momentum in Optics,-0.3600708648441996,0.9329249553368965,graphene_2d_materials,https://openalex.org/T10490
19061577,Enhanced Oil Recovery Techniques,-0.3618014135506502,0.9322551888580464,graphene_2d_materials,https://openalex.org/T10491
19077559,Polymer Nanocomposites and Properties,-0.3635307164351922,0.9315822122647662,graphene_2d_materials,https://openalex.org/T10501
19077560,Advanced Memory and Neural Computing,-0.3652587675431688,0.9309060278743744,graphene_2d_materials,https://openalex.org/T10502
19078082,Advanced Fluorescence Microscopy Techniques,-0.366985560924233,0.9302266380152344,graphene_2d_materials,https://openalex.org/T10540
19078221,Advancements in Semiconductor Devices and Circuit Design,-0.3687110906323683,0.9295440450267484,graphene_2d_materials,https://openalex.org/T10558
19078350,Laser-Matter Interactions and Applications,-0.3704353507259103,0.9288582512593468,graphene_2d_materials,https://openalex.org/T10566
19078737,Chalcogenide Semiconductor Thin Films,-0.3721583352675663,0.9281692590744824,graphene_2d_materials,https://openalex.org/T10590
19094850,Advanced Cellulose Research Studies,-0.3738800383244348,0.9274770708446216,graphene_2d_materials,https://openalex.org/T10610
19094984,Thin-Film Transistor Technologies,-0.3756004539680279,0.9267816889532352,graphene_2d_materials,https://openalex.org/T10623
19095381,Topological Materials and Phenomena,-0.3773195762742908,0.9260831157947916,graphene_2d_materials,https://openalex.org/T10657
19095505,Conducting polymers and applications,-0.379037399323622,0.9253813537747478,graphene_2d_materials,https://openalex.org/T10660
19095507,Ultrasonics and Acoustic Wave Propagation,-0.3807539172008931,0.9246764053095414,graphene_2d_materials,https://openalex.org/T10662
19095508,Advanced Battery Technologies Research,-0.3824691239954709,0.923968272826582,graphene_2d_materials,https://openalex.org/T10663
19095511,Photonic Crystals and Applications,-0.3841830138012368,0.9232569587642429,graphene_2d_materials,https://openalex.org/T10666
19095769,Quantum Computing Algorithms and Architecture,-0.3858955807166058,0.9225424655718528,graphene_2d_materials,https://openalex.org/T10682
19112018,Aluminum Alloys Composites Properties,-0.3876068188445496,0.9218247957096882,graphene_2d_materials,https://openalex.org/T10717
19112151,Electrospun Nanofibers in Biomedical Applications,-0.389316722292615,0.9211039516489627,graphene_2d_materials,https://openalex.org/T10729
19112278,Mesoporous Materials and Catalysis,-0.3910252851729442,0.9203799358718212,graphene_2d_materials,https://openalex.org/T10735
19112537,Terahertz technology and applications,-0.3927325016022959,0.9196527508713288,graphene_2d_materials,https://openalex.org/T10752
19112798,Wound Healing and Treatments,-0.3944383657020646,0.918922399151465,graphene_2d_materials,https://openalex.org/T10771
