horizon,outer_fold_id,selection_model_id,parameter_id,inner_expected_spearman,inner_uptake_brier,selection_objective,complexity,selected
3,2,primary,large_regularized,0.7977959565103366,0.10361498571501848,0.7874344579388348,63,True
3,2,primary,medium_flexible,0.7973174102815744,0.10421824736629352,0.7868955855449451,31,False
3,2,primary,medium,0.7970482338059832,0.10406967140400963,0.7866412666655822,31,False
3,2,primary,medium_slow,0.7964462091098359,0.10431972418723917,0.7860142366911119,31,False
3,2,primary,shallow_smooth,0.7931475925944229,0.10604545445481517,0.7825430471489414,15,False
3,2,primary,compact,0.7927525590390838,0.10622707776329157,0.7821298512627547,15,False
