horizon,outer_fold_id,selection_model_id,parameter_id,inner_expected_spearman,inner_uptake_brier,selection_objective,complexity,selected
3,4,primary,large_regularized,0.8245259093046096,0.09523247965982451,0.8150026613386271,63,True
3,4,primary,medium_flexible,0.8244152153217622,0.09548092787192308,0.8148671225345699,31,False
3,4,primary,medium,0.8237423455446389,0.09522148902337972,0.8142201966423009,31,False
3,4,primary,medium_slow,0.8230620512933959,0.09557563741364851,0.8135044875520311,31,False
3,4,primary,shallow_smooth,0.820834300750681,0.0964689672707184,0.8111874040236091,15,False
3,4,primary,compact,0.8199691813257468,0.09642039301667564,0.8103271420240793,15,False
