horizon,outer_fold_id,selection_model_id,parameter_id,inner_expected_spearman,inner_uptake_brier,selection_objective,complexity,selected
3,8,primary,medium_flexible,0.6993832674305012,0.04058549975394677,0.6953247174551065,31,True
3,8,primary,large_regularized,0.6990677565548384,0.04047372852772775,0.6950203837020656,63,False
3,8,primary,medium,0.6965842757634403,0.04067966016449313,0.692516309746991,31,False
3,8,primary,medium_slow,0.6957125298483523,0.04072241385200025,0.6916402884631523,31,False
3,8,primary,shallow_smooth,0.6918140010923015,0.04103279490910512,0.687710721601391,15,False
3,8,primary,compact,0.6902606591422042,0.041142436728612855,0.686146415469343,15,False
