horizon,outer_fold_id,selection_model_id,parameter_id,inner_expected_spearman,inner_uptake_brier,selection_objective,complexity,selected
3,1,primary,large_regularized,0.8233819763956817,0.09112725142429175,0.8142692512532524,63,True
3,1,primary,medium,0.822809482984143,0.09103453373710634,0.8137060296104324,31,False
3,1,primary,medium_slow,0.8225336009828951,0.09112823116121561,0.8134207778667735,31,False
3,1,primary,compact,0.8222182882433442,0.09119703686873547,0.8130985845564707,15,False
3,1,primary,shallow_smooth,0.8218040785429241,0.09111490095254647,0.8126925884476695,15,False
3,1,primary,medium_flexible,0.8215427270158918,0.09185097168706502,0.8123576298471853,31,False
