community,label,x,y
93,Antibiotic Resistance in Bacteria,0.2632590648453113,0.8617442635869598
94,Aquaculture Nutrition and Growth,-0.7743523460836463,-0.06230796018308918
95,Aquatic Ecosystems and Phytoplankton Dynamics,-0.407266310477388,-0.643514170767508
96,Archaeological and Geological Studies,-0.33224865060016506,0.6953950885702046
97,Archaeological and Historical Studies,-0.6858985254192413,0.6512585279916063
98,Archaeology and Historical Studies,0.6869652822757751,0.2994174028519697
99,Archaeology and Natural History,-0.35063758795015876,-0.7143394415119373
100,"Architecture, Art, Education",0.6127167577254753,-0.7229492980695061
101,"Architecture, Design, and Social History",-0.13345491371191737,-0.601987653513068
102,Arsenic contamination and mitigation,-0.47335263865589694,0.8441150881839533
103,Art Education and Development,-0.5431318718902006,0.5337515119805988
104,Asthma and respiratory diseases,0.7788284499598824,0.2773227076407852
105,Astro and Planetary Science,-0.17487435492462022,0.11357501411865566
106,Astronomy and Astrophysical Research,-0.4378901049768611,0.2906244642681634
107,Astrophysical Phenomena and Observations,-0.3541122837496525,0.2242992011602656
108,Astrophysics and Cosmic Phenomena,-0.41385302496509757,0.27018965608044093
109,Astrophysics and Star Formation Studies,-0.30062594282124744,0.18977038903039783
110,Atherosclerosis and Cardiovascular Diseases,0.3409431997445861,0.9153560088625644
111,Augmented Reality Applications,0.7860195490973713,0.43737009760935924
112,Augustinian Studies and Theology,-0.4996588258774732,0.6255709102196897
113,Autophagy in Disease and Therapy,-0.4346272089167206,-0.4981404691430741
114,Avian ecology and behavior,0.5829116492468324,0.4239584943042396
115,BRCA gene mutations in cancer,-0.4086890160971893,-0.705582640342498
116,Basque language and culture studies,-0.8847944425603285,0.025139642574871637
117,Bayesian Modeling and Causal Inference,0.6995453699075488,-0.30656486674472827
118,Behavioral Health and Interventions,0.2511568512432136,-0.7189489546487133
119,Biodiesel Production and Applications,-0.37151657305312713,0.5786019903583023
120,Bioeconomy and Sustainability Development,-0.010435644699475352,0.80873363956976
121,Biofuel production and bioconversion,0.6657536019745771,-0.35961353414035413
122,Biological Control of Invasive Species,-0.9581753418958118,0.22642614189691762
123,Biosensors and Analytical Detection,0.655516981955,0.5941865884468511
124,Biotechnology and Related Fields,-0.8434251206362796,-0.5221431916659163
125,Biotin and Related Studies,-0.6474992198995081,-0.39362918674151204
126,"Birth, Development, and Health",-0.29422140015803744,-0.8359216571845391
127,Black Holes and Theoretical Physics,-0.006731852355412548,-0.09859889300169038
128,Block Copolymer Self-Assembly,-0.689149365151905,0.5297947862392094
129,Bone Tissue Engineering Materials,-0.050770496032854044,-0.0035397922242281867
130,Bone and Dental Protein Studies,-0.11829034433073209,0.9395266808743163
131,Boron and Carbon Nanomaterials Research,-0.00785473081304401,0.012478128836478516
132,Botanical Research and Applications,-0.7533283713909874,0.6346521123514581
133,Botanical Research and Chemistry,0.053558741243836486,0.7694525437637921
134,Brake Systems and Friction Analysis,0.026949746037130955,-0.7025774652779764
135,Building materials and conservation,0.7363205384740137,-0.2543299967970565
136,Business Law and Ethics,0.35947015760601503,0.8457110976871757
137,Business Process Modeling and Analysis,0.8428372804396295,0.03932683680559788
138,"Business, Education, Mathematics Research",-0.48315688521857614,0.6816552426923953
139,Byzantine Studies and History,-0.7205804936979987,0.7006451472352524
140,CO2 Reduction Techniques and Catalysts,0.11601578062924171,-0.9670797201660228
141,Calcium Carbonate Crystallization and Inhibition,0.16394286492369312,0.03661279765442459
142,Calibration and Measurement Techniques,-0.7032267475596123,0.3042734683403919
143,Carbon Dioxide Capture Technologies,0.08735050191974256,0.020878739929371167
144,Carbon Nanotubes in Composites,0.0037424378540885906,-0.014632679296249701
145,Carbon and Quantum Dots Applications,0.021076559258892794,-0.028332622520200506
146,Cardiac Ischemia and Reperfusion,-0.7947804087301072,-0.4460921914537706
147,Cardiac Valve Diseases and Treatments,-0.8251220157766126,0.5179362896099838
148,Cardiovascular Issues in Pregnancy,0.07578152538399777,-0.6924365954117842
149,Cassava research and cyanide,0.5499800511619268,-0.670033548396737
150,Catalysis and Hydrodesulfurization Studies,0.022238149093242596,0.017821437438324723
151,Catalysis and Oxidation Reactions,0.034979517164794874,0.049570163725679836
152,Catalysts for Methane Reforming,0.05181414718723053,0.044041636607561135
153,Catalytic Cross-Coupling Reactions,0.01782978646113965,-0.05308169113728304
