community,label,x,y,domain,topic_id
50893300,Advanced Fiber Laser Technologies,0.6201681005366705,-0.7844689458969922,perovskite_solar_cells,https://openalex.org/T10988
52986541,Photorefractive and Nonlinear Optics,0.6216227211986908,-0.7833167893576231,perovskite_solar_cells,https://openalex.org/T11050
52986543,Energy Load and Power Forecasting,0.62307520137376,-0.7821619355562174,perovskite_solar_cells,https://openalex.org/T11052
53020345,Radiation Detection and Scintillator Technologies,0.6245255360604273,-0.7810043884693837,perovskite_solar_cells,https://openalex.org/T11216
53020601,Innovative Energy Harvesting Technologies,0.6259737202646316,-0.7798441520830022,perovskite_solar_cells,https://openalex.org/T11230
53020602,Microbial Fuel Cells and Bioremediation,0.627419748999714,-0.7786812303922164,perovskite_solar_cells,https://openalex.org/T11231
53020732,Luminescence and Fluorescent Materials,0.6288636172864419,-0.7775156274014121,perovskite_solar_cells,https://openalex.org/T11240
53021127,Nanowire Synthesis and Applications,0.6303053201530184,-0.7763473471242115,perovskite_solar_cells,https://openalex.org/T11272
53054537,Innovative Microfluidic and Catalytic Techniques Innovation,0.6317448526351033,-0.7751763935834551,perovskite_solar_cells,https://openalex.org/T11407
53054665,Quantum optics and atomic interactions,0.6331822097758318,-0.7740027708111867,perovskite_solar_cells,https://openalex.org/T11414
53055448,Block Copolymer Self-Assembly,0.6346173866258269,-0.7728264828486442,perovskite_solar_cells,https://openalex.org/T11471
53055449,Analytical Chemistry and Sensors,0.6360503782432232,-0.7716475337462387,perovskite_solar_cells,https://openalex.org/T11472
53088853,Neuroscience and Neural Engineering,0.6374811796936761,-0.7704659275635484,perovskite_solar_cells,https://openalex.org/T11601
53090031,Advanced battery technologies research,0.6389097860503835,-0.7692816683692997,perovskite_solar_cells,https://openalex.org/T11690
53107069,Nonlinear Optical Materials Studies,0.6403361923941036,-0.768094760241353,perovskite_solar_cells,https://openalex.org/T11788
53123832,Semiconductor materials and interfaces,0.6417603938131674,-0.7669052072666923,perovskite_solar_cells,https://openalex.org/T11853
53140342,Copper-based nanomaterials and applications,0.6431823854035004,-0.7657130135414071,perovskite_solar_cells,https://openalex.org/T11907
53140859,Layered Double Hydroxides Synthesis and Applications,0.6446021622686368,-0.7645181831706804,perovskite_solar_cells,https://openalex.org/T11940
53140867,Machine Learning in Materials Science,0.6460197195197375,-0.7633207202687738,perovskite_solar_cells,https://openalex.org/T11948
53141520,Random lasers and scattering media,0.647435052275605,-0.762120628959015,perovskite_solar_cells,https://openalex.org/T11996
55234378,Covalent Organic Framework Applications,0.6488481556627019,-0.7609179133737818,perovskite_solar_cells,https://openalex.org/T12038
55251671,Nanocluster Synthesis and Applications,0.6502590248151683,-0.7597125776544879,perovskite_solar_cells,https://openalex.org/T12149
55268299,Heusler alloys: electronic and magnetic properties,0.6516676548748374,-0.7585046259515692,perovskite_solar_cells,https://openalex.org/T12200
55268700,Green IT and Sustainability,0.6530740409912525,-0.7572940624244691,perovskite_solar_cells,https://openalex.org/T12238
55285469,solar cell performance optimization,0.6544781783216832,-0.7560808912416257,perovskite_solar_cells,https://openalex.org/T12309
55320444,Inorganic Chemistry and Materials,0.6558800620311418,-0.7548651165804561,perovskite_solar_cells,https://openalex.org/T12557
55337076,Strong Light-Matter Interactions,0.6572796872924029,-0.7536467426273405,perovskite_solar_cells,https://openalex.org/T12612
55371666,Photovoltaic Systems and Sustainability,0.6586770492860147,-0.7524257735776128,perovskite_solar_cells,https://openalex.org/T12838
55372187,Thermal Expansion and Ionic Conductivity,0.660072143200323,-0.7512022136355379,perovskite_solar_cells,https://openalex.org/T12875
57500277,Chemistry and Chemical Engineering,0.6614649642314793,-0.7499760670143067,perovskite_solar_cells,https://openalex.org/T13180
